core_a,core_b,pathway,smd_a_vs_b,p_value,q_value,median_a,median_b
CORE02,CORE06,HALLMARK_UV_RESPONSE_UP,-0.03589601,0.75386997,0.97977788,0.4014207,0.39937679
CORE02,CORE06,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.9729045,0.05572755,0.66756969,0.13894937,0.18933025
CORE02,CORE06,HALLMARK_XENOBIOTIC_METABOLISM,-0.57575905,0.34262126,0.97977788,0.3260372,0.3447559
CORE03,CORE04,HALLMARK_ADIPOGENESIS,-0.69896172,0.13540392,0.44425189,0.46705213,0.47931537
CORE03,CORE04,HALLMARK_ALLOGRAFT_REJECTION,1.18671096,0.01509919,0.2072906,0.32319764,0.23311513
CORE03,CORE04,HALLMARK_ANDROGEN_RESPONSE,-0.51672523,0.30550709,0.56575387,0.39185677,0.40770253
CORE03,CORE04,HALLMARK_ANGIOGENESIS,0.22971964,0.57803105,0.8028209,0.43082449,0.37918575
CORE03,CORE04,HALLMARK_APICAL_JUNCTION,0.69135298,0.13540392,0.44425189,0.29091619,0.26049825
CORE03,CORE04,HALLMARK_APICAL_SURFACE,0.31830389,0.61868914,0.80554782,0.06312349,0.06124129
CORE03,CORE04,HALLMARK_APOPTOSIS,0.61012629,0.16881572,0.44425189,0.44761725,0.41164059
CORE03,CORE04,HALLMARK_BILE_ACID_METABOLISM,-0.73753223,0.15140878,0.44425189,0.16629405,0.20545425
CORE03,CORE04,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.92791811,0.05703987,0.31688817,0.30004398,0.33227281
CORE03,CORE04,HALLMARK_COAGULATION,0.50346672,0.16881572,0.44425189,0.39116215,0.36423952
CORE03,CORE04,HALLMARK_COMPLEMENT,0.89600084,0.09515918,0.43254173,0.33544758,0.28342283
CORE03,CORE04,HALLMARK_DNA_REPAIR,-0.3606538,0.30550709,0.56575387,0.3028777,0.31642627
CORE03,CORE04,HALLMARK_E2F_TARGETS,0.17129412,0.88361746,0.92043485,0.10758975,0.10399024
CORE03,CORE04,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.26182379,0.46421431,0.72533486,0.4015721,0.35816455
CORE03,CORE04,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.45159235,0.33397359,0.59638141,0.22960531,0.23900426
CORE03,CORE04,HALLMARK_ESTROGEN_RESPONSE_LATE,0.10151117,0.70349932,0.83749919,0.25362515,0.24767563
CORE03,CORE04,HALLMARK_FATTY_ACID_METABOLISM,-0.74923656,0.18768277,0.46920693,0.41051503,0.43053901
CORE03,CORE04,HALLMARK_G2M_CHECKPOINT,0.24284979,0.83761977,0.91045627,0.0920756,0.08789383
CORE03,CORE04,HALLMARK_GLYCOLYSIS,-0.23921229,0.7921706,0.90019386,0.40496861,0.40108858
CORE03,CORE04,HALLMARK_HEDGEHOG_SIGNALING,0.10255845,0.93001099,0.94899081,0.12002497,0.09766426
CORE03,CORE04,HALLMARK_HEME_METABOLISM,-0.73724819,0.16881572,0.44425189,0.30461947,0.31447646
CORE03,CORE04,HALLMARK_HYPOXIA,-0.27917717,0.88361746,0.92043485,0.46035923,0.45743664
CORE03,CORE04,HALLMARK_IL2_STAT5_SIGNALING,0.43231212,0.25353588,0.55116496,0.28227562,0.24725389
CORE03,CORE04,HALLMARK_IL6_JAK_STAT3_SIGNALING,1.13014238,0.02072906,0.2072906,0.36626643,0.29587366
CORE03,CORE04,HALLMARK_INFLAMMATORY_RESPONSE,0.72744837,0.16881572,0.44425189,0.25476631,0.17806812
CORE03,CORE04,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.02208518,0.01509919,0.2072906,0.48960911,0.40841079
CORE03,CORE04,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.93552745,0.03764795,0.26891393,0.41877408,0.34481179
CORE03,CORE04,HALLMARK_KRAS_SIGNALING_DN,0.43875201,0.42924805,0.69233556,-0.15444121,-0.15969036
CORE03,CORE04,HALLMARK_KRAS_SIGNALING_UP,0.5359579,0.23000069,0.52272884,0.21985357,0.15481632
CORE03,CORE04,HALLMARK_MITOTIC_SPINDLE,0.42067737,0.23000069,0.52272884,0.17775438,0.16223541
CORE03,CORE04,HALLMARK_MTORC1_SIGNALING,-0.47660185,0.30550709,0.56575387,0.42698903,0.4383936
CORE03,CORE04,HALLMARK_MYC_TARGETS_V1,-0.72797476,0.05703987,0.31688817,0.55131943,0.57696269
CORE03,CORE04,HALLMARK_MYC_TARGETS_V2,-0.93403769,0.02072906,0.2072906,0.21554615,0.26096469
CORE03,CORE04,HALLMARK_MYOGENESIS,0.0151734,0.66054921,0.80554782,0.20893486,0.22382017
CORE03,CORE04,HALLMARK_NOTCH_SIGNALING,-0.17712782,0.57803105,0.8028209,0.28081631,0.29701603
CORE03,CORE04,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.310589,0.66054921,0.80554782,0.58550729,0.59306589
CORE03,CORE04,HALLMARK_P53_PATHWAY,-0.26979319,0.61868914,0.80554782,0.38770442,0.38408347
CORE03,CORE04,HALLMARK_PANCREAS_BETA_CELLS,-2.84993436,4.711e-05,0.0023555,0.21849304,0.36151484
CORE03,CORE04,HALLMARK_PEROXISOME,-0.90479146,0.07411592,0.3705796,0.35212606,0.38292436
CORE03,CORE04,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.21505366,0.83761977,0.91045627,0.32452803,0.32476009
CORE03,CORE04,HALLMARK_PROTEIN_SECRETION,-0.36160771,0.53867555,0.8028209,0.45878202,0.46118914
CORE03,CORE04,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.16607972,0.66054921,0.80554782,0.52353754,0.52030872
CORE03,CORE04,HALLMARK_SPERMATOGENESIS,-0.67369992,0.03764795,0.26891393,-0.18800769,-0.16675725
CORE03,CORE04,HALLMARK_TGF_BETA_SIGNALING,-0.34033031,0.42924805,0.69233556,0.44323744,0.45241627
CORE03,CORE04,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.10570521,0.57803105,0.8028209,0.42170436,0.39248844
CORE03,CORE04,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.50252221,0.13540392,0.44425189,0.41910792,0.43634956
CORE03,CORE04,HALLMARK_UV_RESPONSE_DN,-0.08027166,1.0,1.0,0.21941103,0.2107612
CORE03,CORE04,HALLMARK_UV_RESPONSE_UP,-0.00086568,0.7921706,0.90019386,0.39988914,0.40413904
CORE03,CORE04,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.36440935,0.42924805,0.69233556,0.1000924,0.13204927
CORE03,CORE04,HALLMARK_XENOBIOTIC_METABOLISM,-0.60297792,0.27869788,0.56575387,0.35030463,0.35971474
CORE03,CORE05,HALLMARK_ADIPOGENESIS,0.13585671,0.54954388,0.76325539,0.46705213,0.44913673
CORE03,CORE05,HALLMARK_ALLOGRAFT_REJECTION,0.76512426,0.12274468,0.49143105,0.32319764,0.27949201
CORE03,CORE05,HALLMARK_ANDROGEN_RESPONSE,-0.22378928,0.50833157,0.72618796,0.39185677,0.394865
CORE03,CORE05,HALLMARK_ANGIOGENESIS,-0.64095476,0.1756175,0.49143105,0.43082449,0.52161497
CORE03,CORE05,HALLMARK_APICAL_JUNCTION,-0.31491225,0.50833157,0.72618796,0.29091619,0.29824182
CORE03,CORE05,HALLMARK_APICAL_SURFACE,-0.37238716,0.36102477,0.6942784,0.06312349,0.10784627
CORE03,CORE05,HALLMARK_APOPTOSIS,0.09610005,1.0,1.0,0.44761725,0.44873201
CORE03,CORE05,HALLMARK_BILE_ACID_METABOLISM,0.17914773,0.63660163,0.79575204,0.16629405,0.14614076
CORE03,CORE05,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.83800326,0.12274468,0.49143105,0.30004398,0.3435608
CORE03,CORE05,HALLMARK_COAGULATION,-0.44751032,0.21930265,0.52214917,0.39116215,0.42670521
CORE03,CORE05,HALLMARK_COMPLEMENT,0.35840959,0.43103254,0.71838757,0.33544758,0.32421193
CORE03,CORE05,HALLMARK_DNA_REPAIR,-0.09977791,0.82549791,0.93806581,0.3028777,0.29998799
CORE03,CORE05,HALLMARK_E2F_TARGETS,-0.10486928,0.50833157,0.72618796,0.10758975,0.11856251
CORE03,CORE05,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.6759843,0.13877697,0.49143105,0.4015721,0.4766832
CORE03,CORE05,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05515266,0.97487315,1.0,0.22960531,0.22228072
CORE03,CORE05,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.1399571,0.92471904,0.98374366,0.25362515,0.25141223
CORE03,CORE05,HALLMARK_FATTY_ACID_METABOLISM,0.21918598,0.43103254,0.71838757,0.41051503,0.37645159
CORE03,CORE05,HALLMARK_G2M_CHECKPOINT,-0.32153351,0.19657242,0.49143105,0.0920756,0.13076586
CORE03,CORE05,HALLMARK_GLYCOLYSIS,-0.36753378,0.46880062,0.72618796,0.40496861,0.40512559
CORE03,CORE05,HALLMARK_HEDGEHOG_SIGNALING,-1.13037081,0.01073342,0.25494867,0.12002497,0.1580982
CORE03,CORE05,HALLMARK_HEME_METABOLISM,0.10453673,0.72899145,0.86784696,0.30461947,0.30098859
CORE03,CORE05,HALLMARK_HYPOXIA,-0.90561963,0.01529692,0.25494867,0.46035923,0.48476326
CORE03,CORE05,HALLMARK_IL2_STAT5_SIGNALING,-0.1745406,0.59233895,0.77939336,0.28227562,0.29733367
CORE03,CORE05,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.63463944,0.15637572,0.49143105,0.36626643,0.35346612
CORE03,CORE05,HALLMARK_INFLAMMATORY_RESPONSE,0.47228178,0.32886221,0.65772442,0.25476631,0.23765216
CORE03,CORE05,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.23032784,0.01283676,0.25494867,0.48960911,0.39995729
CORE03,CORE05,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.91592383,0.06312283,0.3630047,0.41877408,0.34352584
CORE03,CORE05,HALLMARK_KRAS_SIGNALING_DN,-0.30443806,0.59233895,0.77939336,-0.15444121,-0.15024203
CORE03,CORE05,HALLMARK_KRAS_SIGNALING_UP,0.02106389,1.0,1.0,0.21985357,0.22698286
CORE03,CORE05,HALLMARK_MITOTIC_SPINDLE,-0.08771947,0.87486247,0.97206941,0.17775438,0.17143591
CORE03,CORE05,HALLMARK_MTORC1_SIGNALING,-0.31333004,0.43103254,0.71838757,0.42698903,0.43382598
CORE03,CORE05,HALLMARK_MYC_TARGETS_V1,-0.52573396,0.19657242,0.49143105,0.55131943,0.56953094
CORE03,CORE05,HALLMARK_MYC_TARGETS_V2,-0.6096678,0.07260094,0.3630047,0.21554615,0.26062773
CORE03,CORE05,HALLMARK_MYOGENESIS,-0.86879173,0.07260094,0.3630047,0.20893486,0.28615072
CORE03,CORE05,HALLMARK_NOTCH_SIGNALING,-0.89648534,0.05469145,0.3630047,0.28081631,0.32868452
CORE03,CORE05,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.34061519,0.46880062,0.72618796,0.58550729,0.56074294
CORE03,CORE05,HALLMARK_P53_PATHWAY,0.09196978,0.63660163,0.79575204,0.38770442,0.38891703
CORE03,CORE05,HALLMARK_PANCREAS_BETA_CELLS,-0.36213133,0.82549791,0.93806581,0.21849304,0.23165937
CORE03,CORE05,HALLMARK_PEROXISOME,0.3168285,0.43103254,0.71838757,0.35212606,0.34336548
CORE03,CORE05,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.17013133,0.92471904,0.98374366,0.32452803,0.32114896
CORE03,CORE05,HALLMARK_PROTEIN_SECRETION,0.16831265,0.68220101,0.83195245,0.45878202,0.45186517
CORE03,CORE05,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.53084003,0.27028938,0.61429405,0.52353754,0.51026405
CORE03,CORE05,HALLMARK_SPERMATOGENESIS,-0.63836028,0.1756175,0.49143105,-0.18800769,-0.17196404
CORE03,CORE05,HALLMARK_TGF_BETA_SIGNALING,-0.79572435,0.07260094,0.3630047,0.44323744,0.4744424
CORE03,CORE05,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.28542407,0.29861767,0.64916885,0.42170436,0.46253232
CORE03,CORE05,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.46351112,0.19657242,0.49143105,0.41910792,0.44811703
CORE03,CORE05,HALLMARK_UV_RESPONSE_DN,-0.74244837,0.15637572,0.49143105,0.21941103,0.25204558
CORE03,CORE05,HALLMARK_UV_RESPONSE_UP,-0.38610179,0.07260094,0.3630047,0.39988914,0.41829283
CORE03,CORE05,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-1.10281234,0.02148882,0.26861025,0.1000924,0.20573127
CORE03,CORE05,HALLMARK_XENOBIOTIC_METABOLISM,0.48659513,0.32886221,0.65772442,0.35030463,0.34514235
CORE03,CORE06,HALLMARK_ADIPOGENESIS,-0.26130787,0.89318885,0.89318885,0.46705213,0.47727809
CORE03,CORE06,HALLMARK_ALLOGRAFT_REJECTION,1.28987981,0.01427589,0.16124869,0.32319764,0.23301483
CORE03,CORE06,HALLMARK_ANDROGEN_RESPONSE,-0.67839784,0.29755762,0.78304637,0.39185677,0.3989328
CORE03,CORE06,HALLMARK_ANGIOGENESIS,-0.94178684,0.07000344,0.31819745,0.43082449,0.50431372
CORE03,CORE06,HALLMARK_APICAL_JUNCTION,-0.31707173,0.68679051,0.81760775,0.29091619,0.31679952
CORE03,CORE06,HALLMARK_APICAL_SURFACE,-0.19287702,0.68679051,0.81760775,0.06312349,0.10156894
CORE03,CORE06,HALLMARK_APOPTOSIS,0.6159968,0.15600275,0.48750859,0.44761725,0.43546337
CORE03,CORE06,HALLMARK_BILE_ACID_METABOLISM,-0.23728699,0.75386997,0.8376333,0.16629405,0.20066057
CORE03,CORE06,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.44364034,0.44392845,0.81760775,0.30004398,0.33238303
CORE03,CORE06,HALLMARK_COAGULATION,-0.1007771,0.75386997,0.8376333,0.39116215,0.37843402
CORE03,CORE06,HALLMARK_COMPLEMENT,0.78640394,0.02579979,0.16124869,0.33544758,0.30985584
CORE03,CORE06,HALLMARK_DNA_REPAIR,0.51797219,0.55933953,0.81760775,0.3028777,0.29167323
CORE03,CORE06,HALLMARK_E2F_TARGETS,0.4811907,0.68679051,0.81760775,0.10758975,0.08409052
CORE03,CORE06,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.4399811,0.62160303,0.81760775,0.4015721,0.43070705
CORE03,CORE06,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.29353821,0.62160303,0.81760775,0.22960531,0.23168493
CORE03,CORE06,HALLMARK_ESTROGEN_RESPONSE_LATE,0.60389391,0.21929825,0.64499485,0.25362515,0.24123881
CORE03,CORE06,HALLMARK_FATTY_ACID_METABOLISM,0.18532732,0.499828,0.81760775,0.41051503,0.39752276
CORE03,CORE06,HALLMARK_G2M_CHECKPOINT,0.34395212,0.82301342,0.83980961,0.0920756,0.08852335
CORE03,CORE06,HALLMARK_GLYCOLYSIS,0.43488661,0.29755762,0.78304637,0.40496861,0.3838621
CORE03,CORE06,HALLMARK_HEDGEHOG_SIGNALING,-1.30781605,0.01031992,0.16124869,0.12002497,0.15859383
CORE03,CORE06,HALLMARK_HEME_METABOLISM,-0.51282114,0.44392845,0.81760775,0.30461947,0.31776803
CORE03,CORE06,HALLMARK_HYPOXIA,-0.68449543,0.34262126,0.8157649,0.46035923,0.46839144
CORE03,CORE06,HALLMARK_IL2_STAT5_SIGNALING,-0.15480996,0.82301342,0.83980961,0.28227562,0.28534991
CORE03,CORE06,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.94981471,0.07000344,0.31819745,0.36626643,0.3267475
CORE03,CORE06,HALLMARK_INFLAMMATORY_RESPONSE,0.6595866,0.12985896,0.4328632,0.25476631,0.21174066
CORE03,CORE06,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.67961344,0.00326797,0.16124869,0.48960911,0.39268654
CORE03,CORE06,HALLMARK_INTERFERON_GAMMA_RESPONSE,1.19081276,0.01427589,0.16124869,0.41877408,0.34803374
CORE03,CORE06,HALLMARK_KRAS_SIGNALING_DN,0.71015797,0.0870313,0.36263042,-0.15444121,-0.17198641
CORE03,CORE06,HALLMARK_KRAS_SIGNALING_UP,0.16023746,0.68679051,0.81760775,0.21985357,0.21473294
CORE03,CORE06,HALLMARK_MITOTIC_SPINDLE,-0.24293033,0.62160303,0.81760775,0.17775438,0.19044509
CORE03,CORE06,HALLMARK_MTORC1_SIGNALING,0.19489251,0.62160303,0.81760775,0.42698903,0.43453632
CORE03,CORE06,HALLMARK_MYC_TARGETS_V1,-0.12582336,0.62160303,0.81760775,0.55131943,0.56168651
CORE03,CORE06,HALLMARK_MYC_TARGETS_V2,0.21889678,0.55933953,0.81760775,0.21554615,0.19458243
CORE03,CORE06,HALLMARK_MYOGENESIS,-0.75424895,0.39129687,0.81760775,0.20893486,0.26883409
CORE03,CORE06,HALLMARK_NOTCH_SIGNALING,-1.04524934,0.07000344,0.31819745,0.28081631,0.32834017
CORE03,CORE06,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.45477669,0.34262126,0.8157649,0.58550729,0.56067521
CORE03,CORE06,HALLMARK_P53_PATHWAY,0.16706677,0.55933953,0.81760775,0.38770442,0.37153109
CORE03,CORE06,HALLMARK_PANCREAS_BETA_CELLS,-0.82553169,0.10681115,0.38146839,0.21849304,0.26922479
CORE03,CORE06,HALLMARK_PEROXISOME,0.04395736,0.68679051,0.81760775,0.35212606,0.35318485
CORE03,CORE06,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06111183,0.82301342,0.83980961,0.32452803,0.32952029
CORE03,CORE06,HALLMARK_PROTEIN_SECRETION,-0.33038251,0.68679051,0.81760775,0.45878202,0.455106
CORE03,CORE06,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1.07031245,0.10681115,0.38146839,0.52353754,0.50595875
CORE03,CORE06,HALLMARK_SPERMATOGENESIS,-0.26925554,0.75386997,0.8376333,-0.18800769,-0.19088099
CORE03,CORE06,HALLMARK_TGF_BETA_SIGNALING,-1.26565694,0.01943584,0.16124869,0.44323744,0.49036397
CORE03,CORE06,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.21938059,0.499828,0.81760775,0.42170436,0.40562333
CORE03,CORE06,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.03336721,0.82301342,0.83980961,0.41910792,0.43530897
CORE03,CORE06,HALLMARK_UV_RESPONSE_DN,-1.05420825,0.01943584,0.16124869,0.21941103,0.26130912
CORE03,CORE06,HALLMARK_UV_RESPONSE_UP,0.56419528,0.499828,0.81760775,0.39988914,0.39937679
CORE03,CORE06,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-1.3512828,0.02579979,0.16124869,0.1000924,0.18933025
CORE03,CORE06,HALLMARK_XENOBIOTIC_METABOLISM,0.21358592,0.55933953,0.81760775,0.35030463,0.3447559
CORE04,CORE05,HALLMARK_ADIPOGENESIS,0.86656758,0.06619258,0.25458685,0.47931537,0.44913673
CORE04,CORE05,HALLMARK_ALLOGRAFT_REJECTION,-0.42530554,0.39126728,0.63107626,0.23311513,0.27949201
CORE04,CORE05,HALLMARK_ANDROGEN_RESPONSE,0.31071728,0.48766835,0.69666907,0.40770253,0.394865
CORE04,CORE05,HALLMARK_ANGIOGENESIS,-0.92736146,0.05501383,0.25458685,0.37918575,0.52161497
CORE04,CORE05,HALLMARK_APICAL_JUNCTION,-1.20750628,0.03733642,0.25458685,0.26049825,0.29824182
CORE04,CORE05,HALLMARK_APICAL_SURFACE,-0.62901843,0.20566718,0.45470138,0.06124129,0.10784627
CORE04,CORE05,HALLMARK_APOPTOSIS,-0.49621246,0.39126728,0.63107626,0.41164059,0.44873201
CORE04,CORE05,HALLMARK_BILE_ACID_METABOLISM,0.83219459,0.27034414,0.5006373,0.20545425,0.14614076
CORE04,CORE05,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01012737,0.65337891,0.82942229,0.33227281,0.3435608
CORE04,CORE05,HALLMARK_COAGULATION,-0.82532939,0.06619258,0.25458685,0.36423952,0.42670521
CORE04,CORE05,HALLMARK_COMPLEMENT,-0.52427218,0.3477456,0.59956138,0.28342283,0.32421193
CORE04,CORE05,HALLMARK_DNA_REPAIR,0.22141818,0.54029137,0.73012347,0.31642627,0.29998799
CORE04,CORE05,HALLMARK_E2F_TARGETS,-0.35850813,0.3477456,0.59956138,0.10399024,0.11856251
CORE04,CORE05,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-1.10586423,0.02474467,0.25458685,0.35816455,0.4766832
CORE04,CORE05,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.49757346,0.23644472,0.45470138,0.23900426,0.22228072
CORE04,CORE05,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.22415282,0.71330317,0.82942229,0.24767563,0.25141223
CORE04,CORE05,HALLMARK_FATTY_ACID_METABOLISM,0.78692477,0.06619258,0.25458685,0.43053901,0.37645159
CORE04,CORE05,HALLMARK_G2M_CHECKPOINT,-0.79133453,0.11134689,0.30929692,0.08789383,0.13076586
CORE04,CORE05,HALLMARK_GLYCOLYSIS,-0.18437821,0.83825649,0.89176222,0.40108858,0.40512559
CORE04,CORE05,HALLMARK_HEDGEHOG_SIGNALING,-1.81495862,0.00166934,0.083467,0.09766426,0.1580982
CORE04,CORE05,HALLMARK_HEME_METABOLISM,0.64045891,0.20566718,0.45470138,0.31447646,0.30098859
CORE04,CORE05,HALLMARK_HYPOXIA,-0.76553512,0.05501383,0.25458685,0.45743664,0.48476326
CORE04,CORE05,HALLMARK_IL2_STAT5_SIGNALING,-0.58137347,0.23644472,0.45470138,0.24725389,0.29733367
CORE04,CORE05,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.44944077,0.23644472,0.45470138,0.29587366,0.35346612
CORE04,CORE05,HALLMARK_INFLAMMATORY_RESPONSE,-0.2876099,0.71330317,0.82942229,0.17806812,0.23765216
CORE04,CORE05,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.22090118,0.83825649,0.89176222,0.40841079,0.39995729
CORE04,CORE05,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0295858,0.71330317,0.82942229,0.34481179,0.34352584
CORE04,CORE05,HALLMARK_KRAS_SIGNALING_DN,-0.71553919,0.23644472,0.45470138,-0.15969036,-0.15024203
CORE04,CORE05,HALLMARK_KRAS_SIGNALING_UP,-0.55747342,0.20566718,0.45470138,0.15481632,0.22698286
CORE04,CORE05,HALLMARK_MITOTIC_SPINDLE,-0.71434418,0.20566718,0.45470138,0.16223541,0.17143591
CORE04,CORE05,HALLMARK_MTORC1_SIGNALING,0.1415638,0.77505137,0.86116819,0.4383936,0.43382598
CORE04,CORE05,HALLMARK_MYC_TARGETS_V1,0.21102185,0.71330317,0.82942229,0.57696269,0.56953094
CORE04,CORE05,HALLMARK_MYC_TARGETS_V2,0.45451082,0.54029137,0.73012347,0.26096469,0.26062773
CORE04,CORE05,HALLMARK_MYOGENESIS,-1.29251403,0.01601099,0.25458685,0.22382017,0.28615072
CORE04,CORE05,HALLMARK_NOTCH_SIGNALING,-1.10957472,0.06619258,0.25458685,0.29701603,0.32868452
CORE04,CORE05,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.77962991,0.06619258,0.25458685,0.59306589,0.56074294
CORE04,CORE05,HALLMARK_P53_PATHWAY,0.27902816,0.90252325,0.92094209,0.38408347,0.38891703
CORE04,CORE05,HALLMARK_PANCREAS_BETA_CELLS,1.35669282,0.03048616,0.25458685,0.36151484,0.23165937
CORE04,CORE05,HALLMARK_PEROXISOME,1.05672152,0.09416638,0.29426994,0.38292436,0.34336548
CORE04,CORE05,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.04583908,0.90252325,0.92094209,0.32476009,0.32114896
CORE04,CORE05,HALLMARK_PROTEIN_SECRETION,0.62907478,0.43794282,0.64403356,0.46118914,0.45186517
CORE04,CORE05,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.35124165,0.77505137,0.86116819,0.52030872,0.51026405
CORE04,CORE05,HALLMARK_SPERMATOGENESIS,-0.08968384,1.0,1.0,-0.16675725,-0.17196404
CORE04,CORE05,HALLMARK_TGF_BETA_SIGNALING,-0.38910951,0.43794282,0.64403356,0.45241627,0.4744424
CORE04,CORE05,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.35646552,0.43794282,0.64403356,0.39248844,0.46253232
CORE04,CORE05,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.00235254,0.71330317,0.82942229,0.43634956,0.44811703
CORE04,CORE05,HALLMARK_UV_RESPONSE_DN,-0.82358189,0.07917935,0.26393117,0.2107612,0.25204558
CORE04,CORE05,HALLMARK_UV_RESPONSE_UP,-0.44509437,0.07917935,0.26393117,0.40413904,0.41829283
CORE04,CORE05,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.97571116,0.11134689,0.30929692,0.13204927,0.20573127
CORE04,CORE05,HALLMARK_XENOBIOTIC_METABOLISM,1.17780139,0.06619258,0.25458685,0.35971474,0.34514235
CORE04,CORE06,HALLMARK_ADIPOGENESIS,0.59576549,0.30969031,0.57350057,0.47931537,0.47727809
CORE04,CORE06,HALLMARK_ALLOGRAFT_REJECTION,-0.1014022,0.85914086,0.95460096,0.23311513,0.23301483
CORE04,CORE06,HALLMARK_ANDROGEN_RESPONSE,-0.29776681,0.67865468,0.80792224,0.40770253,0.3989328
CORE04,CORE06,HALLMARK_ANGIOGENESIS,-1.35680726,0.05527806,0.2763903,0.37918575,0.50431372
CORE04,CORE06,HALLMARK_APICAL_JUNCTION,-1.29990344,0.02797203,0.23310025,0.26049825,0.31679952
CORE04,CORE06,HALLMARK_APICAL_SURFACE,-0.46152098,0.25441225,0.57350057,0.06124129,0.10156894
CORE04,CORE06,HALLMARK_APOPTOSIS,-0.07571081,0.76789877,0.87261224,0.41164059,0.43546337
CORE04,CORE06,HALLMARK_BILE_ACID_METABOLISM,0.70618051,0.30969031,0.57350057,0.20545425,0.20066057
CORE04,CORE06,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.6620765,0.37096237,0.5983264,0.33227281,0.33238303
CORE04,CORE06,HALLMARK_COAGULATION,-0.62627502,0.25441225,0.57350057,0.36423952,0.37843402
CORE04,CORE06,HALLMARK_COMPLEMENT,-0.31238006,0.43956044,0.66600067,0.28342283,0.30985584
CORE04,CORE06,HALLMARK_DNA_REPAIR,0.83528737,0.0992341,0.31010656,0.31642627,0.29167323
CORE04,CORE06,HALLMARK_E2F_TARGETS,0.50804179,0.30969031,0.57350057,0.10399024,0.08409052
CORE04,CORE06,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-1.04831221,0.0992341,0.31010656,0.35816455,0.43070705
CORE04,CORE06,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.17007714,0.76789877,0.87261224,0.23900426,0.23168493
CORE04,CORE06,HALLMARK_ESTROGEN_RESPONSE_LATE,0.48588204,0.59407259,0.74259074,0.24767563,0.24123881
CORE04,CORE06,HALLMARK_FATTY_ACID_METABOLISM,0.93084445,0.37096237,0.5983264,0.43053901,0.39752276
CORE04,CORE06,HALLMARK_G2M_CHECKPOINT,0.18318465,0.95304695,1.0,0.08789383,0.08852335
CORE04,CORE06,HALLMARK_GLYCOLYSIS,0.95781473,0.16450216,0.43290042,0.40108858,0.3838621
CORE04,CORE06,HALLMARK_HEDGEHOG_SIGNALING,-2.53806387,0.002664,0.0666,0.09766426,0.15859383
CORE04,CORE06,HALLMARK_HEME_METABOLISM,0.10385554,1.0,1.0,0.31447646,0.31776803
