group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
CORE03,loss_burden,12,44,0.06492928,0.07121319,-0.01893939,-0.35227273,0.33333333,0.92840137,descriptive_secondary
CORE04,chr1p,9,47,-0.03117899,0.00858612,-0.47754137,-0.82275414,-0.06371158,0.0249544,descriptive_secondary
CORE04,chr1q,9,47,-0.0092,0.0268,-0.49172577,-0.83457447,-0.06843972,0.02094156,descriptive_secondary
CORE04,chr2p,9,47,0.0323,0.02103663,-0.11111111,-0.54609929,0.3286052,0.60787407,descriptive_secondary
CORE04,chr2q,9,47,-0.06496692,0.0124,-0.4893617,-0.88179669,-0.02600473,0.02157076,descriptive_secondary
CORE04,chr3p,9,47,-0.21351494,-0.31399439,0.39007092,-0.10638298,0.79680851,0.06734716,descriptive_secondary
CORE04,chr3q,9,47,0.04931919,0.0156,0.12056738,-0.37600473,0.59338061,0.57702963,descriptive_secondary
CORE04,chr4p,9,47,0.0432,0.0092,0.39479905,-0.08747045,0.8108747,0.06407475,descriptive_secondary
CORE04,chr4q,9,47,0.0432,0.00718511,0.38534279,-0.07328605,0.78723404,0.07075587,descriptive_secondary
CORE04,chr5p,9,47,0.0492,0.03612549,0.14893617,-0.20094563,0.4751773,0.48919884,descriptive_secondary
CORE04,chr5q,9,47,0.05112049,0.16170718,-0.27659574,-0.62174941,0.09692671,0.19568937,descriptive_secondary
CORE04,chr6p,9,47,-0.00292772,0.00885326,-0.11111111,-0.6501182,0.44219858,0.60786181,descriptive_secondary
CORE04,chr6q,9,47,-0.0109388,-0.0016,-0.05910165,-0.59338061,0.46572104,0.78892271,descriptive_secondary
CORE04,chr7p,9,47,0.1894,0.0294,0.52245863,0.21985816,0.79669031,0.01412745,descriptive_secondary
CORE04,chr7q,9,47,0.20597581,0.0291,0.6643026,0.35212766,0.91489362,0.00178847,descriptive_secondary
CORE04,chr8p,9,47,-0.0092,-2.919e-05,-0.13947991,-0.63132388,0.36643026,0.51765438,descriptive_secondary
CORE04,chr8q,9,47,-0.00068349,0.0132,-0.13947991,-0.63132388,0.38073286,0.51765438,descriptive_secondary
CORE04,chr9p,9,47,0.0126,-0.0163,0.33096927,-0.10880615,0.71867612,0.12101858,descriptive_secondary
CORE04,chr9q,9,47,0.04212634,-0.0163,0.52009456,0.11099291,0.86052009,0.01457003,descriptive_secondary
CORE04,chr10p,9,47,-0.00403622,0.0057,-0.08747045,-0.54621749,0.40910165,0.68800442,descriptive_secondary
CORE04,chr10q,9,47,-0.00522889,-0.0032306,0.02600473,-0.47990544,0.53664303,0.91118359,descriptive_secondary
CORE04,chr11p,9,47,0.05011217,0.0127,0.46099291,0.01170213,0.84397163,0.03046531,descriptive_secondary
CORE04,chr11q,9,47,0.0454,0.01220703,0.25768322,-0.26241135,0.75425532,0.22832143,descriptive_secondary
CORE04,chr12p,9,47,0.17600106,0.0285496,0.5177305,0.11572104,0.83451537,0.01502826,descriptive_secondary
CORE04,chr12q,9,47,0.1757,0.0312,0.49408983,0.08747045,0.81560284,0.02033268,descriptive_secondary
CORE04,chr13p,9,47,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr13q,9,47,0.01539988,0.00740958,0.12529551,-0.41371158,0.63593381,0.56188907,descriptive_secondary
CORE04,chr14p,9,47,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr14q,9,47,-0.0146,-0.0347719,0.06855792,-0.43735225,0.55567376,0.75479119,descriptive_secondary
CORE04,chr15p,9,47,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE04,chr15q,9,47,0.0437516,0.01336062,0.19148936,-0.31914894,0.6927896,0.3721968,descriptive_secondary
CORE04,chr16p,9,47,0.0455,0.0261,0.23877069,-0.3144208,0.6929078,0.26465443,descriptive_secondary
CORE04,chr16q,9,47,0.0452874,0.02552203,0.29550827,-0.25307329,0.74468085,0.16661359,descriptive_secondary
CORE04,chr17p,9,47,-0.0025,0.0109,-0.30023641,-0.75413712,0.21524823,0.15986538,descriptive_secondary
CORE04,chr17q,9,47,0.0039,0.0184,-0.15839243,-0.64550827,0.37600473,0.46160016,descriptive_secondary
CORE04,chr18p,9,47,0.0146,0.0175,0.03546099,-0.52257683,0.59338061,0.87590161,descriptive_secondary
CORE04,chr18q,9,47,0.0146,0.01791137,0.0070922,-0.5320331,0.54609929,0.98220135,descriptive_secondary
CORE04,chr19p,9,47,0.02256072,0.01539647,0.15839243,-0.3570922,0.63132388,0.46160782,descriptive_secondary
