core_a,core_b,feature,core_a_altered_n,core_a_total_n,core_a_frequency,core_b_altered_n,core_b_total_n,core_b_frequency,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,q_value
STATE_A,STATE_B,chr1p::loss,0,26,0.0,1,28,0.03571428571428571,-0.03571428571428571,0.34591195,0.01348197,8.8751908,1.0,1.0
STATE_A,STATE_B,chr1p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr1q::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr1q::gain,2,26,0.07692307692307693,2,28,0.07142857142857142,0.005494505494505503,1.08163265,0.17227586,6.79102205,1.0,1.0
STATE_A,STATE_B,chr2p::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr2p::gain,1,26,0.038461538461538464,2,28,0.07142857142857142,-0.03296703296703296,0.62352941,0.07665925,5.07165069,1.0,1.0
STATE_A,STATE_B,chr2q::loss,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr2q::gain,2,26,0.07692307692307693,1,28,0.03571428571428571,0.041208791208791215,1.8707483,0.22994928,15.21943942,0.60377358,1.0
STATE_A,STATE_B,chr3p::loss,25,26,0.9615384615384616,17,28,0.6071428571428571,0.35439560439560447,11.17142857,1.83372277,68.05871535,0.00237529,0.16439442
STATE_A,STATE_B,chr3p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
STATE_A,STATE_B,chr3q::loss,5,26,0.19230769230769232,0,28,0.0,0.19230769230769232,14.58139535,0.76413816,278.24430253,0.02079993,0.70719762
STATE_A,STATE_B,chr3q::gain,0,26,0.0,2,28,0.07142857142857142,-0.07142857142857142,0.2,0.00915706,4.36821265,0.49126485,1.0
STATE_A,STATE_B,chr4p::loss,1,26,0.038461538461538464,4,28,0.14285714285714285,-0.10439560439560439,0.32026144,0.04651782,2.20490508,0.35257122,1.0
STATE_A,STATE_B,chr4p::gain,0,26,0.0,0,28,0.0,0.0,1.0754717,0.02059384,56.16433528,1.0,1.0
