core_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,cliffs_delta,direction
STATE_C,chr11q,17,69,0.01239121,0.0127,0.03289547,0.01776816,0.22473255,0.64879264,0.91515924,0.07246377,higher_in_core
STATE_C,chr12p,17,69,0.0441,0.0315,0.11822368,0.07050377,0.41999231,0.19316824,0.54633459,0.2054561,higher_in_core
STATE_C,chr12q,17,69,0.0441,0.0329,0.11793871,0.06981694,0.46496137,0.25486767,0.62442579,0.17988065,higher_in_core
STATE_C,chr13p,17,69,0.0,0.0,0.0,0.0,,,,0.0,
STATE_C,chr13q,17,69,0.00813583,0.00912742,-0.01905719,0.00094533,-0.22434547,0.71235779,0.91856662,-0.05882353,lower_in_core
STATE_C,chr14p,17,69,0.0,0.0,0.0,0.0,,,,0.0,
STATE_C,chr14q,17,69,-0.0074,-0.1027691,-0.0956455,-0.15128312,0.28719859,0.35667254,0.72820644,0.14578005,higher_in_core
STATE_C,chr15p,17,69,0.0,0.0,0.0,0.0,,,,0.0,
STATE_C,chr15q,17,69,0.01008817,0.01348533,0.04107789,0.00704088,0.41444662,0.67236189,0.91515924,0.06734868,higher_in_core
STATE_C,chr16p,17,69,0.0451,0.0366,0.10528333,0.07154688,0.29098553,0.65661152,0.91515924,0.07075874,higher_in_core
STATE_C,chr16q,17,69,0.04398688,0.032,0.10479266,0.06173063,0.38154227,0.43494691,0.75116567,0.12361466,higher_in_core
STATE_C,chr17p,17,69,0.0063,0.0117,-0.04434304,0.01278305,-0.62186007,0.20069434,0.54633459,-0.20204604,lower_in_core
STATE_C,chr17q,17,69,0.0091,0.02025622,-0.01666954,0.03038853,-0.58216597,0.31845845,0.70929382,-0.15771526,lower_in_core
STATE_C,chr18p,17,69,0.01920576,0.0167,-0.00897293,-0.01567305,0.05532421,0.44456744,0.75116567,0.12105712,higher_in_core
STATE_C,chr18q,17,69,0.0146,0.01625832,-0.01813448,-0.00919616,-0.06909564,0.85799691,0.95026296,0.02898551,higher_in_core
STATE_C,chr19p,17,69,0.0154,0.01539647,0.03597894,0.01886323,0.25765812,0.88789399,0.95026296,0.0230179,higher_in_core
STATE_C,chr19q,17,69,0.01631127,0.02,0.03801059,0.03840082,-0.00490639,0.73675039,0.92566075,-0.05370844,lower_in_core
STATE_C,chr20p,17,69,0.0333348,0.0306,0.08910512,0.04957182,0.317523,0.81144204,0.95026296,0.03836317,higher_in_core
STATE_C,chr20q,17,69,0.03752158,0.0343,0.07959229,0.08171299,-0.01792564,0.69625489,0.91856662,-0.06223359,lower_in_core
STATE_C,chr21p,17,69,0.0,0.0,0.0,0.0,,,,0.0,
STATE_C,chr21q,17,69,-0.0003,0.0167,-0.05692822,0.02211581,-0.54699307,0.12098195,0.43860289,-0.24467178,lower_in_core
STATE_C,chr22p,17,69,0.0,0.0,0.0,0.0,,,,0.0,
STATE_C,chr22q,17,69,0.0173,0.0231,-0.00695756,0.0216829,-0.29144049,0.47417762,0.7601401,-0.11338448,lower_in_core
STATE_C,locus::VHL,17,69,-0.3073,-0.3836,-0.26251765,-0.37618116,0.53690895,0.13173636,0.43860289,0.23785166,higher_in_core
STATE_C,locus::SETD2,17,69,-0.3073,-0.38,-0.26072941,-0.37871785,0.56267101,0.12898069,0.43860289,0.23955669,higher_in_core
STATE_C,locus::PBRM1,17,69,-0.3073,-0.38,-0.29393435,-0.38037971,0.37407419,0.13738435,0.43860289,0.2344416,higher_in_core
STATE_C,locus::BAP1,17,69,-0.3073,-0.38,-0.26072941,-0.37651449,0.53903162,0.13173636,0.43860289,0.23785166,higher_in_core
STATE_C,locus::JAK2,17,69,0.0126,-0.0169,0.03886471,-0.08082776,0.64605243,0.01224707,0.20003548,0.39471441,higher_in_core
STATE_C,locus::CDKN2A,17,69,0.0094,-0.0178,-0.0534,-0.09538261,0.20640589,0.05773876,0.3536499,0.29923274,higher_in_core
STATE_C,locus::PTEN,17,69,0.0014,-0.0074,-0.05509525,-0.03779384,-0.14282533,0.51878922,0.79439599,0.10230179,higher_in_core
STATE_C,fga,17,69,0.13648422,0.12594242,0.21841955,0.15251585,0.42347084,0.93086984,0.95026296,0.01449275,higher_in_core
STATE_C,gain_burden,17,69,0.05725813,0.04419657,0.09695724,0.06759951,0.32347527,0.95675656,0.95675656,-0.00937766,lower_in_core
STATE_C,loss_burden,17,69,0.07199214,0.06933472,0.12146231,0.08491634,0.43602825,0.65661152,0.91515924,0.07075874,higher_in_core
STATE_D,chr1p,15,71,-0.00759936,0.0071,-0.03838314,-0.00817608,-0.28813959,0.14519908,0.93264656,-0.24131455,lower_in_core
STATE_D,chr1q,15,71,0.0044,0.0187,0.02314498,0.03161499,-0.07318163,0.12726326,0.93264656,-0.25258216,lower_in_core
STATE_D,chr2p,15,71,0.0345,0.0301,0.06459214,0.03810148,0.26204371,0.74999063,0.97266419,0.05352113,higher_in_core
STATE_D,chr2q,15,71,0.01038123,0.02060706,0.0525783,0.02449791,0.27180462,0.76731234,0.97266419,-0.04976526,lower_in_core
STATE_D,chr3p,15,71,-0.33077225,-0.32436522,-0.32564346,-0.29628658,-0.15761317,0.67370141,0.97266419,-0.07042254,lower_in_core
STATE_D,chr3q,15,71,0.00705455,0.01886303,-0.00195433,-0.00193746,-0.00011806,0.35662792,0.93264656,-0.15305164,lower_in_core
STATE_D,chr4p,15,71,-0.0068,0.00992284,-0.00985971,-0.01161327,0.01598971,0.39652642,0.93264656,-0.14084507,lower_in_core
STATE_D,chr4q,15,71,-0.0198,0.01084702,-0.02338446,-0.00120374,-0.23041121,0.19450679,0.93264656,-0.21502347,lower_in_core
STATE_D,chr5p,15,71,0.05320854,0.04568713,0.15169777,0.10056404,0.35291546,0.39970567,0.93264656,0.1399061,higher_in_core
STATE_D,chr5q,15,71,0.21402925,0.137213,0.23401769,0.15362828,0.54658016,0.21480538,0.93264656,0.2056338,higher_in_core
STATE_D,chr6p,15,71,0.0058,0.00885326,-0.00990835,-0.03091884,0.17890917,0.86893011,0.97266419,0.02816901,higher_in_core
STATE_D,chr6q,15,71,-0.00720736,-0.00220851,-0.03657765,-0.05731135,0.14558509,0.93650564,0.98184113,0.01408451,higher_in_core
STATE_D,chr7p,15,71,0.0455,0.04057436,0.09943652,0.09259732,0.05331396,0.76731448,0.97266419,-0.04976526,lower_in_core
STATE_D,chr7q,15,71,0.0455,0.0315441,0.09865913,0.09498297,0.0261664,0.87341274,0.97266419,-0.02723005,lower_in_core
STATE_D,chr8p,15,71,-0.04425267,-0.0018,-0.13090124,-0.08768355,-0.23660653,0.18869873,0.93264656,-0.21784038,lower_in_core
STATE_D,chr8q,15,71,0.0062,0.01321915,-0.02890816,0.01521452,-0.3122127,0.32212927,0.93264656,-0.16431925,lower_in_core
STATE_D,chr9p,15,71,-0.0182,-0.0024,-0.07106644,-0.06656437,-0.02684596,0.76731341,0.97266419,-0.04976526,lower_in_core
STATE_D,chr9q,15,71,-0.0182,-0.00204556,-0.07846312,-0.07162282,-0.04254957,0.69039964,0.97266419,-0.06666667,lower_in_core
STATE_D,chr10p,15,71,0.01174157,0.00450771,-0.0054555,-0.01632446,0.103903,0.81111515,0.97266419,-0.04037559,lower_in_core
STATE_D,chr10q,15,71,-0.0012,-0.0065634,-0.01710278,-0.0358176,0.17689264,0.96369167,0.98184113,-0.0084507,lower_in_core
STATE_D,chr11p,15,71,0.0202,0.0153,0.02719562,0.03443642,-0.12639593,0.51654471,0.97266419,-0.10798122,lower_in_core
STATE_D,chr11q,15,71,0.0036,0.0127,-5.515e-05,0.02515568,-0.37689309,0.33909716,0.93264656,-0.15868545,lower_in_core
STATE_D,chr12p,15,71,0.02450922,0.03577596,0.05938177,0.08427938,-0.21680385,0.41908498,0.93341655,-0.1342723,lower_in_core
STATE_D,chr12q,15,71,0.02372284,0.03703784,0.05900678,0.08362289,-0.23472492,0.38087118,0.93264656,-0.14553991,lower_in_core
STATE_D,chr13p,15,71,0.0,0.0,0.0,0.0,,,,0.0,
STATE_D,chr13q,15,71,0.0007,0.00912742,-0.01508182,-0.00045799,-0.16367503,0.34197764,0.93264656,-0.15774648,lower_in_core
STATE_D,chr14p,15,71,0.0,0.0,0.0,0.0,,,,0.0,
STATE_D,chr14q,15,71,-0.2246499,-0.03484449,-0.21456803,-0.12459139,-0.46878994,0.10126063,0.93264656,-0.2713615,lower_in_core
STATE_D,chr15p,15,71,0.0,0.0,0.0,0.0,,,,0.0,
STATE_D,chr15q,15,71,0.00361208,0.016,-0.00921436,0.01862479,-0.33713838,0.25038413,0.93264656,-0.19061033,lower_in_core
STATE_D,chr16p,15,71,0.04234832,0.034,0.10625855,0.07229117,0.29281713,0.22333835,0.93264656,0.20187793,higher_in_core
STATE_D,chr16q,15,71,0.0454,0.0319704,0.1091712,0.06201861,0.41822413,0.08781188,0.93264656,0.28262911,higher_in_core
STATE_D,chr17p,15,71,0.0167,0.0108,0.01031381,-0.00037336,0.11295482,0.76731341,0.97266419,-0.04976526,lower_in_core
STATE_D,chr17q,15,71,0.02025622,0.0155,0.01190255,0.02302659,-0.13415845,0.48755537,0.95560853,-0.11549296,lower_in_core
STATE_D,chr18p,15,71,0.0113,0.0169,-0.02386,-0.01233916,-0.09516959,0.7242399,0.97266419,-0.05915493,lower_in_core
STATE_D,chr18q,15,71,0.0113,0.01625832,-0.02392958,-0.00822363,-0.12149622,0.74567802,0.97266419,-0.05446009,lower_in_core
STATE_D,chr19p,15,71,0.0389,0.0144,0.06010466,0.01424838,0.71180714,0.02284164,0.93264656,0.37652582,higher_in_core
STATE_D,chr19q,15,71,0.0246,0.0164,0.05946238,0.03385776,0.32441484,0.27963494,0.93264656,0.17934272,higher_in_core
