core_a,core_b,feature,core_a_altered_n,core_a_total_n,core_a_frequency,core_b_altered_n,core_b_total_n,core_b_frequency,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,q_value
STATE_A,STATE_B,locus::CDKN2A::loss,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,locus::CDKN2A::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,locus::PTEN::loss,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,locus::PTEN::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr1p::loss,1,17,0.058823529411764705,1,14,0.07142857142857142,-0.01260504201680672,0.81818182,0.07612046,8.79423836,1.0,1.0
STATE_A,STATE_C,chr1p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr1q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr1q::gain,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
STATE_A,STATE_C,chr2p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr2p::gain,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
STATE_A,STATE_C,chr2q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr2q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr3p::loss,16,17,0.9411764705882353,11,14,0.7857142857142857,0.15546218487394958,3.34782609,0.42856992,26.15195077,0.30411568,1.0
STATE_A,STATE_C,chr3p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr3q::loss,4,17,0.23529411764705882,0,14,0.0,0.23529411764705882,9.66666667,0.47441142,196.96921579,0.10745273,0.99637986
STATE_A,STATE_C,chr3q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr4p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr4p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr4q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr4q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr5p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr5p::gain,6,17,0.35294117647058826,3,14,0.21428571428571427,0.13865546218487398,1.85714286,0.40006752,8.62099365,0.45640341,1.0
STATE_A,STATE_C,chr5q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr5q::gain,10,17,0.5882352941176471,6,14,0.42857142857142855,0.15966386554621853,1.83076923,0.45781841,7.32105981,0.47948776,1.0
STATE_A,STATE_C,chr6p::loss,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
STATE_A,STATE_C,chr6p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr6q::loss,0,17,0.0,5,14,0.35714285714285715,-0.35714285714285715,0.04935065,0.00245474,0.99215505,0.01178264,0.30045732
STATE_A,STATE_C,chr6q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr7p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr7p::gain,1,17,0.058823529411764705,2,14,0.14285714285714285,-0.08403361344537814,0.45454545,0.05275872,3.91615975,0.57641824,1.0
STATE_A,STATE_C,chr7q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_C,chr7q::gain,1,17,0.058823529411764705,2,14,0.14285714285714285,-0.08403361344537814,0.45454545,0.05275872,3.91615975,0.57641824,1.0
STATE_A,STATE_C,chr8p::loss,2,17,0.11764705882352941,1,14,0.07142857142857142,0.046218487394957986,1.4516129,0.16879086,12.48397021,1.0,1.0
STATE_A,STATE_C,chr8p::gain,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
STATE_A,STATE_C,chr8q::loss,1,17,0.058823529411764705,0,14,0.0,0.058823529411764705,2.63636364,0.09944974,69.88870187,1.0,1.0
STATE_A,STATE_C,chr8q::gain,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.82598447
STATE_A,STATE_C,chr9p::loss,0,17,0.0,4,14,0.2857142857142857,-0.2857142857142857,0.06666667,0.0032524,1.36651036,0.03181313,0.54082321
