state_id,feature,q_value,fisher_p,odds_ratio,ci_low,ci_high,frequency_difference,event,set_altered_n,set_total_n,rest_altered_n,rest_total_n,alteration_frequency,rest_alteration_frequency,delta_alteration_frequency
STATE_A,locus::PBRM1::loss,1.0,0.28173714,2.55555556,0.42650309,15.31258357,0.12450980392156863,loss,16,17,49,60,0.9411764705882353,0.8166666666666667,0.12450980392156863
STATE_A,locus::PBRM1::gain,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,gain,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,locus::BAP1::loss,1.0,0.28173714,2.55555556,0.42650309,15.31258357,0.12450980392156863,loss,16,17,49,60,0.9411764705882353,0.8166666666666667,0.12450980392156863
STATE_A,locus::BAP1::gain,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,gain,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,locus::JAK2::loss,0.41454687,0.01625674,0.07705628,0.00438047,1.35548794,-0.26666666666666666,loss,0,17,16,60,0.0,0.26666666666666666,-0.26666666666666666
STATE_A,locus::JAK2::gain,1.0,0.53219412,2.12727273,0.26135627,17.31463834,0.025490196078431372,gain,1,17,2,60,0.058823529411764705,0.03333333333333333,0.025490196078431372
STATE_A,locus::CDKN2A::loss,0.41454687,0.00827043,0.06080586,0.00347456,1.06412114,-0.31666666666666665,loss,0,17,19,60,0.0,0.31666666666666665,-0.31666666666666665
STATE_A,locus::CDKN2A::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_A,locus::PTEN::loss,0.79647924,0.10932068,0.12298137,0.00687964,2.19843178,-0.18333333333333332,loss,0,17,11,60,0.0,0.18333333333333332,-0.18333333333333332
STATE_A,locus::PTEN::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_B,chr1p::loss,0.38852061,0.12950687,3.64,0.79248873,16.71897599,0.13548387096774195,loss,3,15,4,62,0.2,0.06451612903225806,0.13548387096774195
STATE_B,chr1p::gain,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,gain,0,15,0,62,0.0,0.0,0.0
STATE_B,chr1q::loss,0.1225085,0.0062201,35.0,1.69981351,720.66729207,0.2,loss,3,15,0,62,0.2,0.0,0.2
STATE_B,chr1q::gain,0.98756887,0.59060491,0.28039702,0.01495921,5.25579121,-0.0967741935483871,gain,0,15,6,62,0.0,0.0967741935483871,-0.0967741935483871
STATE_B,chr2p::loss,0.15251197,0.03588517,23.14814815,1.05026336,510.19276216,0.13333333333333333,loss,2,15,0,62,0.13333333333333333,0.0,0.13333333333333333
STATE_B,chr2p::gain,0.98735106,0.58079474,0.41935484,0.02140779,8.214696,-0.06451612903225806,gain,0,15,4,62,0.0,0.06451612903225806,-0.06451612903225806
STATE_B,chr2q::loss,0.15251197,0.03588517,23.14814815,1.05026336,510.19276216,0.13333333333333333,loss,2,15,0,62,0.13333333333333333,0.0,0.13333333333333333
STATE_B,chr2q::gain,1.0,1.0,0.5483871,0.02688279,11.18664999,-0.04838709677419355,gain,0,15,3,62,0.0,0.04838709677419355,-0.04838709677419355
STATE_B,chr3p::loss,0.12846254,0.01133493,0.20124611,0.0606053,0.66825827,-0.32150537634408605,loss,8,15,53,62,0.5333333333333333,0.8548387096774194,-0.32150537634408605
STATE_B,chr3p::gain,0.15251197,0.03588517,23.14814815,1.05026336,510.19276216,0.13333333333333333,gain,2,15,0,62,0.13333333333333333,0.0,0.13333333333333333
STATE_B,chr3q::loss,1.0,1.0,1.04288499,0.22907115,4.7479096,-0.011827956989247324,loss,2,15,9,62,0.13333333333333333,0.14516129032258066,-0.011827956989247324
STATE_B,chr3q::gain,0.45159385,0.16857623,4.48148148,0.70487633,28.49248221,0.1010752688172043,gain,2,15,2,62,0.13333333333333333,0.03225806451612903,0.1010752688172043
STATE_B,chr4p::loss,1.0,1.0,1.34482759,0.1941687,9.31438106,0.002150537634408603,loss,1,15,4,62,0.06666666666666667,0.06451612903225806,0.002150537634408603
STATE_B,chr4p::gain,0.29977491,0.09521531,7.59259259,0.92211916,62.51628307,0.11720430107526882,gain,2,15,1,62,0.13333333333333333,0.016129032258064516,0.11720430107526882
STATE_B,chr4q::loss,1.0,1.0,1.75862069,0.23870893,12.9561417,0.01827956989247312,loss,1,15,3,62,0.06666666666666667,0.04838709677419355,0.01827956989247312
STATE_B,chr4q::gain,0.15251197,0.03588517,23.14814815,1.05026336,510.19276216,0.13333333333333333,gain,2,15,0,62,0.13333333333333333,0.0,0.13333333333333333
STATE_B,chr5p::loss,1.0,1.0,4.03225806,0.07692458,211.36423389,0.0,loss,0,15,0,62,0.0,0.0,0.0
