feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
log-sigma-3-0-mm-3D_firstorder_Variance,STATE_A,STATE_C,29,11,0.07277361,-0.02905799,0.13860433,0.02796815,-0.09717868,-0.44200627,0.2539185,0.64957386,1.0
log-sigma-3-0-mm-3D_firstorder_Variance,STATE_B,STATE_C,19,11,-0.60743767,-0.02905799,-0.34711635,0.02796815,-0.33971292,-0.6937799,0.06220096,0.13199623,1.0
log-sigma-3-0-mm-3D_glcm_Correlation,STATE_A,STATE_B,29,19,-0.25838953,-0.06669245,-0.28274686,-0.07803843,0.00544465,-0.33947368,0.34673321,0.98318005,1.0
log-sigma-3-0-mm-3D_glcm_Correlation,STATE_A,STATE_C,29,11,-0.25838953,0.06313731,-0.28274686,0.17288613,-0.22257053,-0.5799373,0.14749216,0.28907183,1.0
log-sigma-3-0-mm-3D_glcm_Correlation,STATE_B,STATE_C,19,11,-0.06669245,0.06313731,-0.07803843,0.17288613,-0.25358852,-0.62679426,0.14832536,0.26316224,1.0
log-sigma-3-0-mm-3D_glcm_Idmn,STATE_A,STATE_B,29,19,-0.05490482,0.31983753,-0.31249232,0.16055783,-0.2522686,-0.58638838,0.08901996,0.14575935,0.43727805
log-sigma-3-0-mm-3D_glcm_Idmn,STATE_A,STATE_C,29,11,-0.05490482,0.11942564,-0.31249232,-0.01459349,-0.10971787,-0.4984326,0.27272727,0.60659856,1.0
log-sigma-3-0-mm-3D_glcm_Idmn,STATE_B,STATE_C,19,11,0.31983753,0.11942564,0.16055783,-0.01459349,0.24401914,-0.16746411,0.62679426,0.28196674,1.0
log-sigma-3-0-mm-3D_glcm_Imc1,STATE_A,STATE_B,29,19,0.4806373,-0.21652674,0.52918577,-0.28490061,0.43012704,0.12150635,0.70598911,0.01285705,0.03857115
log-sigma-3-0-mm-3D_glcm_Imc1,STATE_A,STATE_C,29,11,0.4806373,-0.14004953,0.52918577,-0.22493065,0.45454545,0.12225705,0.74310345,0.02919078,0.05838156
log-sigma-3-0-mm-3D_glcm_Imc1,STATE_B,STATE_C,19,11,-0.21652674,-0.14004953,-0.28490061,-0.22493065,0.00478469,-0.41650718,0.40669856,1.0,1.0
log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,STATE_A,STATE_B,29,19,-0.55870225,0.25300758,-0.52429291,0.60586624,-0.51724138,-0.78947368,-0.19419238,0.00275636,0.00826908
log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,STATE_A,STATE_C,29,11,-0.55870225,-0.01369607,-0.52429291,0.0155591,-0.46708464,-0.78056426,-0.10971787,0.02499493,0.04998986
log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,STATE_B,STATE_C,19,11,0.25300758,-0.01369607,0.60586624,0.0155591,0.24401914,-0.16746411,0.6076555,0.28196674,0.28196674
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,STATE_A,STATE_B,29,19,-0.64693193,-0.30866748,-0.52554671,0.35349357,-0.37568058,-0.65880218,-0.02359347,0.0298956,0.0896868
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,STATE_A,STATE_C,29,11,-0.64693193,-0.13112139,-0.52554671,0.4356295,-0.60501567,-0.84952978,-0.27272727,0.00363903,0.0896868
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,STATE_B,STATE_C,19,11,-0.30866748,-0.13112139,0.35349357,0.4356295,-0.22488038,-0.64593301,0.20574163,0.32225292,0.32225292
log-sigma-3-0-mm-3D_glrlm_RunEntropy,STATE_A,STATE_B,29,19,-0.52468664,0.12697341,-0.56122967,0.29725877,-0.41560799,-0.68784029,-0.10344828,0.0162445,0.0487335
log-sigma-3-0-mm-3D_glrlm_RunEntropy,STATE_A,STATE_C,29,11,-0.52468664,0.17826069,-0.56122967,0.16216973,-0.4984326,-0.79310345,-0.17852665,0.01671432,0.0487335
log-sigma-3-0-mm-3D_glrlm_RunEntropy,STATE_B,STATE_C,19,11,0.12697341,0.17826069,0.29725877,0.16216973,-0.01435407,-0.42583732,0.41626794,0.96567246,0.96567246
log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,STATE_A,STATE_B,29,19,0.33717381,-0.29370349,0.44337553,-0.13240188,0.36479129,0.03085299,0.66243194,0.03501161,0.10503483
log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,STATE_A,STATE_C,29,11,0.33717381,-0.0211125,0.44337553,-0.08757414,0.34796238,0.02194357,0.64890282,0.09572026,0.19144052
log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,STATE_B,STATE_C,19,11,-0.29370349,-0.0211125,-0.13240188,-0.08757414,-0.16746411,-0.55023923,0.24401914,0.46440055,0.46440055
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,STATE_A,STATE_B,29,19,-0.33000961,0.22036331,-0.41258319,0.50239331,-0.53901996,-0.79673321,-0.24500907,0.00180746,0.00542238
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,STATE_A,STATE_C,29,11,-0.33000961,-0.10275084,-0.41258319,0.18423649,-0.4169279,-0.76175549,-0.03448276,0.04559118,0.09118236
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,STATE_B,STATE_C,19,11,0.22036331,-0.10275084,0.50239331,0.18423649,0.13875598,-0.28229665,0.55023923,0.54683433,0.54683433
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,STATE_A,STATE_B,29,19,-0.05251418,-0.23736442,0.21793017,-0.42319775,0.23049002,-0.08892922,0.53548094,0.18411825,0.55235475
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,STATE_A,STATE_C,29,11,-0.05251418,-0.14305592,0.21793017,0.03160301,-0.0031348,-0.34796238,0.35438871,1.0,1.0
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,STATE_B,STATE_C,19,11,-0.23736442,-0.14305592,-0.42319775,0.03160301,-0.29186603,-0.665311,0.12942584,0.19667106,1.0
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,STATE_A,STATE_B,29,19,-0.39736478,0.11398687,-0.5382779,0.20756792,-0.34664247,-0.64791289,-0.02350272,0.04519737,0.13559211
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,STATE_A,STATE_C,29,11,-0.39736478,0.06406583,-0.5382779,0.0783381,-0.37931034,-0.69278997,-0.04702194,0.06915328,0.13830656
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,STATE_B,STATE_C,19,11,0.11398687,0.06406583,0.20756792,0.0783381,0.10047847,-0.32057416,0.51196172,0.66693038,0.66693038
log-sigma-3-0-mm-3D_glszm_ZonePercentage,STATE_A,STATE_B,29,19,0.06466472,-0.20551155,0.25381,-0.14898191,0.2123412,-0.11796733,0.52450091,0.22141658,0.66424974
log-sigma-3-0-mm-3D_glszm_ZonePercentage,STATE_A,STATE_C,29,11,0.06466472,0.06036319,0.25381,0.01315353,-0.0031348,-0.36677116,0.36677116,1.0,1.0
log-sigma-3-0-mm-3D_glszm_ZonePercentage,STATE_B,STATE_C,19,11,-0.20551155,0.06036319,-0.14898191,0.01315353,-0.17703349,-0.5791866,0.25358852,0.43854269,1.0
log-sigma-3-0-mm-3D_ngtdm_Contrast,STATE_A,STATE_B,29,19,0.01541919,-0.45708736,0.2829606,-0.19215028,0.30671506,-0.04546279,0.65526316,0.07657595,0.22972785
log-sigma-3-0-mm-3D_ngtdm_Contrast,STATE_A,STATE_C,29,11,0.01541919,-0.01721835,0.2829606,0.00409435,0.12225705,-0.22899687,0.45454545,0.56494277,1.0
log-sigma-3-0-mm-3D_ngtdm_Contrast,STATE_B,STATE_C,19,11,-0.45708736,-0.01721835,-0.19215028,0.00409435,-0.45454545,-0.79904306,-0.06220096,0.04310264,1.0
log-sigma-3-0-mm-3D_ngtdm_Strength,STATE_A,STATE_B,29,19,0.15069844,-0.56115706,0.41026602,-0.24007442,0.32849365,-0.01279492,0.65517241,0.05777494,0.17332482
log-sigma-3-0-mm-3D_ngtdm_Strength,STATE_A,STATE_C,29,11,0.15069844,0.06730401,0.41026602,0.04158675,0.12852665,-0.24153605,0.48589342,0.54464379,1.0
log-sigma-3-0-mm-3D_ngtdm_Strength,STATE_B,STATE_C,19,11,-0.56115706,0.06730401,-0.24007442,0.04158675,-0.28229665,-0.66507177,0.13875598,0.21200996,1.0
wavelet-LLH_firstorder_10Percentile,STATE_A,STATE_B,29,19,0.05231826,0.03362469,-0.10062663,-0.26532399,-0.1215971,-0.44827586,0.22704174,0.48660798,1.0
wavelet-LLH_firstorder_10Percentile,STATE_A,STATE_C,29,11,0.05231826,0.01612299,-0.10062663,0.02800904,-0.02194357,-0.3669279,0.35423197,0.92759521,1.0
wavelet-LLH_firstorder_10Percentile,STATE_B,STATE_C,19,11,0.03362469,0.01612299,-0.26532399,0.02800904,0.11004785,-0.30143541,0.5215311,0.635927,1.0
wavelet-LLH_firstorder_Energy,STATE_A,STATE_B,29,19,-0.32023092,-0.31500294,-0.12904026,0.0255302,0.00181488,-0.353902,0.3430127,1.0,1.0
wavelet-LLH_firstorder_Energy,STATE_A,STATE_C,29,11,-0.32023092,0.20986619,-0.12904026,0.67008109,-0.42319749,-0.7492163,-0.04702194,0.04241257,1.0
wavelet-LLH_firstorder_Energy,STATE_B,STATE_C,19,11,-0.31500294,0.20986619,0.0255302,0.67008109,-0.39712919,-0.78947368,0.02392344,0.07764864,1.0
wavelet-LLH_firstorder_Kurtosis,STATE_A,STATE_B,29,19,-0.2705386,0.06423045,-0.19072575,0.45058056,-0.30671506,-0.62985481,0.01270417,0.07657595,0.22972785
wavelet-LLH_firstorder_Kurtosis,STATE_A,STATE_C,29,11,-0.2705386,-0.31012869,-0.19072575,-0.22526547,0.07210031,-0.29780564,0.4484326,0.7389885,1.0
wavelet-LLH_firstorder_Kurtosis,STATE_B,STATE_C,19,11,0.06423045,-0.31012869,0.45058056,-0.22526547,0.32057416,-0.08157895,0.70334928,0.15554845,1.0
wavelet-LLH_firstorder_Maximum,STATE_A,STATE_B,29,19,0.02435894,-0.32842721,0.02457846,0.20422546,-0.00544465,-0.34664247,0.3430127,0.98318005,1.0
wavelet-LLH_firstorder_Maximum,STATE_A,STATE_C,29,11,0.02435894,-0.07896695,0.02457846,-0.03175051,-0.03448276,-0.3669279,0.31677116,0.87961963,1.0
wavelet-LLH_firstorder_Maximum,STATE_B,STATE_C,19,11,-0.32842721,-0.07896695,0.20422546,-0.03175051,-0.1291866,-0.5215311,0.32057416,0.5758382,1.0
wavelet-LLH_firstorder_Mean,STATE_A,STATE_B,29,19,-0.10266801,0.0640025,-0.13573094,0.15152023,-0.07441016,-0.3938294,0.28130672,0.67328428,1.0
wavelet-LLH_firstorder_Mean,STATE_A,STATE_C,29,11,-0.10266801,-0.09356263,-0.13573094,-0.04744248,0.07836991,-0.27915361,0.42946708,0.7162438,1.0
wavelet-LLH_firstorder_Mean,STATE_B,STATE_C,19,11,0.0640025,-0.09356263,0.15152023,-0.04744248,0.16746411,-0.24401914,0.57894737,0.46440055,1.0
wavelet-LLH_firstorder_Median,STATE_A,STATE_B,29,19,0.22311353,-0.01913096,0.04210158,-0.08487492,0.08892922,-0.24863884,0.43375681,0.61287505,1.0
wavelet-LLH_firstorder_Median,STATE_A,STATE_C,29,11,0.22311353,-0.11332758,0.04210158,-0.03825203,0.07210031,-0.31661442,0.45454545,0.7389885,1.0
wavelet-LLH_firstorder_Median,STATE_B,STATE_C,19,11,-0.01913096,-0.11332758,-0.08487492,-0.03825203,-0.02392344,-0.43564593,0.41626794,0.93140844,1.0
wavelet-LLH_firstorder_Skewness,STATE_A,STATE_B,29,19,-0.08770032,0.09697345,-0.11561229,0.30586425,-0.24137931,-0.55,0.0853902,0.1640957,0.4922871
wavelet-LLH_firstorder_Skewness,STATE_A,STATE_C,29,11,-0.08770032,0.51680335,-0.11561229,0.32449903,-0.34796238,-0.66786834,-0.0031348,0.09572026,0.4922871
wavelet-LLH_firstorder_Skewness,STATE_B,STATE_C,19,11,0.09697345,0.51680335,0.30586425,0.32449903,-0.1291866,-0.54090909,0.32057416,0.5758382,0.5758382
wavelet-LLH_firstorder_Variance,STATE_A,STATE_B,29,19,-0.13899035,0.07666335,-0.05720076,0.54325469,-0.02722323,-0.4084392,0.34664247,0.88267764,1.0
wavelet-LLH_firstorder_Variance,STATE_A,STATE_C,29,11,-0.13899035,-0.11169582,-0.05720076,-0.22204087,0.14106583,-0.23510972,0.50470219,0.50516424,1.0
wavelet-LLH_firstorder_Variance,STATE_B,STATE_C,19,11,0.07666335,-0.11169582,0.54325469,-0.22204087,0.19617225,-0.23444976,0.58851675,0.38938711,1.0
wavelet-LLH_glcm_Autocorrelation,STATE_A,STATE_B,29,19,-0.04553909,-0.31095305,0.00580078,0.47167727,-0.04537205,-0.41197822,0.29954628,0.80027834,1.0
wavelet-LLH_glcm_Autocorrelation,STATE_A,STATE_C,29,11,-0.04553909,-0.09852939,0.00580078,-0.23073754,0.07836991,-0.29153605,0.44200627,0.7162438,1.0
wavelet-LLH_glcm_Autocorrelation,STATE_B,STATE_C,19,11,-0.31095305,-0.09852939,0.47167727,-0.23073754,0.06220096,-0.37799043,0.49282297,0.79623804,1.0
wavelet-LLH_glcm_Correlation,STATE_A,STATE_B,29,19,0.04504032,-0.2859583,0.12186143,-0.46943545,0.25589837,-0.07803993,0.56805808,0.14000916,0.42002748
wavelet-LLH_glcm_Correlation,STATE_A,STATE_C,29,11,0.04504032,0.07078067,0.12186143,0.1493508,-0.04075235,-0.39184953,0.31661442,0.85578543,1.0
wavelet-LLH_glcm_Correlation,STATE_B,STATE_C,19,11,-0.2859583,0.07078067,-0.46943545,0.1493508,-0.36842105,-0.72248804,0.03349282,0.10196819,1.0
wavelet-LLH_glcm_DifferenceEntropy,STATE_A,STATE_B,29,19,-0.05441543,0.06419354,-0.00772312,0.4660837,0.02359347,-0.33212341,0.37214156,0.89934133,1.0
wavelet-LLH_glcm_DifferenceEntropy,STATE_A,STATE_C,29,11,-0.05441543,-0.14131566,-0.00772312,-0.21339108,0.10344828,-0.2476489,0.44200627,0.6279285,1.0
wavelet-LLH_glcm_DifferenceEntropy,STATE_B,STATE_C,19,11,0.06419354,-0.14131566,0.4660837,-0.21339108,0.0430622,-0.37799043,0.45454545,0.86332285,1.0
wavelet-LLH_glcm_Idn,STATE_A,STATE_B,29,19,-0.1570323,-0.74283363,0.07290403,-0.42203064,0.23774955,-0.11079855,0.55716878,0.17057901,0.51173703
wavelet-LLH_glcm_Idn,STATE_A,STATE_C,29,11,-0.1570323,0.58580081,0.07290403,0.50407882,-0.36677116,-0.68025078,-0.02821317,0.07894568,0.51173703
wavelet-LLH_glcm_Idn,STATE_B,STATE_C,19,11,-0.74283363,0.58580081,-0.42203064,0.50407882,-0.4354067,-0.77990431,-0.0430622,0.05278923,0.51173703
wavelet-LLH_glcm_Imc1,STATE_A,STATE_B,29,19,0.17648874,0.29987641,0.02040176,0.14704872,-0.09981851,-0.41569873,0.23774955,0.5692065,1.0
wavelet-LLH_glcm_Imc1,STATE_A,STATE_C,29,11,0.17648874,0.24575726,0.02040176,0.01067797,0.01567398,-0.36677116,0.40438871,0.95169325,1.0
wavelet-LLH_glcm_Imc1,STATE_B,STATE_C,19,11,0.29987641,0.24575726,0.14704872,0.01067797,0.215311,-0.25358852,0.63660287,0.34373952,1.0
wavelet-LLH_glcm_InverseVariance,STATE_A,STATE_B,29,19,0.41882018,-0.13463562,0.23173513,-0.25730151,0.24500907,-0.08166969,0.55,0.1577998,0.4733994
wavelet-LLH_glcm_InverseVariance,STATE_A,STATE_C,29,11,0.41882018,0.00635082,0.23173513,0.29716372,-0.01567398,-0.40438871,0.37319749,0.95169325,1.0
wavelet-LLH_glcm_InverseVariance,STATE_B,STATE_C,19,11,-0.13463562,0.00635082,-0.25730151,0.29716372,-0.26315789,-0.67464115,0.19617225,0.24524169,1.0
wavelet-LLH_glcm_JointEnergy,STATE_A,STATE_B,29,19,-0.16271427,0.25549783,-0.12408667,-0.18325425,-0.09981851,-0.42286751,0.25589837,0.5692065,1.0
wavelet-LLH_glcm_JointEnergy,STATE_A,STATE_C,29,11,-0.16271427,0.10937568,-0.12408667,0.05421899,-0.11598746,-0.45454545,0.22884013,0.5855987,1.0
wavelet-LLH_glcm_JointEnergy,STATE_B,STATE_C,19,11,0.25549783,0.10937568,-0.18325425,0.05421899,0.08133971,-0.35885167,0.48325359,0.73062689,1.0
wavelet-LLH_glcm_MCC,STATE_A,STATE_B,29,19,0.12856557,-0.14155794,0.1307548,-0.16154308,0.19419238,-0.13257713,0.51361162,0.26384094,0.79152282
wavelet-LLH_glcm_MCC,STATE_A,STATE_C,29,11,0.12856557,-0.00899175,0.1307548,-0.16379145,0.15987461,-0.19749216,0.4984326,0.44889584,0.89779168
wavelet-LLH_glcm_MCC,STATE_B,STATE_C,19,11,-0.14155794,-0.00899175,-0.16154308,-0.16379145,-0.08133971,-0.51196172,0.35909091,0.73062689,0.89779168
wavelet-LLH_glrlm_LongRunEmphasis,STATE_A,STATE_B,29,19,-0.47092711,-0.15028554,-0.345461,0.07500065,-0.28493648,-0.5862069,0.03820327,0.10009054,0.30027162
wavelet-LLH_glrlm_LongRunEmphasis,STATE_A,STATE_C,29,11,-0.47092711,0.05990659,-0.345461,-0.06276735,-0.2476489,-0.5862069,0.11598746,0.23747519,0.47495038
wavelet-LLH_glrlm_LongRunEmphasis,STATE_B,STATE_C,19,11,-0.15028554,0.05990659,0.07500065,-0.06276735,0.07177033,-0.38755981,0.53110048,0.76321984,0.76321984
wavelet-LLH_glrlm_RunEntropy,STATE_A,STATE_B,29,19,-0.22205685,-0.04973949,-0.26850457,0.07011501,-0.1107078,-0.44119782,0.22686025,0.52708161,1.0
wavelet-LLH_glrlm_RunEntropy,STATE_A,STATE_C,29,11,-0.22205685,0.04921489,-0.26850457,0.01974336,-0.14733542,-0.46097179,0.21630094,0.48600524,1.0
wavelet-LLH_glrlm_RunEntropy,STATE_B,STATE_C,19,11,-0.04973949,0.04921489,0.07011501,0.01974336,-0.06220096,-0.48325359,0.35885167,0.79623804,1.0
wavelet-LLH_glrlm_RunLengthNonUniformity,STATE_A,STATE_B,29,19,-0.4377203,-0.25058545,-0.46078315,0.43650373,-0.31034483,-0.63339383,0.06352087,0.07313448,0.21940344
wavelet-LLH_glrlm_RunLengthNonUniformity,STATE_A,STATE_C,29,11,-0.4377203,0.11044302,-0.46078315,0.35666647,-0.59247649,-0.91222571,-0.19106583,0.00440936,0.21940344
wavelet-LLH_glrlm_RunLengthNonUniformity,STATE_B,STATE_C,19,11,-0.25058545,0.11044302,0.43650373,0.35666647,0.00478469,-0.42583732,0.42583732,1.0,1.0
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,STATE_A,STATE_B,29,19,0.1992367,-0.13347982,0.17186092,0.32255747,0.0707804,-0.26678766,0.40480944,0.68874219,1.0
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,STATE_A,STATE_C,29,11,0.1992367,-0.09483073,0.17186092,-0.16703111,0.15987461,-0.21034483,0.47962382,0.44889584,1.0
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,STATE_B,STATE_C,19,11,-0.13347982,-0.09483073,0.32255747,-0.16703111,0.02392344,-0.38755981,0.46435407,0.93140844,1.0
wavelet-LLH_glszm_GrayLevelNonUniformity,STATE_A,STATE_B,29,19,-0.10536818,-0.21911853,-0.18141267,-0.22646337,0.02359347,-0.33938294,0.37568058,0.89934133,1.0
wavelet-LLH_glszm_GrayLevelNonUniformity,STATE_A,STATE_C,29,11,-0.10536818,0.27994089,-0.18141267,1.03792115,-0.50470219,-0.830721,-0.09717868,0.01538349,1.0
wavelet-LLH_glszm_GrayLevelNonUniformity,STATE_B,STATE_C,19,11,-0.21911853,0.27994089,-0.22646337,1.03792115,-0.4354067,-0.77057416,-0.02392344,0.05278923,1.0
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,STATE_A,STATE_B,29,19,-0.54526111,0.28728829,-0.44935301,0.37411894,-0.37931034,-0.67332123,-0.06715064,0.02833959,0.08501877
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,STATE_A,STATE_C,29,11,-0.54526111,-0.04028641,-0.44935301,0.00596863,-0.26018809,-0.59247649,0.09717868,0.21427285,0.4285457
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,STATE_B,STATE_C,19,11,0.28728829,-0.04028641,0.37411894,0.00596863,0.24401914,-0.16770335,0.61722488,0.28196674,0.4285457
wavelet-LLH_glszm_LargeAreaEmphasis,STATE_A,STATE_B,29,19,-0.26093992,-0.01334691,-0.47413809,0.62925183,-0.54627949,-0.80399274,-0.23411978,0.00156509,0.00469527
wavelet-LLH_glszm_LargeAreaEmphasis,STATE_A,STATE_C,29,11,-0.26093992,-0.1355123,-0.47413809,-0.10681499,-0.37931034,-0.68025078,0.02194357,0.06915328,0.13830656
wavelet-LLH_glszm_LargeAreaEmphasis,STATE_B,STATE_C,19,11,-0.01334691,-0.1355123,0.62925183,-0.10681499,0.27272727,-0.13899522,0.665311,0.22819514,0.22819514
wavelet-LLH_glszm_SizeZoneNonUniformity,STATE_A,STATE_B,29,19,-0.22943164,-0.33433727,-0.1888931,-0.00519785,0.05626134,-0.29582577,0.38656987,0.75182519,1.0
wavelet-LLH_glszm_SizeZoneNonUniformity,STATE_A,STATE_C,29,11,-0.22943164,0.27843593,-0.1888931,0.79374701,-0.51097179,-0.82445141,-0.13479624,0.01414684,1.0
wavelet-LLH_glszm_SizeZoneNonUniformity,STATE_B,STATE_C,19,11,-0.33433727,0.27843593,-0.00519785,0.79374701,-0.47368421,-0.81842105,-0.08133971,0.03496297,1.0
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,STATE_A,STATE_B,29,19,-0.00142169,-0.01011903,-0.02810363,0.28556997,-0.15063521,-0.48094374,0.19065336,0.38738362,1.0
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,STATE_A,STATE_C,29,11,-0.00142169,-0.3090145,-0.02810363,-0.19970462,0.04702194,-0.32304075,0.40438871,0.83208208,1.0
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,STATE_B,STATE_C,19,11,-0.01011903,-0.3090145,0.28556997,-0.19970462,0.24401914,-0.14856459,0.62679426,0.28196674,1.0
wavelet-LLH_glszm_SmallAreaEmphasis,STATE_A,STATE_B,29,19,-0.1220467,0.31124027,-0.13357765,0.25040143,-0.1615245,-0.49555354,0.18330309,0.35360543,1.0
wavelet-LLH_glszm_SmallAreaEmphasis,STATE_A,STATE_C,29,11,-0.1220467,-0.21162215,-0.13357765,-0.15339875,0.09717868,-0.2476489,0.44216301,0.64957386,1.0
wavelet-LLH_glszm_SmallAreaEmphasis,STATE_B,STATE_C,19,11,0.31124027,-0.21162215,0.25040143,-0.15339875,0.37799043,-0.01435407,0.75119617,0.09326469,1.0
wavelet-LLH_glszm_ZoneEntropy,STATE_A,STATE_B,29,19,0.03449693,0.21261099,0.02816084,-0.03241248,0.00544465,-0.33584392,0.35036298,0.98318005,1.0
wavelet-LLH_glszm_ZoneEntropy,STATE_A,STATE_C,29,11,0.03449693,-0.20070456,0.02816084,-0.09940085,0.17241379,-0.17241379,0.52351097,0.41344988,1.0
wavelet-LLH_glszm_ZoneEntropy,STATE_B,STATE_C,19,11,0.21261099,-0.20070456,-0.03241248,-0.09940085,0.10047847,-0.33971292,0.51196172,0.66693038,1.0
wavelet-LLH_gldm_DependenceEntropy,STATE_A,STATE_B,29,19,0.4520322,-0.02423652,0.37135852,0.00318753,0.24863884,-0.07803993,0.57168784,0.15168861,0.45506583
wavelet-LLH_gldm_DependenceEntropy,STATE_A,STATE_C,29,11,0.4520322,-0.24596509,0.37135852,-0.23629862,0.4169279,0.0846395,0.71786834,0.04559118,0.45506583
wavelet-LLH_gldm_DependenceEntropy,STATE_B,STATE_C,19,11,-0.02423652,-0.24596509,0.00318753,-0.23629862,0.08133971,-0.32057416,0.49282297,0.73062689,0.73062689
wavelet-LLH_gldm_DependenceNonUniformityNormalized,STATE_A,STATE_B,29,19,-0.32511814,-0.24181835,-0.27646234,0.3448282,-0.32123412,-0.60072595,0.00544465,0.06356235,0.19068705
wavelet-LLH_gldm_DependenceNonUniformityNormalized,STATE_A,STATE_C,29,11,-0.32511814,-0.09149867,-0.27646234,0.01865887,-0.37304075,-0.68652038,-0.00940439,0.073917,0.19068705
wavelet-LLH_gldm_DependenceNonUniformityNormalized,STATE_B,STATE_C,19,11,-0.24181835,-0.09149867,0.3448282,0.01865887,-0.13875598,-0.56937799,0.31100478,0.54683433,0.54683433
wavelet-LLH_gldm_DependenceVariance,STATE_A,STATE_B,29,19,0.43927118,-0.19580533,0.36430796,-0.46834763,0.31760436,-0.00907441,0.60807623,0.06663099,0.19989297
wavelet-LLH_gldm_DependenceVariance,STATE_A,STATE_C,29,11,0.43927118,-0.11132132,0.36430796,-0.01298873,0.26645768,-0.05329154,0.59263323,0.20330493,0.40660986
wavelet-LLH_gldm_DependenceVariance,STATE_B,STATE_C,19,11,-0.19580533,-0.11132132,-0.46834763,-0.01298873,-0.08133971,-0.48325359,0.33038278,0.73062689,0.73062689
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,STATE_A,STATE_B,29,19,-0.1281673,-0.5704211,0.16399094,-0.09380816,0.16878403,-0.17967332,0.5100726,0.33215461,0.99646383
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,STATE_A,STATE_C,29,11,-0.1281673,0.2222049,0.16399094,0.14391832,-0.18495298,-0.57366771,0.19749216,0.37971678,0.99646383
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,STATE_B,STATE_C,19,11,-0.5704211,0.2222049,-0.09380816,0.14391832,-0.30143541,-0.69401914,0.09090909,0.18216108,0.99646383
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,STATE_A,STATE_B,29,19,-0.04096847,0.08026604,0.21306343,0.03553988,-0.01270417,-0.33212341,0.32132486,0.94957004,1.0
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,STATE_A,STATE_C,29,11,-0.04096847,-0.08026604,0.21306343,-0.22846783,0.21630094,-0.13479624,0.56128527,0.30307119,1.0
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,STATE_B,STATE_C,19,11,0.08026604,-0.08026604,0.03553988,-0.22846783,0.28229665,-0.11961722,0.65550239,0.21200996,1.0
wavelet-LLH_ngtdm_Strength,STATE_A,STATE_B,29,19,0.1571258,-0.08072993,0.24871812,0.11277063,0.18330309,-0.15789474,0.50272232,0.29183161,0.87549483
wavelet-LLH_ngtdm_Strength,STATE_A,STATE_C,29,11,0.1571258,-0.1390659,0.24871812,-0.16508143,0.2476489,-0.10987461,0.59874608,0.23747519,0.87549483
wavelet-LLH_ngtdm_Strength,STATE_B,STATE_C,19,11,-0.08072993,-0.1390659,0.11277063,-0.16508143,0.02392344,-0.38755981,0.42583732,0.93140844,0.93140844
wavelet-LHL_firstorder_10Percentile,STATE_A,STATE_B,29,19,0.13148967,0.33905909,-0.07645898,0.16397129,-0.14337568,-0.46642468,0.19782214,0.41095886,1.0
wavelet-LHL_firstorder_10Percentile,STATE_A,STATE_C,29,11,0.13148967,-0.43614383,-0.07645898,-0.56656665,0.29780564,-0.05956113,0.62382445,0.15454973,1.0
