case_id,chr1p,chr1q,chr2p,chr2q,chr3p,chr3q,chr4p,chr4q,chr5p,chr5q,chr6p,chr6q,chr7p,chr7q,chr8p,chr8q,chr9p,chr9q,chr10p,chr10q,chr11p,chr11q,chr12p,chr12q,chr13p,chr13q,chr14p,chr14q,chr15p,chr15q,chr16p,chr16q,chr17p,chr17q,chr18p,chr18q,chr19p,chr19q,chr20p,chr20q,chr21p,chr21q,chr22p,chr22q,locus::VHL,locus::SETD2,locus::PBRM1,locus::BAP1,locus::JAK2,locus::CDKN2A,locus::PTEN,fga,gain_burden,loss_burden
TCGA-BP-5181,0.0345286595214686,0.041289294233791476,0.0393,0.0393,-0.5636356480104222,0.0538,0.0506,0.05127290735133516,0.044899999999999995,0.1092385611384604,0.04309999999999999,-0.22423603220779623,0.040847737563733125,0.0364,0.04491003296587806,0.0446,0.44820000000000004,0.0371,0.0354,0.0354,0.03766313700690635,0.037263455091591735,0.03577595849707079,0.0367,0.0,0.048900000000000006,0.0,0.041,0.0,0.03882179585848375,0.034,0.034,0.0254,0.025050947037977854,-0.5566,-0.5566,0.0144,0.0144,0.0317,0.03210972123441118,0.0,0.043421153400751325,0.0,0.029466351808832,-0.5776,-0.5776,-0.5776,-0.5776,0.4482,0.4482,0.0354,0.10050479795364933,0.021547946891798186,0.07895685106185114
TCGA-BP-5183,0.07064721701553982,0.08219526931972299,0.0794,0.08666673226841706,-0.4525754408666195,0.0986,-0.4574,-0.45548596857858714,0.09700273876740018,0.34371621849533374,0.08659548057504773,0.10599950042534663,0.0885,0.0885,0.0923,0.0923,-0.4567,-0.4567,0.0815,0.0815,0.08657993955852504,0.07870767428185525,0.0851,0.0851,0.0,0.1021731842487408,0.0,-0.4628049090200494,0.0,0.0844,0.0734,0.08050047396967583,0.0674,0.0674,0.1187,0.1187,0.0525,0.0525,0.0707,0.0707,0.0,0.09009825887824459,0.0,0.0626,-0.4686,-0.4674,-0.4674,-0.4674,-0.45670000000000005,-0.4567,0.0815,0.2125999483571591,0.03150116592049471,0.18109878243666436
TCGA-BP-5184,0.017342021231310567,0.018,0.0198,0.0198,-0.4144573167984808,0.0272,0.024299999999999995,0.017894059540627533,0.0245,0.023973891881338468,0.0215,0.012367174372574771,0.018670855390289624,0.015140001134754642,0.021082390623790467,0.023500000000000004,0.021446151663876856,0.0231,0.0141,0.013723096110640565,0.0216,0.0216,0.0167,0.017753937984932334,0.0,0.024255976907414732,0.0,0.0185,0.0,0.0248,0.0193,0.0193,0.0184,0.0184,0.0382,0.0382,0.0161,0.0161,-0.30070347719161433,0.0235,0.0,0.0232,0.0,0.02423011086196547,-0.4446,-0.4446,-0.4446,-0.4446,0.0188,0.0231,0.0136,0.03775996617237965,0.0,0.03775996617237965
TCGA-BP-5186,0.0111,0.0111,0.0115,0.0115,-0.33001120125657885,0.018880774110391397,0.014093299282178678,0.0108,0.013,0.013,0.0138,0.013317417804367208,0.0298,0.028823407009155352,0.009730832248707647,0.01395806645266628,0.0127,0.016274892607804948,0.0032,0.0032,0.0127,0.0127,0.0068,0.0068,0.0,0.0132,0.0,0.01226981583930177,0.0,0.01336062075685582,0.0137,0.013665784902811619,0.0108,0.0108,0.0276,0.027599999999999996,0.0135,0.0135,0.013599999999999998,0.0136,0.0,0.015996230258588314,0.0,0.0205,-0.5135,-0.5135,-0.5135,-0.5135,0.0127,0.012700000000000001,0.0032,0.021689028146022978,0.00015989092342040635,0.02152913722260257
TCGA-BP-5187,0.0144,0.017118247893215144,0.0137,0.012446826814289458,-0.3458,-0.3458,0.0188,0.0188,0.2362,0.2359986985183823,0.0188,0.01828828207748855,0.0126,0.0126,0.0132,0.0132,-0.025,-0.025,0.0065,0.004268845101728891,0.012084226870212347,0.0039135535697224595,0.0121,0.0121,0.0,0.014697683709187268,0.0,0.0146,0.0,0.011765968687701175,0.013642986850054129,0.0129,0.0117,0.0117,0.0318,0.0318,0.0164,0.0164,0.0094,0.0094,0.0,0.0167,0.0,0.0179,-0.34579999999999994,-0.3458,-0.3458,-0.3458,-0.025,-0.025,0.0041,0.13703488689193538,0.06549132275280453,0.07154356413913086
TCGA-BP-5189,0.0463,0.0463,0.0406,0.001865189338111755,-0.3892644267470399,0.0406,0.0409,0.0409,0.0445789399912763,0.25557341463640615,0.0384,0.0384,0.034,0.034,-0.0697851416011477,0.11107645728243713,-0.4112,-0.4112,0.0354,0.03414263853781667,0.0424,0.0424,0.040448388621564975,0.04250087460202602,0.0,0.043,0.0,-0.41623537808924277,0.0,0.0521,0.052065072107103066,0.05,0.0482,0.04956641422841628,0.0624,0.0624,0.0515,0.0515,0.04849679609647436,0.06028474322762912,0.0,0.0439,0.0,0.0547,-0.434,-0.4233,-0.4233,-0.4233,-0.4112,-0.4112,0.0337,0.14605735828036104,0.03467311037915864,0.11138424790120241
TCGA-BP-5190,0.029688977852497613,0.0296,0.027,0.027374891945774273,-0.5048720108803014,0.037477058181229594,0.0331,0.0331,0.037005279645218575,0.19993530383561728,0.0301,0.0301,0.0253,0.025598562979783638,0.028799999999999996,0.028799999999999996,0.0313090192835862,0.0311,0.0242,0.0242,0.027300000000000005,0.0273,0.0284,0.0284,0.0,0.0292,0.0,-0.5518,0.0,0.0337,0.0274,0.027400000000000004,0.0292,0.0292,0.0484,0.0484,0.0281,0.0281,0.028599999999999997,0.0286,0.0,0.0334,0.0,0.032593346079937885,-0.56,-0.556,-0.556,-0.556,0.0325,0.0325,0.0242,0.08031394736331954,0.01925733701281829,0.06105661035050124
TCGA-BP-5191,0.0093,0.0089954135476174,0.006515320831199234,0.0065,-0.23916643149067504,0.007754454947670987,0.0122,0.010882124006951568,0.38256514075837916,0.3828,-0.2397,-0.2397,-0.0008,-0.0008,0.2123,0.2123,-0.23706607863307033,-0.23391758850728547,-0.002,-0.0032305951211347023,0.0015,0.0003961693689373425,0.2094,0.2094,0.0,-0.2396434424960712,0.0,-0.23526389269521134,0.0,0.011,0.007,0.00715855966780375,0.0108,0.0108,-0.2164,-0.21823110345891472,0.013299999999999998,0.0133,0.2113,0.2113,0.0,0.2041,0.0,0.0123,0.0095,-0.5449,-0.5448999999999999,-0.5449,-0.23709999999999998,-0.23709999999999998,-0.002,0.4212327138890045,0.200391879231857,0.2208408346571475
TCGA-BP-5192,0.008586118982873089,0.005312603925008045,0.0035,0.010381231112703332,-0.5630122760792743,0.0131,0.009969844705888397,-0.06936280560078598,0.0057,0.33290162844312116,0.0087,0.0087,0.0053222320754619514,0.010055053551670485,0.0062,0.006200000000000001,0.021831076532849224,0.0074,0.01174157210089681,-0.00032201206036446895,0.0036,0.0036,5.827016365699022e-05,0.023722838935323707,0.0,0.012895846120766656,0.0,0.0027582316535197044,0.0,0.010525020609068278,0.0064548217621206916,0.030277712895638798,-0.0031757783514852677,0.02025621790149761,0.0293,0.0293,0.04653450123004975,-0.007763843450141303,0.022301163992018216,0.018570280857120848,0.0,0.003861687144812103,0.0,0.0002,-0.7013,-0.7013,-0.7008,-0.7008,0.4509,0.0074,-0.0002,0.07639482919599981,0.044196574516018584,0.032198254679981234
TCGA-BP-5194,0.0132,0.0132,0.012399999999999998,0.0124,-0.48739250929180716,0.0191,0.011300000000000001,0.0113,0.015000000000000001,0.015,0.0149,0.015150424776849811,0.0085,0.0085,0.010130437986604623,0.01376865172421088,0.012,0.012,0.0057,0.0057,0.0103,0.0103,0.0069,0.2058301395098453,0.0,0.0135,0.0,0.012946455467531029,0.0,0.0084,0.007600000000000001,0.007766264583579443,0.0026,0.0025999999999999994,0.0284,0.0284,-0.0004733597920101541,0.0033,0.0093,0.0093,0.0,0.013655840141654885,0.0,0.0064,-0.5784,-0.5784,-0.5784,-0.5784,0.012,0.012000000000000002,0.005699999999999999,0.04510387052614904,0.0172553154394364,0.027848555086712638
TCGA-BP-5195,0.017209031856282957,0.018699999999999998,0.06230000000000001,0.0623,-0.341721302812997,-0.07760299439214077,0.0206,0.0206,0.0665,0.06976183631235626,0.009100000000000002,0.0091,0.0659,0.0659,-0.06477461225039009,-0.01436501461646196,-0.01925760757249821,0.0103,-0.0473,-0.0473,0.0153,0.014862172872790758,0.015299999999999998,0.015300000000000001,0.0,-0.032433091589632985,0.0,-0.16066109260203418,0.0,0.0642,0.05815981533424977,0.043000000000000003,0.0084,0.0084,0.030300000000000004,0.0303,0.0618,0.0618,0.0616,0.061599999999999995,0.0,0.0647,0.0,0.0205,-0.3427,-0.3427,-0.3427,-0.3427,-0.0233,-0.023300000000000005,-0.0473,0.06415537991847395,7.885270871051246e-05,0.06407652720976344
TCGA-BP-5196,0.05706356871941096,0.08799378781495475,0.0664,0.19330858492327202,-0.3307722507736238,0.12085411586174913,-0.13754578466689799,-0.14910170481072624,0.11201641813438103,0.10522583572846696,0.10699839326527326,0.09942164525144687,0.11067895165849559,0.10841019341655343,-0.2595587383417917,0.10895483652905878,-0.1458,-0.17819893076503365,-0.1361,-0.1361,0.09879999999999999,0.06623202116472622,0.09777069466031384,0.10189254031906975,0.0,-0.09465424656615491,0.0,-0.4161618919905362,0.0,0.10628317110222976,0.1403039622484863,0.1309,-0.12248170646149253,-0.1201,-0.1138,-0.11683732462198523,0.1191,0.1191,0.1255,0.1255,0.0,0.1107,0.0,-0.1111,-0.4365,-0.4365,-0.4365,-0.4365,-0.1458,-0.1458,-0.1361,0.09990748549532429,0.018919560474427315,0.08098792502089698
TCGA-BP-5199,0.03514725761347838,0.0509190175609581,0.011856780997577157,-0.07980836252146085,-0.5155,-0.35640771796141896,0.0492,0.0529944580577118,0.056400000000000006,0.0564,0.04344653394362385,0.055844844468333696,0.048556155814732424,0.0501,0.041922935221089426,0.04810438023575757,0.0428,0.0428,0.0321,0.030760768556951843,0.0411,0.038377949606818534,0.032061917231669984,0.04374053578438783,0.0,0.05410000000000001,0.0,0.045681418927864814,0.0,0.0385,0.0285,0.0285,0.02371828384078227,0.0261,0.0541,0.06435398914480418,0.0196,0.022309988107226977,0.0326,0.0326,0.0,0.0404,0.0,0.0207,-0.5155,-0.5155,-0.5155,-0.5155,0.0428,0.0428,0.0321,0.07654066332653335,0.0,0.07654066332653335
TCGA-BP-5200,-0.09771863704684111,-0.06718178536182252,0.1678,0.16588248858651555,-0.34346836510996326,-0.33063170330380437,-0.05705337269761716,-0.05178148037414637,0.4139860438161351,0.36923354934591684,-0.067629193856623,-0.05648686395581953,0.18800382581847289,0.18111587518546007,-0.3545,-0.3545,-0.06009238177140861,-0.09117599460844655,-0.0688,-0.0688,0.1632,0.15906244676851403,0.1687488574525098,0.16346840848338162,0.0,0.1702,0.0,-0.06591939965329575,0.0,-0.3564,0.1605219968626211,0.1309563158085789,0.1479157327144997,0.14745308638142846,-0.3223,-0.3223,0.13042915287956366,0.13718193695237607,0.1738709971449337,0.162551323312184,0.0,-0.06357083189557917,0.0,0.15498413899032515,-0.3509,-0.3884,-0.3884,-0.3884,-0.0552,-0.0552,-0.0688,0.2460133676782355,0.06551803046168415,0.18049533721655134
TCGA-CJ-4637,0.012408177669781617,0.18773590579451802,0.0301,0.030100000000000002,-0.1592027517810558,0.04344036736232614,0.029382115542964916,0.007185113809455596,0.0349,0.07550507935718707,0.03306317692626234,-0.030889855440024663,0.1005339773902038,0.031544099803519784,-0.06267827643249531,0.02610847839593131,0.048626405253328175,0.03232808325868335,0.0292496182947463,-0.015434224090351006,0.03365527393954771,0.032464162683632475,0.030599999999999995,0.031238446903043386,0.0,-0.0108,0.0,-0.19862424301363,0.0,0.0776355178617487,0.0316,0.03197039583164534,0.025700000000000004,0.07360396828259018,-0.0944,-0.0944,0.025499999999999995,0.0255,-0.04588074640070825,0.0385,0.0,0.0334,0.0,-0.0534141444170645,-0.1783,-0.1989,-0.1989,-0.1989,0.0628,0.0317,0.0316,0.05234409387715639,0.03864664473430054,0.013697449142855854
TCGA-CJ-4641,0.0030666618490690456,0.08514770495015957,0.021036628652620154,0.020607063371142237,-0.2054997180021567,0.03321100870780466,0.02,0.01693830635833697,0.020883867401128794,0.11473131473384629,0.0165,0.0165,0.0254,0.0254,0.018821903383462953,0.029220462172719997,0.08209404111287624,-0.021985194379994705,0.015660292376579753,0.0178,0.0221,0.021612188995695582,0.01912440216695326,0.023199999999999995,0.0,0.0166,0.0,-0.21793532986137404,0.0,0.028904980943411065,0.0302,0.0302,0.030600000000000002,0.0306,-0.028861898151906436,0.00823019705563278,0.028,0.028,0.0312,0.03295764719255617,0.0,0.0203,0.0,0.0368,-0.22240000000000001,-0.2224,-0.2224,-0.2224,0.0973,0.09730000000000001,0.0178,0.08220004605764533,0.019961469754801696,0.062238576302843636
TCGA-CJ-4900,0.022545007441319206,0.081,0.0348,0.04369407987401898,-0.3493,0.09419679473732218,0.0184,0.0184,-0.0191,0.12516695239622008,-0.004600000000000001,-0.010947926177560324,0.0023,0.0023,-0.003143549810348773,0.0005306992765281326,-0.1612546517718549,-0.2834,0.014885263244943641,0.009883893317417052,0.0243,0.0243,0.0162,0.016582466347778695,0.0,0.0041,0.0,-0.12212292454818269,0.0,0.0389,0.037,0.03689715835020878,-0.06449907014545411,0.0652376322021011,0.0549,0.057051210174587835,0.022,0.022,-0.037,0.02560807869474938,0.0,0.0659138198062592,0.0,0.0449,-0.34929999999999994,-0.3493,-0.3493,-0.3493,-0.208,-0.3593,0.0093,0.10071309314871894,0.01939185744460259,0.08132123570411635
TCGA-CJ-4902,-0.007,-0.007,0.0345,-0.10263210133771765,-0.30505178482617484,0.008992464279924525,-0.0068,-0.0068,0.0277,0.16741079318596352,-0.0077,-0.007207361498816499,0.0178,0.0178,-0.006499999999999999,-0.007509923204060419,-0.0441,-0.0441,0.0174,0.019423141688167875,0.020199999999999996,0.0202,0.024509224146491596,-0.0077458047850744735,0.0,0.0334,0.0,-0.0118,0.0,-0.006,0.042348324793171445,0.0454,0.0167,0.020837094960250713,0.042,0.04501027471996779,0.0235,0.0235,0.1193,0.11930000000000002,0.0,0.0212,0.0,0.014988864460184425,-0.311,-0.3061,-0.3061,-0.3061,-0.0441,-0.0441,0.0221,0.08261002775366301,0.024923398269926712,0.0576866294837363
TCGA-CJ-4903,-0.12038354416039754,0.004255376811603834,0.21890000000000004,0.21956113404768876,-0.33246993297268773,-0.14597386990299188,-0.2828022011873527,-0.2740559921007385,0.2567,0.2567,-0.031164842275881545,-0.01107828451721977,0.2477,0.2477,-0.356,-0.28735923059909124,0.0002,0.0002,-0.0004575875775987224,-0.007400000000000001,-0.011281749573078316,-0.01,0.2305,0.2282685418659889,0.0,-0.006716033725072316,0.0,-0.32382167175783266,0.0,-0.0017425438814205054,0.2094,0.21340879457731424,-0.0116,-0.0116,0.0098,0.021212209398624966,-0.0171,-0.0171,0.2364,0.2364,0.0,-0.2931156634243224,0.0,0.2131,-0.34670000000000006,-0.3291,-0.3291,-0.3291,0.0002,0.0002,-0.0074,0.5545674442537283,0.32553036180866357,0.22903708244506468
TCGA-CJ-4904,-0.05844712985686498,0.0332,0.0291,0.0291,-0.37905817002914133,-0.2905329388964588,0.030300000000000004,0.0303,0.3413,0.3413,-0.0592,-0.0592,0.0291,0.029099999999999997,-0.14254476563924387,-0.06072446145781175,0.019914929732625274,-0.0641624560890845,-0.0242,-0.0242,0.0285,0.028499999999999998,0.0315,0.0315,0.0,0.0307,0.0,-0.034844489241383184,0.0,0.0324,0.0299,0.0299,0.029800000000000004,0.03047387229433617,0.04547647189015951,0.0471,0.0288,0.0288,0.0306,0.0306,0.0,-0.03208823928387981,0.0,0.03174408576530784,-0.3836,-0.3772,-0.3772,-0.3772,0.0314,0.0314,-0.0242,0.1366798457462429,0.06549391370756369,0.0711859320386792
TCGA-CJ-4923,0.0031477034636058225,0.21783510485703872,-0.0003,-0.0003,-0.1630729990379918,0.0052,-0.023099999999999996,-0.06573815608667254,-0.0041,0.15752286268763777,-0.0016000000000000003,-0.0016,0.0049387939782571735,0.0048,-0.024581798457714778,0.1287831947675485,-0.0057821997882464594,-0.037197489241151974,-0.0129,-0.1385989834572106,-0.0044078541570723734,-0.0034,0.08985793519386295,0.0895,0.0,-0.0010503066949554768,0.0,-0.21899882717240307,0.0,-0.006272077670978243,0.061123153274577166,-0.03474239496484316,0.0067,0.0067,0.0169,0.016258324921221895,0.0008,0.0008,0.0087,0.008965132478535297,0.0,-0.09364468207539431,0.0,0.0117,-0.2881,-0.2881,-0.2775,-0.2775,0.0036,-0.3296,-0.22540000000000002,0.17133985784698588,0.09493140850707019,0.0764084493399157
TCGA-CJ-6027,0.05917954239488409,0.2177,0.1244,0.02472533260259027,-0.35870496548076425,-0.2651369269541005,0.1331,0.1331,0.20370000000000002,0.2037,-0.3672,-0.36719999999999997,0.1277,0.1277,-0.37400488125975273,0.027916531147708798,-0.3697,-0.37172171836239937,0.09412324273726055,0.0936,0.1078,0.113156051999518,0.1227,0.1227,0.0,0.03599195423177976,0.0,-0.23777754958539585,0.0,0.088,0.08545894151518645,0.08890157789605638,0.1045,0.2467371413324576,-0.3579,-0.3579,0.09095093862005818,0.09806827601189931,0.1145,0.1145,0.0,0.47884719194027026,0.0,0.1077,-0.3593,-0.3593,-0.3593,-0.3593,-0.3697,-0.3697,0.09360000000000002,0.44232448355291687,0.16304476822642863,0.27927971532648826
TCGA-CJ-6028,-0.04069218469016756,0.0464,0.07828743494680476,0.07626366956800239,-0.2822529677233666,0.1037,-0.07271935260970089,-0.07838834737677819,0.14151724643727331,0.23630652246401065,-0.12027041319211157,-0.12,0.22896954591623356,0.20765901922508376,-0.09067387597032046,-0.037122584982648046,-0.1217,-0.1217,-0.0752,-0.0752,0.045,0.045,0.09279096427988913,0.08895676554422088,0.0,-0.1174,0.0,0.16457142318336196,0.0,-0.1055,0.10162460129371235,0.08300983192929429,-0.0672,-0.0672,-0.10346350455024586,-0.11760862994845765,0.14177011242136422,0.1763,0.0627,0.06056251149037297,0.0,-0.1077,0.0,-0.11124690056395597,-0.3196,-0.3196,-0.3196,-0.3196,-0.1217,-0.1217,-0.0752,0.11733982956359296,0.08718451482846247,0.030155314735130497
TCGA-CJ-6030,-0.002901888643001615,0.0883,0.07210371379799382,0.06019684294471249,-0.3522998871408238,0.08129999999999998,-0.35850000000000004,0.0802,0.1121,0.1121,0.07134275178770287,0.07401251433372082,0.1165052457269162,0.121,-0.29625215931744003,-0.24371589268017815,-0.33387596711531453,-0.3345,0.069,0.07164262150369614,0.0762,0.0762,0.07527510431651184,0.0737,0.0,0.0640707883809281,0.0,-0.3411,0.0,0.05527883350493025,0.0889,0.0889,0.0797,0.07969999999999998,0.06049999999999999,0.0605,0.0823,0.0823,0.08662353109944752,0.0874,0.0,0.07395874716461572,0.0,0.0848,-0.3571,-0.3571,-0.35710000000000003,-0.3571,-0.3333,-0.3333,0.0714,0.19261680421276028,0.0002822347780136752,0.1923345694347466
TCGA-CJ-6033,0.056444141881430945,0.115,0.06591032498222775,0.056209217891119885,-0.3793025032316058,0.20919471382342872,0.04023979021356067,0.027997476321019454,0.05906199258399043,0.27069738947701594,0.043,0.04368590561624316,0.05295095548123508,0.05386867513542492,-0.522,0.18739473131393813,-0.2433,-0.243834630238724,0.0687,-0.10191236646601469,-0.013598780954736395,-0.0138,0.05235502009785869,0.05616443339032054,0.0,0.03956766963108302,0.0,-0.2526,0.0,-0.0008999999999999999,0.08313479108329752,0.0828,0.07312113306359867,0.0652314291000771,0.0052,-0.002011499605366231,0.07343670272247066,0.0731,0.07150378929419554,0.0779,0.0,0.06104930249980945,0.0,0.0779,-0.4241,-0.4112,-0.4112,-0.4112,-0.24330000000000002,-0.2433,-0.14202749073247908,0.2150866550563442,0.08760784549041346,0.12747880956593075
TCGA-CZ-4859,-0.014698309148362208,0.32186995657597195,0.44448751439689077,0.2996728372021633,-0.7711748545410594,0.0159,0.00992283936957473,0.01799947786338637,0.0006,0.07050665882387942,-0.017822512825853818,-0.6191927623522111,-0.0036871487453122315,-0.007825390060471624,-0.0152,0.0008617084554966727,-0.0008,-0.011003984095526467,-0.015100000000000002,-0.01586445704742322,-0.009149482819169726,-0.013403615315883665,-0.006508382358228024,-0.0031477708915072546,0.0,0.004150211439189852,0.0,-0.0105,0.0,-0.026,0.4372,0.4524509871917295,-0.0328,-0.0328,0.0098,0.009800000000000001,-0.0418,-0.0418,-0.0337,-0.03353388221513064,0.0,-0.0023,0.0,-0.0401,-0.8009,-0.768,-0.768,-0.768,-0.0008,-0.0008,-0.0151,0.20212093845306453,0.13585690176278112,0.0662640366902834
TCGA-CZ-4863,-0.03273091941512982,0.0326,0.0393,0.0393,-0.13333916895667375,0.0323,0.0295,0.0295,0.0475,0.13721299936700612,0.0357,0.03118612708557911,0.025,0.025,-0.1271277157790436,0.0304,0.0425,0.0425,0.0279,0.0279,0.0336,0.0336,0.03292014218198554,0.031,0.0,-0.04784539250145801,0.0,-0.22432444920516367,0.0,0.0407,0.0359,0.0335315383945892,0.0407,0.0407,0.0587,-0.08960742552184682,0.0375,0.0375,0.0377,0.0377,0.0,0.0371,0.0,0.0488,-0.2298,-0.22980000000000003,-0.2298,-0.22979999999999998,0.0425,0.0425,0.0279,0.09305237951436043,0.01924561266716339,0.07380676684719704
TCGA-CZ-4865,0.031107503883967484,0.0366,0.0441,0.0441,-0.28058242891182866,0.0383,0.0412,0.04185906811108763,0.0463,0.0463,0.03531598952573085,0.008655420794699848,0.03719999999999999,0.0372,-0.2903,-0.09335454180790685,0.03561230003833224,0.0372,0.0308,0.030618022829518556,0.0349,0.0349,0.0341,0.0341,0.0,0.0369,0.0,0.13887100859596038,0.0,0.0293,0.0328,0.0328,0.025,0.025,0.0515,0.0515,0.025499999999999995,0.0255,0.0323,0.05047401172677293,0.0,0.03,0.0,0.0305,-0.2889,-0.2889,-0.291,-0.291,0.0356,0.0356,0.0308,0.0747128652257705,0.012214078963575207,0.062498786262195294
TCGA-CZ-5451,0.001379631540854337,0.0028,0.0383,0.03978116757946173,-0.5307,-0.5307,0.0301,0.0301,0.4264,0.4264,0.0149,0.0149,0.029166862322489894,0.029136421702338145,-0.01812559062823097,-0.004363301773343879,0.0194,0.0194,0.014899999999999998,0.0149,0.0275,0.0275,0.0179,0.0179,0.0,0.0344,0.0,-0.0229,0.0,0.0276,0.0261,0.0255220253104672,0.0246,0.024600000000000004,0.0336,0.0336,0.0193,0.0193,0.0282,0.0282,0.0,0.0206,0.0,0.0259,-0.5307,-0.5307,-0.5307,-0.5307,0.0194,0.0194,0.0149,0.13671789590384112,0.06549346646635382,0.07122442943748729
TCGA-CZ-5462,-0.26631039993984323,0.0612,0.0571,0.05543833397285042,-0.3022361194891037,-0.11794536513550305,0.0552,0.0552,0.04900197368215066,0.24564192373004007,0.059499306011893995,-0.14055869626095127,0.0478,0.0478,-0.3052,0.3333,-0.14549793845658218,-0.2871,0.0505,0.050499999999999996,0.04904546094066746,0.0512,0.053,0.053,0.0,0.03560308632860736,0.0,-0.28661403278285763,0.0,0.06230000000000001,0.05909999999999999,0.0591,0.06,0.06153487758116729,0.0746,0.07104404004173824,0.0651,0.0651,0.057,0.057,0.0,0.0562,0.0,0.0684,-0.3004,-0.3007,-0.3007,-0.3007,-0.2983,-0.2871,0.050499999999999996,0.26442210092440366,0.057364931080551906,0.20705716984385172
TCGA-CZ-5468,-0.0367,-0.03623266858578774,0.033333319392825314,-0.07317068178540041,-0.3073,0.07986132551948466,-0.03803614565961813,-0.042011885000271865,0.1635919218059259,0.1373770020674261,-0.3107,-0.10761403145507738,0.3877508595407257,0.6557812373725418,-0.29801998491741716,0.44259203002788244,-0.12799060255541933,0.1478,-0.043568000687058704,-0.11016722972871555,0.1788,-0.13387588068728773,0.17600106357596268,0.1757,0.0,-0.2834,0.0,-0.302601385378328,0.0,-0.034613194822818924,-0.0367,-0.0367,-0.3071,0.10959616710702301,-0.2699,-0.2699,-0.064359803060858,-0.06478312296233521,0.4497,0.45312890964891517,0.0,0.3427467384504353,0.0,-0.2971756241045217,-0.3073,-0.3073,-0.3073,-0.3073,0.532,-0.9902,-0.4580192793489468,0.43803792650024154,0.15939681242911605,0.2786411140711255
TCGA-CZ-5984,-0.010494618739445252,-0.0038346547789523426,0.17962239812831104,-0.0086,-0.555908549745455,0.2653,-0.05230410695635417,-0.043874771829559754,0.3065462213026152,0.5192631060567566,-0.33640512411821505,-0.31485710121097893,0.24751905111480532,0.2407075113278278,-0.0485,0.02002447060591163,-0.3250241404192398,-0.3297789361895442,0.0284,0.026472619041908535,-0.013840486595612473,-0.017414072722306544,0.24839999999999998,0.24840000000000004,0.0,-0.19778480200572146,0.0,-0.32695538846298705,0.0,-0.32559001189545134,0.23195765709384225,0.23951495572598255,-0.0299,-0.0299,-0.1166,-0.1166,0.19506182610551182,0.20737643573118691,0.2592381121443565,0.2457974659212399,0.0,-0.010385974937573778,0.0,0.18759999999999996,-0.41429999999999995,-0.7482,-0.7566,-0.7566,-0.322,-0.322,0.0284,0.519855014505417,0.3004504132225767,0.21940460128284037
TCGA-CZ-5985,0.07400112074013838,0.0798,0.0981,-0.030461944829996722,-0.39602533227915593,-0.11525737196142344,0.09756328912317076,0.0982,0.09620000000000001,0.28487629028399825,0.09156667942407892,-0.24123990288207914,0.09039999999999998,0.09039999999999998,0.0775,0.0955068370087776,-0.3997511618087547,-0.4053472743938444,0.0898046506035763,0.09436004547788415,0.0859,0.00524050445980504,0.09959260379440343,0.0944081084544147,0.0,0.09330000000000001,0.0,-0.4036561834703604,0.0,0.0918,0.0906,0.09059999999999999,0.0803,0.0803,-0.2708,-0.2708,0.0652,0.0652,0.0863,0.0863,0.0,0.0924,0.0,0.0809,-0.4197000000000001,-0.3913,-0.3913,-0.3913,-0.3995,-0.3995,0.0968,0.23082783272514365,0.025958347716380902,0.20486948500876276
TCGA-CZ-5988,0.03997838847043238,0.0437,0.0555,-0.0649669169746177,-0.3462105247593743,0.0503,0.0475,0.0481595510022949,0.0456871308368241,0.04955435135712355,0.04178574095161679,0.04894637689206218,0.046099999999999995,0.4604485250551301,-0.4038419290351714,-0.39200657545804735,0.051038496381933834,0.042126343345496226,0.0452,0.0452,0.05011216713050379,0.04678536941053272,0.0441,0.04409999999999999,0.0,0.04870000000000001,0.0,0.0465,0.0,0.0462,0.0455,0.04398687660258842,0.02247706834622612,0.0281065959571053,-0.3763,-0.3763,0.0048,0.016311268298471793,0.04985236404298778,0.03912946885113863,0.0,0.0435,0.0,0.037597949121645186,-0.3981,-0.3981,-0.3981,-0.3981,0.059899999999999995,0.0434,0.04519999999999999,0.15644307361204518,0.031618543258925685,0.1248245303531195
TCGA-G6-A5PC,0.0207515708222622,0.2708564634107532,0.008,0.008,-0.33617845236437277,0.0156,0.011031997355817778,0.0136,0.0104,0.21386651482809488,0.009299999999999998,0.0093,0.0108,0.0108,0.0121,0.0121,-0.23068018413415986,0.0068020042972636125,0.0127,0.012517760667392002,0.0093,0.010617711411968498,0.0106,0.0106,0.0,0.0105,0.0,-0.5016516154999511,0.0,0.013485325342854815,0.0162,0.014654224569421262,0.0109,0.0109,0.0092,0.011809171570659503,0.0094,0.009400000000000002,0.0112,0.00969522807446897,0.0,0.01604365664410674,0.0,-0.010799999999999999,-0.5063,-0.5063,-0.5063,-0.5063,-0.3061,-0.3061,0.0127,0.1378499882836643,0.0726812836509939,0.06516870463267038
