pathway,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04
REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,1.253945343249048,-2.2273115281960054,1.1030176756186894,-0.7164298592733772
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-1.0525205218854659,-0.9080186727207741,1.8061296697029687,-1.3559897122208395
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.7919534643645605,1.4697981672321574,-0.9490415869201622,-1.202457930062081
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY,-1.7589446951530907,2.141042000695447,-1.2180407250916097,-1.2436716151541225
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,-1.4771686120627323,1.3781949147120363,1.5861419669015735,-1.9486819512771079
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,-1.409920155794298,1.8147890371708937,0.8926679793737214,-1.2301420705556163
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,-0.8104985883020499,1.8382843179628667,-2.0484586385033965,-0.7854364027569003
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,-0.8081423986095038,1.8558503487381215,-2.194788952897102,0.7253931180620163
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,-1.3580318403467566,1.2510350808103792,1.5418871692662468,-1.811151337057734
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,-1.6738928173662,-0.5344219668174077,1.8335413770619204,-1.0143679499791611
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,0.8067518634937679,1.0148205702531121,0.9638572122186809,-1.9465264211113416
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,-1.9700375240542685,2.486285480393679,1.4920695145372913,-2.325709074657922
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION,-1.2591585667246474,1.7470657150915725,-1.316989777856672,1.790493347814943
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.695682148276329,-1.8950894426201077,1.7390868090415659,-1.1870681909803438
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,-0.7962976415841211,1.9613401797879135,-1.8823873921463337,1.1324680305847759
REACTOME_RHOB_GTPASE_CYCLE,1.6293618119254385,-1.619998630181593,-1.6860829790285325,1.9392134115735447
REACTOME_RHOU_GTPASE_CYCLE,-0.85782005703923,0.9654626753511368,-1.2640512525231653,2.170277682998324
REACTOME_RHOV_GTPASE_CYCLE,-0.7815061809295857,1.1184684993535887,-1.5526441585593458,2.2195479027512577
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,-0.9377360380870949,-1.067902671998258,1.7934969954510123,-1.4740805792583258
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,0.8267753124575868,0.9948763249870403,-1.954045660899033,2.3222000919364207
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,-1.9644998351870393,1.7268081025418829,1.2913910370337784,-1.5309589253977471
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,-1.0699503532088754,1.1772823053820693,1.4473731819460351,-1.7737934525187955
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,0.707310587744238,-1.9919828442470584,1.627555392481524,-1.005889036364004
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,0.6206396864620685,-1.8790236326998357,1.761785598202256,-1.3142267623415709
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,-1.5519394791735044,1.450213905812728,1.5704604209432074,-1.8232150659911674
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,-1.488129298510257,1.3352990015144206,1.5093565904601722,-1.7433063942848128
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,-0.7293920192140805,0.99898399903881,0.9924869146303801,-1.66636099788717
REACTOME_SIGNALING_BY_HIPPO,-0.6648263966239544,1.3215199933599526,-1.9438445983463906,1.9231594513457586
REACTOME_SIGNALING_BY_INTERLEUKINS,-1.4163074662311732,-0.7786973750322376,1.8544001412937063,-1.1004845545567068
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,2.002845608554417,-1.2947617130517242,-1.3020994111927902,1.111346507550736
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,2.0531739315967754,-1.3405983437844262,-1.2306069550837833,-0.677616492109915
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,-1.5205548953797847,1.108514161931462,1.794170613658889,-1.3586774140824305
REACTOME_SIGNALING_BY_WNT_IN_CANCER,1.2604915676161683,1.075526093830725,-1.920717724661032,1.3000338488253815
REACTOME_SMOOTH_MUSCLE_CONTRACTION,-0.6677121455631896,-1.89831621665809,1.6682578972639224,0.9507844053447416
REACTOME_SOMITOGENESIS,-1.2592576831967985,1.1410380710741894,1.3492832774998589,-1.6509152662199011
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-0.9144061699687511,-1.3515119299065597,1.8555563799052794,-1.2802292182076243
REACTOME_STABILIZATION_OF_P53,-1.3286323100091082,0.9535086484618842,1.7651182318628635,-1.8053618247475554
REACTOME_STRIATED_MUSCLE_CONTRACTION,-0.86399620449874,-2.109709140887637,1.704055566581604,-1.4172922185933816
REACTOME_SYNDECAN_INTERACTIONS,-1.2952230542118783,0.9307834027380313,-1.0173734089961985,1.975248787037735
REACTOME_TCR_SIGNALING,-1.7468103825894612,0.9105665711450369,2.0880127845440732,-1.251729069884349
REACTOME_TGFBR3_EXPRESSION,1.408458196069115,-2.0071733899952955,0.7018122806785602,0.8659180010296311
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,-1.493416477976928,1.1103481539432616,1.633425096173404,-1.7261799169331116
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,-1.7345551099724736,0.855992825403236,1.879735768941261,-1.7000150624125465
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,-1.4563769928083645,-1.3995614490879946,2.05291577519595,-1.2509132732250297
REACTOME_TP53_REGULATES_METABOLIC_GENES,-1.438015393088633,1.5676486193903634,1.28331054436253,-1.6897048372551267
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,-1.8522898495706979,1.7691679652197783,-0.7103640449308138,-1.560098338899019
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,-1.3573625143750154,1.3555990627264043,1.3944682579923582,-1.7898900886817275
REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A,-1.39937554094065,1.4219305449051336,1.3876477053404541,-1.748006178264088
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,-1.464943696361685,1.3682373038733253,1.6578320511430458,-1.9545679452681433
