feature,group_a,group_b,n_a,n_b,missing_n_a,missing_n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
mutation::KDM5C,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0,0,0.05128205128205128,0.0,0.05128205128205128,2.7333333333333334,0.1251484456750378,59.6979936172016,0.5441262419637638,1.0
mutation::KDM5C,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0,0,0.05128205128205128,0.0,0.05128205128205128,1.8,0.08112983357399249,39.93598725979189,1.0,1.0
mutation::KDM5C,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0,0,0.12903225806451613,0.0,0.12903225806451613,6.709090909090909,0.3417143959146444,131.72374756400274,0.1452981192476991,0.8717887154861945
mutation::KDM5C,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0,0,0.12903225806451613,0.0,0.12903225806451613,4.418181818181818,0.2213989198565531,88.16813826896646,0.3023624135365485,1.0
mutation::KDM5C,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0,0,0.0,0.0,0.0,0.6585365853658537,0.012308334180095483,35.233885261795365,1.0,1.0
mutation::LYST,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0,0,0.05128205128205128,0.06451612903225806,-0.013234077750206782,0.7837837837837838,0.10403767521962119,5.9047553535352995,1.0,1.0
mutation::LYST,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0,0,0.05128205128205128,0.1,-0.048717948717948725,0.4864864864864865,0.06329988037232966,3.7388554313512063,0.5983969274442682,1.0
mutation::LYST,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0,0,0.05128205128205128,0.0,0.05128205128205128,1.8,0.08112983357399249,39.93598725979189,1.0,1.0
mutation::LYST,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0,0,0.06451612903225806,0.1,-0.03548387096774194,0.6206896551724138,0.08019772654109604,4.803822560239684,0.6402561024409763,1.0
mutation::LYST,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0,0,0.06451612903225806,0.0,0.06451612903225806,2.288135593220339,0.10267032306098518,50.99394193833321,1.0,1.0
mutation::LYST,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0,0,0.1,0.0,0.1,3.6486486486486487,0.16169224528159787,82.33318139717069,0.5075757575757576,1.0
mutation::MTOR,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0,0,0.05128205128205128,0.06451612903225806,-0.013234077750206782,0.7837837837837838,0.10403767521962119,5.9047553535352995,1.0,1.0
mutation::MTOR,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0,0,0.05128205128205128,0.1,-0.048717948717948725,0.4864864864864865,0.06329988037232966,3.7388554313512063,0.5983969274442682,1.0
mutation::MTOR,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0,0,0.05128205128205128,0.0,0.05128205128205128,1.8,0.08112983357399249,39.93598725979189,1.0,1.0
mutation::MTOR,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0,0,0.06451612903225806,0.1,-0.03548387096774194,0.6206896551724138,0.08019772654109604,4.803822560239684,0.6402561024409763,1.0
mutation::MTOR,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0,0,0.06451612903225806,0.0,0.06451612903225806,2.288135593220339,0.10267032306098518,50.99394193833321,1.0,1.0
mutation::MTOR,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0,0,0.1,0.0,0.1,3.6486486486486487,0.16169224528159787,82.33318139717069,0.5075757575757576,1.0
mutation::MUC16,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0,0,0.10256410256410256,0.0967741935483871,0.0057899090157154665,1.0666666666666667,0.22029952120755342,5.164685658603086,1.0,1.0
mutation::MUC16,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0,0,0.10256410256410256,0.05,0.05256410256410256,2.1714285714285713,0.22627164426613838,20.838236519245296,0.653160982792777,1.0
