case_id,subtype_id,is_core,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
TCGA-CJ-4637,WO_AGENT_SUBTYPE03,True,3015.731138064437,3581.3584389974785,2966.2163722654677,3375.802896440535,2060.9802267284695,895.6437043207507,3795.7699519004573,885.5258663547183,2165.510691951439,2528.056438165663,2771.103502293632,2348.690201654751,1633.254269662034,3027.811274466623,1467.0357575210828,1850.3854830865948,2656.4522915959806,1613.3821175076455,2923.5112399316913,914.918109145231,2219.8703371150177,3359.1468975542193,2520.5749094504517,3283.5489422313512,2384.859870437488,4541.713191799119,4120.218285648196,-1245.5900859412186,1886.318187452609,1690.2670435828868,3387.592740211684,4469.521645663145,1796.6491678254724,1435.3661552892108,2242.377966107055,3901.186648168322,2933.6840855161727,1820.9227141413357,2626.313351501747,2820.631729622066,3700.867789425056,3755.73180889594,-1289.6685720991372,3459.6024581990323,3539.1468320809436,3635.123427106755,1561.423707134154,3104.8270044857964,1326.5353996571966,2097.323586134222
TCGA-CJ-4641,WO_AGENT_SUBTYPE03,True,3504.336908080374,2884.0181771362913,2936.412847232399,3482.2206724987045,2278.5264123821235,724.3529938701113,3535.7940376701745,1480.5835903521129,2208.866502616039,3111.650349525761,2613.0483114982353,2179.532172774796,958.004342955267,3119.2354689475296,1712.478769889115,1896.055269841424,3298.8288809239257,825.8500956867028,3070.3690241217646,932.1167436172236,2362.9854074369705,3488.928050354998,2284.6952265228783,3048.8568258080786,2043.2042063934623,3712.9634001276027,3363.4957608947025,-1518.471609211916,1960.0694724649966,1420.7310712017734,3285.964410835999,4315.154809730408,1563.1079862026872,1709.6472729590623,2406.9830203371275,4508.914905133384,2804.9012210372184,1908.6537538024731,2675.150509866299,2584.7535376702444,3534.3366780669776,4039.9918421391976,-1573.7901600514942,3583.146197121563,3292.0513760200956,3306.689967321414,1726.2924652987103,3124.2514505753015,788.8409031770661,2874.234205456166
TCGA-CJ-4900,WO_AGENT_SUBTYPE03,True,3361.1550956063757,2901.336119200221,2803.7498037041178,3274.903590023955,2063.187505205625,629.257019317959,3600.0655855178047,991.4893520865999,2371.3549665634173,2936.50746788625,2704.346946511024,2468.735384162579,1093.6846608045844,3191.4172283377384,1514.9521649516691,2005.4916558242821,2891.2973768770353,1062.0619585245859,2966.187533805415,577.667289224406,2327.2741093405093,3596.9064893257273,2285.461361388234,3309.7312753278766,2259.884389919792,3478.269103164751,3234.913925947947,-1393.3457715206005,1780.356706828993,1129.1232181736723,3433.29365437653,4467.0618533956895,2364.629730283361,1749.7893190306231,1934.401214596699,4460.2819903295485,3100.8759492431154,1851.3969338243724,2379.5141744345856,2501.2991630349197,3096.9208868924597,4093.241000319833,-1378.533763133114,3370.4779200610637,3571.1701671996643,3773.8131747186426,1407.5158973076286,3321.050475564516,1077.6626961470893,2440.6572345581026
TCGA-CJ-4902,WO_AGENT_SUBTYPE03,True,3329.4303737490045,2157.737793087559,2877.8166178519414,4128.463206139663,2609.457518192259,674.356780199646,3461.644421206186,899.9887927263171,2269.8628535593343,3112.040222702778,2700.5084793519018,2273.8325008640386,487.1987395618362,3599.3698666684213,1627.9582879428872,1721.6549161346475,2741.425424532119,651.6717643154616,2898.8922142559595,1129.0719533328856,2314.3183966068027,3489.817616270064,2295.5860619342284,2535.333667386136,1695.3060781834001,3325.4009722142946,2877.1497208497385,-1275.8278089141604,1725.7038398924578,1412.4456840795574,3016.9628203088723,4136.981710841324,1332.6102953181462,2215.5050151475643,2553.349307449881,4105.242262279564,2927.320204902304,1113.1651185136689,2405.1769994001133,2384.1813695702367,3357.910916635142,3976.5014998750466,-1381.2717523336378,3820.0479728566434,3011.517028482428,3225.9302727227814,2055.219346471833,2935.7099786176595,1804.3387216096207,2426.026497750212
TCGA-CJ-4903,WO_AGENT_SUBTYPE01,True,3596.1278970682806,1762.935633766202,3116.1185692519794,3516.591944833568,2018.4604960898969,404.7006089832639,3355.061711179309,1459.8892433790325,2430.6671041067184,2839.882584619717,2238.8667391166337,2242.69318654935,472.56271114516403,2919.975560081839,1813.5250144648417,1743.2182913450706,3314.9505416446755,518.223331365276,2989.8930209450773,987.6926535107832,2299.4814337847674,3498.5357773590067,2074.2031180170825,2242.146751907736,1540.6487709501207,2977.1398105635626,2631.9022906920327,-1435.8332645750252,1590.5686800772846,1221.9583694035791,3272.6198421816925,4200.197963873492,1822.2904175545982,1771.104227355917,2337.530213832678,4294.938893643259,2905.610452187776,2875.1140947124795,2881.4961111764824,2451.171645209901,3508.116904911767,3839.9913503467205,-1440.1852270820882,3595.1931705712514,3243.697658166823,3305.975106868239,1799.8393299836507,2971.706886317138,1102.5533513424825,2744.2794150921018
TCGA-CJ-4904,WO_AGENT_SUBTYPE01,True,3589.257116573045,1627.7748965562841,3568.5642787951056,4023.8647997701983,2324.0873738284045,702.4243462824124,3307.8737493015933,1347.532337337937,2585.6394137805546,2770.255091635968,2418.333114273768,2021.437438725423,737.3000403407768,3070.8233551231106,2073.968105139541,2038.0015419407528,3108.713816728464,902.4399722903308,2790.737262712458,1520.3480166549298,2514.7484388966386,3334.437775393786,2339.1663849141178,2392.217571355144,1572.446751032754,3302.7095814103923,2888.7955597245273,-1076.6919338289936,1684.903824440441,1568.2954511330508,3381.740050282132,4405.62251019156,2122.073891895694,2086.8817762023273,2658.4257392083437,4217.876751776405,2827.054362548166,3452.72299621452,2607.898031614738,2467.5692385880684,3643.450513161949,3672.2707565054243,-1136.6567013036474,4112.680894653381,3071.660706079636,3436.699311200776,2189.8780474965106,3110.3744856147587,1604.7611378073962,2536.408073692326
TCGA-CJ-4923,WO_AGENT_SUBTYPE03,True,3185.809183651724,2607.9971390339124,2583.1144490830375,4055.4879403389396,2240.4115544581837,812.256688077864,3507.9831146541437,786.1954422139988,2302.3153195551813,2849.130487417814,2382.5771545226044,2597.358294959634,1228.474397078703,3684.953181011895,1299.7761095833212,1676.388681259681,2694.8814636739526,1237.6572070870343,3042.283115112532,1249.0507766046067,1996.3163664037056,3603.182382983732,2248.485438141056,2821.120342545818,1790.9416399708443,3877.619938056152,3183.1776500970163,-1175.8044891236232,1768.5237961019193,1291.1893681267375,3267.4105493814304,4471.166074071805,2256.6267584272764,1989.2625023070404,2450.8171377191156,4223.3003506660025,2929.173571399464,1198.453044447483,2269.1764249218313,2418.7705346914645,2980.0375000646054,3982.678880989558,-1302.5298254339732,3466.8670847504673,3483.615661746977,3381.032421081496,1563.2990228081708,3096.705534735862,1725.8776859458058,2099.2854347662133
TCGA-CJ-6027,WO_AGENT_SUBTYPE03,True,3477.181099459741,2864.327903019762,3113.2036546771697,2483.0687012101644,1990.5368809425381,588.0635367453642,3492.6932824257337,1462.1792851414466,2856.7738977908784,2969.0325163863745,2763.3694665069925,2413.385414756556,1473.2382953709812,2863.2020039169674,1971.708025902164,2193.1860008506155,2919.6161652762785,1396.4536072683823,3185.0532733771042,705.8295396519597,2247.4828837771447,3608.9928540456413,2308.4700829537123,2997.2628642357513,2263.4412730863396,4460.812855966957,3805.5208730270033,-1403.1752223135518,1677.282345581334,1268.1508454873056,3824.1068196683837,4541.59814967827,2389.370573112371,1661.96160045523,2318.1846716015198,4472.63409870127,2997.788888833945,2459.8657804220156,2673.159937846968,2673.5691617898465,3726.761577492184,3953.4052379693876,-1143.975151925597,3247.4550413336547,3414.8686205630393,3821.931310047775,1576.860232443155,3129.3473374754913,842.2263738400006,2671.8388093868753
TCGA-CJ-6028,WO_AGENT_SUBTYPE03,True,3324.1992094705092,2871.847618629564,3577.034041893222,3243.853741466818,2205.617987285219,923.7900634968728,3569.0809860168692,1450.6769113744995,2407.4359027604287,2887.5896674492797,2917.8758299041465,1828.3501187758884,1174.3790240311737,3231.5783587563083,1919.5232451930997,1854.6576287514463,2989.314118261168,1392.299881281071,3006.2208132811766,878.3319428649829,2567.75736140921,3678.2700612458566,2517.867450458237,3265.2967588199117,2355.7582593732495,3834.5564027127057,3538.6965727534935,-1342.1214825899187,2038.0981722874049,1540.8702376627598,3557.277916880279,4308.874343283783,1271.450542062159,1553.511366929889,2590.3092213213877,3907.570382604845,2640.4008707804724,1551.3764246444562,2467.991587175781,2617.537924990821,4018.81580209415,3878.8708899483217,-946.7900651465725,3822.3611833250407,3558.6403577906813,3407.7246015564815,2206.598312988597,3046.9363840064034,819.9950272564765,2632.814832357616
TCGA-CJ-6030,WO_AGENT_SUBTYPE03,True,3434.782506858808,2688.0367734295105,3209.5887292554135,3393.885529499619,2349.3792159228005,1167.1636658691732,3492.986204462628,1009.2438733997287,2408.0418291070064,3099.3463647317103,2784.652541208804,2246.9676842106837,843.6191185227717,3250.6085091986006,1819.5904676119417,1835.144112512642,2876.436149444149,840.7327315932998,2985.37163522633,1188.0181021802427,2306.3068251757395,3432.5329470241777,2446.9168532243075,3185.171761538815,2371.961548623739,3183.2262217963607,3101.4166907560875,-1586.922942889394,2185.469494244766,1265.3710696143353,3373.6900005950647,4296.571351165708,1883.1281072490965,1658.2084585148632,2503.3336822428973,4236.736203579466,3046.1200641598234,2355.29922823782,2553.569119818416,2573.6720981676963,3565.971922931625,3933.2677457461314,-1375.7294056933752,3710.149547928485,3374.496497384529,3323.725843038992,1881.4922210728992,3017.1087866838006,954.7346723415776,2549.3359021775104
TCGA-CJ-6033,WO_AGENT_SUBTYPE01,True,3460.9080448526365,1890.2449743965508,2973.971393688481,4088.2982368524454,2224.427125492217,917.0091967612098,3291.2684678541827,1100.6760641609453,2803.0888566531503,3370.910270241581,2441.839657551698,2496.6623213040048,1057.2308344687526,3728.3548924014585,1674.1329399019678,1893.5402735758644,2923.676503805048,1050.7418988975514,3350.5909019838464,1026.583085185629,2266.9303726550033,3767.352920544552,2116.518363095258,2515.1442286095507,1532.1134386257472,2920.376770973876,2587.3046125165592,-1380.4040047066983,1637.5004333758943,1124.8778530423888,3586.310197987572,4508.37476618627,2189.691793113295,2158.1902730422416,2675.3333011081268,4436.337290073064,2970.925964575994,1790.3834268939363,2587.9372000381927,2500.3217056926933,3403.27476885175,3962.376486941389,-916.9176436341986,3573.3177961329347,2937.4179021722157,3657.0915666500678,1898.310437582698,3132.531189320638,1549.488826595557,2618.212289199897
TCGA-CZ-4859,WO_AGENT_SUBTYPE01,True,3883.701454260181,697.0725179920482,3098.594105990808,2508.3368208713064,1776.7438310307016,209.50392264433594,2819.2419830471244,1924.765449453027,2587.5679262459853,2349.288636767227,1687.6864255771006,2259.3942577610524,807.9206261452937,2039.8764229490798,1752.1816210159968,1918.0620249298318,3777.2391981666733,701.2838375269239,3051.250238212664,977.6771021035975,2549.535428627726,3285.741709676983,1696.9663796062569,1211.2511713803196,425.04268210542705,2222.6765846670323,1808.5839148423665,-1131.5652075033622,818.7922325614982,1029.362348989618,3415.4152794214524,4334.1956836236595,2037.1826458831092,1691.3306111791426,2145.2479285082,4729.334057214485,2590.85333581728,3347.8450827935067,3050.3423172666617,2327.160926465811,3496.500471096585,3826.3840937652503,-1175.2304882714589,3460.7088361403294,2448.81381487045,3375.0452149307457,1539.2238296112018,3150.4208265908173,820.3397348684821,2798.9961008565697
TCGA-CZ-4863,WO_AGENT_SUBTYPE02,True,3640.2702918464665,2516.5290912104383,3173.8312693104945,3343.08534385041,2143.81160608128,780.0475174669491,3340.6297826737136,1580.9392966356581,2255.623658575074,2730.3713964884373,2511.5394234529867,2111.4678589913256,969.6942931325812,2516.624133018705,1678.9739044348926,1886.1428166368878,3465.666377747142,882.9660334593746,2927.14077511917,958.1820816417721,2452.8286311614766,3249.7573793030806,2303.357521231802,2623.839237153501,1643.736169201181,3788.847868822055,3299.9683037548857,-1231.1557775633164,1467.1157539442484,1364.896436437837,3309.4141871495594,4282.446635306182,1629.4556803026298,1689.0963342262794,2419.2966214019452,4546.8187047435995,2752.7197098818115,2038.69112086921,2921.382382049068,2610.096361557511,3731.993579449225,3850.708112088605,-1314.0677338291798,3414.442498111909,2968.4600521962675,3253.2804504485084,1650.934440830575,3140.2378927986338,1029.5911841155712,2658.4966201888137
TCGA-CZ-4865,WO_AGENT_SUBTYPE02,True,3600.9974897217817,2113.0540861026475,2957.3998220791036,4006.634923950385,2312.134820772101,831.8865034699566,3375.107631365873,1382.857332044633,2506.657710693369,3233.3616952598695,2655.9692131317006,2215.8299702524064,826.7780159645035,3466.300801660731,1794.8581249229264,2058.4616142676177,3371.488393010457,874.7809940472162,3148.7348579679056,946.1840441129434,2402.1378252981567,3410.8027251325584,2281.355313284269,2827.472869724759,1745.6927443937902,3974.6041674936496,3318.049714128082,-1223.9006817775744,1701.8985306252453,1187.0743429997465,3359.7698892966664,4309.810424908161,1676.0478276341564,2001.0680182396845,2514.1187994605943,4565.3606617158375,2915.2788485830333,1786.6836523674901,2813.643474550193,2359.382010881369,3510.4786069576367,3876.887635472376,-1322.1574767612983,3812.223619546625,3022.8308532903766,3168.9236741558225,2060.4569370452928,3063.3996035072823,1083.3469202056885,2621.0866126515166
TCGA-CZ-5451,WO_AGENT_SUBTYPE01,True,3872.4378223017975,1496.369568103276,3232.6192793531764,3230.023032820787,2130.2045771186795,246.90533110802335,3169.1450230266164,1544.019117669397,2517.5146592922656,2693.3990437448974,2197.9413202488013,2208.8137824359164,594.6878606550163,2327.4041756054494,1855.5352546774584,1990.4690000635965,3528.22926831341,494.54049986679547,3037.6549408719184,935.7080558001662,2618.928129248957,3471.042538280394,1964.4793317893,1924.2446308029694,1042.8826996315684,2937.795671667098,2452.327914243815,-1053.7771448643516,1268.9165445799144,1380.7316495308214,3187.6059355590332,4116.79128366788,1503.3882002303098,1860.2560191615448,2191.9201869513163,4569.525614425228,2839.4957231301814,2476.9235203145345,2963.5672265162275,2315.7052607287796,3511.5255596740008,4009.1683430705707,-1438.0269025385787,3431.9454588815615,2796.6976684542806,3054.2540034179874,1736.653545506365,3032.6134215075126,1270.987773648816,2856.4265543459105
TCGA-CZ-5462,WO_AGENT_SUBTYPE02,True,3735.2475454771456,1808.6718129478286,3072.7249381912507,2664.3224249447057,1808.4981293277424,192.9811860585396,3270.726976895163,1891.3177145192321,2268.2224148901523,2688.2873753431804,2503.607424977433,2192.4745861690008,514.8440066000112,2309.8787402469343,1974.9853479986605,1847.4462380334935,3379.369581620408,466.6024444562836,3085.0704545750677,538.0447730942878,2427.667425052372,3536.8991241826197,2053.6372566442114,2751.4443042752628,2015.2172483375534,4146.357025895589,3438.389452743133,-1429.02818985649,1553.6697281794059,899.7554691901269,3522.3657248460595,4205.1033869822395,1944.0667419797182,1187.3467091079337,2009.8329781467583,4541.1309951487565,2795.5096087846605,1778.2295545870302,2936.315146165696,2234.799614557731,3857.0215919260036,4097.291359261145,-1652.0426925795755,3058.1369137995853,3668.04846422465,3605.344075827459,1348.2226686454032,3420.317917079494,381.5388478855084,3015.9785719118463
TCGA-CZ-5468,WO_AGENT_SUBTYPE02,True,3585.22186112261,1726.0862163542133,2849.3387118358387,3641.7497394943102,2267.670817234083,665.2682388050462,3403.816080258406,1545.6487000420102,2740.933773739266,3381.9808469587297,2522.6568303575805,2626.6376369632662,1536.9983219873593,3540.2603816652645,1697.3468853570312,1906.263873425516,2989.693997320426,1479.0819156019397,3622.4293821291185,1088.8049090376635,2237.6526541862204,3891.8778381874363,2052.4994053576647,2232.438575489293,1761.0531633214323,3091.9322578618767,2590.6418141999793,-1484.782279680745,1410.8309766820785,1401.6957687540953,3770.504175422371,4544.399611692336,2648.3950706850064,1713.4867326681942,2372.2401396207733,4303.452159044094,2877.415765278911,1328.2292304634702,2724.233188535435,2426.286935443228,3529.9708507324804,4019.8245353534285,-826.8792256470724,3146.3216111536713,3242.814618458424,3611.4457340139843,1788.6573119257437,3276.8509405661907,1063.4353320967793,2621.9391016286036
TCGA-CZ-5984,WO_AGENT_SUBTYPE04,True,3642.781112657188,1967.1142412844229,3080.2242893928387,3112.962501798108,2222.4284870459996,690.6289460983717,3251.591219154321,1756.5664942306403,2580.210793960411,2955.6322943010155,2319.43109068791,2237.794947966997,1055.2012861728526,2985.8675988690775,2020.0446101198531,1955.9648218813063,3181.2574851022373,932.0278403048651,3215.405399974451,1085.1497591189554,2466.252446695451,3462.3747620321856,2070.9088305343157,2738.5728629166197,1888.506704583071,3326.396130672909,2890.5547894685324,-1366.1097834060038,1887.241825143713,1219.4864502013916,3430.1798792473064,4361.354747165215,1831.7036629296754,1774.2003256219086,2561.079759702943,4506.587225905784,2869.0549474819973,2138.4496697141485,2909.077897518343,2414.675172029616,3730.2708644226686,3877.867038436748,-1078.1337579302499,3211.671310292557,3023.2160186223155,3407.1290544514195,1594.3155441593517,2994.338639826131,957.1692200878906,2939.8485615679456
TCGA-CZ-5985,WO_AGENT_SUBTYPE03,True,3656.135269696718,2043.4355381189098,3348.9762921665542,3114.119628240437,2062.526336025231,202.3624216981916,3196.6455761177394,1859.2220352904087,2648.2474869665657,3100.849610450584,2632.273839914231,2059.6512841916465,802.2033732134969,2640.411954474449,2017.1848682989266,2023.2946462059354,3258.154739504277,679.6129251221582,3112.087229931518,912.2549225722414,2390.520648477229,3549.5305230003705,1918.0414528354204,2689.426630645249,1862.125394935807,3467.879672447687,3036.6236893997566,-1452.5309369857441,1472.1621002477423,1389.5697665218522,3345.4916577510094,4135.443916589185,1422.0095328548114,1417.0499689497783,2003.7327471845738,4326.69784453322,2723.194414883131,1976.1186372941565,2906.6192978360905,2419.7551778630786,4062.503662569923,3792.1492716191005,-1388.6930523402616,3214.9368779872484,2892.256857460421,3247.5519931141525,1729.0540084821587,2988.5563486659767,159.39550022259573,2853.6937120672983
TCGA-CZ-5988,WO_AGENT_SUBTYPE02,True,3402.580407528427,1627.4253309061341,3468.0717009917016,3687.4925287159613,2658.3726603365703,742.5665465597876,3602.220259044965,1320.4477744355218,2713.6375931477614,3316.2727363992826,2544.483389917562,2100.3572306251326,1438.5623071894215,3985.7271760134818,2094.473678563809,2115.4613892581947,2934.79429564146,1453.6734823402376,3197.6426357102528,1525.1460966381183,2362.163667126373,3779.580268894808,2295.2323852137597,2322.733463061031,1685.9515986389806,3270.8303663899615,2813.7996090195275,-1181.7276007324745,1998.4651408870104,1780.315792579082,3373.625632882312,4302.132998963027,1586.9095286129022,2133.5239027354137,2621.993802071798,3925.911131276406,3107.283381165197,1778.640942572697,2651.486088380115,2566.0845076139876,3834.352235183035,3655.812907284765,-777.7059224385785,4006.782248747122,3326.23250981033,3236.765947653368,2541.7028785016737,3070.1455740486035,1257.8331663249137,2395.660708407623
TCGA-G6-A5PC,WO_AGENT_SUBTYPE03,True,3627.0001678850767,1643.0105538603748,2062.817885678608,2254.350916930667,1592.6341451941944,104.6981699103244,2771.015003704506,1045.1936694209198,2335.5642044851475,2391.640551908342,1760.8594896369204,2569.4762637766826,545.8559060435045,1526.1379962000365,1336.03008209963,1653.7484839391254,3321.6251292570087,283.79674627312033,2985.8385005054097,161.07299648370008,2052.4941748958327,3003.6403514985623,1566.731558022805,1766.0655268452992,507.9242751004549,3020.2080428308245,2209.9070342023015,-1238.8971545388413,621.7122077380782,656.3829067589577,2924.552362749725,4087.477076581932,2477.8556832996956,1365.606552071592,1674.7331577910127,5064.935251679471,2971.448951818649,1154.318449601261,2525.124518956298,2376.656215415326,2493.5038092786835,4102.632862335887,-1343.3903490138728,2567.7279180480036,2190.1028905386056,2919.3186447486178,619.2048498883232,2958.926867950815,467.08596994744585,2515.74520922193
TCGA-G6-A8L7,WO_AGENT_SUBTYPE01,True,3418.7218316264816,1315.4204358053466,2025.031194064457,2798.891988071752,1727.9372001980037,370.36891877205744,2779.7936589200453,780.2228676172736,2277.7724080103544,2457.0243927502815,1634.7743559074443,2805.3676364292223,2093.5057849854784,2860.278886802802,1479.5847819734709,1586.047580583543,2652.039046908252,1812.6557694551002,3405.940739517827,1173.393373467935,2163.6970361986114,3460.0023522826186,1475.8612125952386,1940.5530116444997,685.4223933206931,2014.8959999939716,1813.9953564139869,-1414.4259337035455,665.1137247515044,1122.9202458388663,3560.1792378025257,4365.312777073216,2923.8739566544964,2007.377632079646,2310.803766755188,4604.335647999169,2788.085468220027,878.4609438050338,2314.9149838067287,2146.621019692124,2482.334196867938,4020.956223804881,-202.1604642856255,2176.709101140499,2486.5865386403484,3436.276014960161,923.923954652656,3084.1404862852805,908.7897986971602,2456.5925461249153
