,TCGA-B0-5115,TCGA-B0-5812,TCGA-BP-4989,TCGA-BP-5009,TCGA-BP-5180,TCGA-BP-5181,TCGA-BP-5183,TCGA-BP-5184,TCGA-BP-5186,TCGA-BP-5187,TCGA-B0-5085,TCGA-B0-5703,TCGA-BP-4965,TCGA-BP-4976,TCGA-BP-4982,TCGA-BP-4995,TCGA-BP-4999,TCGA-BP-5001,TCGA-BP-5004,TCGA-BP-5006,TCGA-BP-5007,TCGA-BP-5194,TCGA-BP-5195,TCGA-BP-5200,TCGA-CZ-4859,TCGA-B8-5159,TCGA-B8-5162,TCGA-B8-5165,TCGA-B8-5549,TCGA-BP-4967,TCGA-BP-4970,TCGA-BP-4977,TCGA-BP-4986,TCGA-BP-5174,TCGA-BP-5196,TCGA-CZ-5984,TCGA-B0-5702,TCGA-B0-5709,TCGA-B8-5551,TCGA-BP-4167,TCGA-BP-4962,TCGA-BP-4971,TCGA-BP-4992,TCGA-BP-5175,TCGA-CJ-4637,TCGA-CJ-4641,TCGA-CJ-4923,TCGA-CJ-6027,TCGA-CJ-6028,TCGA-CJ-6030,TCGA-CZ-5985,TCGA-G6-A5PC,TCGA-B0-4821,TCGA-B0-5106,TCGA-B0-5117,TCGA-B0-5697,TCGA-B0-5698,TCGA-B0-5706,TCGA-B0-5712,TCGA-B8-4151,TCGA-B8-4153,TCGA-B8-4619,TCGA-B8-5158,TCGA-B8-5164,TCGA-B8-5546,TCGA-B8-5550,TCGA-B8-5553,TCGA-B8-A54E,TCGA-B8-A54F,TCGA-BP-4770,TCGA-BP-4782,TCGA-BP-4994,TCGA-BP-5000,TCGA-BP-5190,TCGA-BP-5191,TCGA-CZ-4863,TCGA-CZ-4865,TCGA-CZ-5468,TCGA-CZ-5988
LRRC8A,0.6933051350792815,0.8093759334546666,-1.3738831325884617,-0.8805596382983704,-1.0868470657470204,1.256803428640988,0.06911494713014667,1.1071464334732442,1.238661665373281,0.7056756186561415,-1.0727058812435957,0.24237297659837426,1.4296044926264415,0.9406529836290407,1.397642112429829,-0.2736942045664748,1.1520245868905672,-0.9312622142951145,1.2869289427404371,0.6472506543189254,1.1994366883643137,0.6479926450449217,0.7451241169257286,1.1406054717924496,0.4493532733757033,0.805768067125107,-0.07534652301495746,1.2354088267222585,1.0057613467962674,-0.3490171799944304,0.8166448783426596,-0.34426360001484874,0.33881627924101937,0.3573324905680456,0.31568086227256414,-0.4165357077151916,-2.895654706643333,0.9720455646881856,-1.021840077798109,-1.098348355427118,-0.709484490689993,-1.023718850834649,-2.172345247188913,-2.1411929148689484,-0.5393750494186716,-0.18790181259910307,-0.2262781556390349,-1.386156571715595,-0.8355342137350034,-0.5524102601560971,-0.6094639381384697,-1.1995685566623526,-0.8548944868522265,0.4022859005853457,-1.6521226624450587,0.35587358885951537,0.6472283672138056,-0.8892982371257141,0.3814024368289887,0.1729173566693777,0.3171535716659351,-0.8199612831942483,-0.6430179123570379,0.6531151829415357,-0.10697591920824022,0.871900871746074,1.8623994723566373,0.2997021415570064,0.974562648982241,0.5458796499331315,0.621593882338967,-0.7127731110661508,-0.8747314842548626,-0.07002256077014121,-2.7643245078446674,0.6443218092051384,0.361952766299864,-0.023212162373811608,0.6959026070019151
PABPC4L,1.2373202243278847,1.833871280389762,-0.24217475892634882,0.01624159054471793,0.2562987750074936,1.0546454664313063,0.4163752554795293,1.361997963215084,1.2045141625331404,0.670288996785657,-1.0129063948390171,-0.5256319576414127,1.8265265435571736,1.3519975756404574,1.2842787578671386,1.5575437369293998,2.0013215138781444,-1.345794720609123,-0.32662762266507583,0.5282748304378798,1.311864276710695,1.2977932100003597,0.5976259651278685,0.7515282459211392,0.7047475954761531,-0.0973448779956083,-0.8701535455450347,1.27105438386351,0.9504731923258821,-0.11272506342763809,1.265878142887503,0.4748145608572392,0.3204837776594682,-1.3404792532447931,-0.8816302968261865,-0.6672424684628113,-1.7190532591510872,0.5254204496488292,-1.2487019440505307,-1.6751703352431717,-0.879548369329604,-0.9929622153021243,-0.9602730356574196,-1.5896849187010507,-0.48719293368662425,-0.8685282674614261,-0.4741736476223895,-0.8997504071393785,-0.5643299631350859,-0.2734994920463523,-0.42929140991150555,-2.0391674019113926,-0.38834600012097914,0.5113392304830745,0.010212801361414791,-0.34596440533779593,0.03385346325844053,-0.7302474339272559,0.18252591659742423,-0.4845855424864041,0.0205927531573403,-1.3742918269304059,-0.07109501777781409,-0.7997320512865947,0.012946176398516852,-0.3833833933436403,1.117269733646733,-1.9825900975654052,1.1590084900409008,0.013878804389853047,0.7417044479090344,1.4861656011650206,0.033898268553811284,-1.2111158255550372,-1.3098140971449335,0.07473686094507359,0.11607662261562363,-1.2275378865823006,1.2453524945651164
PDGFD,1.3198483854336205,1.5730394052934324,-0.8633210618339974,-0.22004799453047877,-0.6365801229187947,1.2976890337502875,0.06812686392291242,0.7892950461154511,0.9994003612495383,0.7823997318210681,-1.0097813483207705,-1.1890852027529024,1.772449079243286,0.911925645424077,1.0659186935832519,0.58845312383438,1.4448110958167053,-0.40014536139240064,0.6431413314513905,0.8109620948334098,1.0794566232990497,0.8693222952752971,0.801855652075715,0.8853808931205143,0.9491719762206545,0.8266526838848143,-0.6144814632990523,1.279215422166576,1.0188985844092708,-0.24171777455393245,1.1034406538154968,-0.3976622366988132,0.24270662937217677,-0.4705978375521915,-0.02728364525265394,-0.28631691812832716,-2.0017970254609163,0.3194835237332345,-1.5382342360829775,-1.3586622897068086,-1.1142558989675382,-1.0476661819637436,-2.2094270336221427,-2.188728295251659,-0.516343238249014,-0.3221598380691036,-0.2078311600838855,-1.3186539918130358,0.26026995185559537,0.28178218924651444,-0.052131055393403423,-1.601293661660087,-2.1251396221770937,0.338509926299558,-2.076300538340754,-0.10771464804508843,0.7041047536560309,-0.7723834274830332,0.3761444495018579,0.9396885651650493,1.0004712054636349,-0.5963977153895684,-0.39636043868355536,0.005799260577215014,0.05456378320171883,0.5080781847541037,1.225093162270952,-0.606801895648671,0.29431139875097084,0.546280785534611,0.3620733299683284,0.05948128659251365,-0.22019931526801326,-0.8293038064614293,-1.988117538244825,0.7945392343221725,0.8609338093676518,-1.2640257173512204,0.7617794309778135
LIN7A,0.8581920916024995,0.9267708941991382,-0.42551941917786607,-0.3812787801669647,-1.8094972276219852,1.0159223764551613,0.6694871595011642,0.7809344515247922,1.484806294199805,1.159232411696403,-0.5301912904139094,-0.22235018434124448,0.8145222262134574,1.4397885910748514,1.059434641815803,1.405801625676474,1.0286085769042455,-0.14709491083741832,1.097341142951223,0.4681889208141878,0.7890673214284374,0.46574515135461897,0.6218388844709659,-0.48582846241255223,0.9769075634561307,0.3042409267321235,-0.33744217417676065,1.0389349244440018,0.5826572530573201,-1.0555746796209158,0.9550626209323096,0.8798364939136777,-0.4147675623982571,-0.24884723579625714,-0.831684787796816,-1.3494005023448472,-1.5900726661558773,0.16809360071206958,-1.3422136756081746,-1.5300805886591402,-1.6451788899373465,-1.4761374247420993,-1.2538131031498054,-1.517625352307974,0.29408266933888355,-0.836190886468978,-0.24690422374963109,-1.8991051926166478,-1.3966909497278912,0.5372346890985327,-0.12071518507725794,-1.2970240311469605,-1.7066382522022006,-0.008844270606014523,1.2100686646523324,0.3109556970072144,0.09075618796422096,-0.9124581829261924,1.1024309961915757,0.6218177865876815,0.4537883565873005,1.4825284400229088,-0.2587910826603329,1.0386965841587326,1.0840362110961799,-1.408475011230204,1.5043186102638302,0.18027277077578605,0.3723160645930057,-0.6592234650661162,0.7867837886408807,1.5127349167725919,-0.6649652675961919,-0.3002190585714516,-1.7441151652258224,0.754616954557181,-0.26990215580574384,-1.4669367536670022,-0.5370574814288451
SMOC1,-0.4818368517811993,-0.4005329353696328,-0.6189378787279063,-0.6540908182190237,-0.5800329480907637,-0.573199313570547,-0.6197870693680616,0.5293148255281084,-0.0388051780888151,-0.46429276836592476,-0.4820148917337425,-0.6775217430973046,-0.311720877310633,-0.6275431328502108,-0.41254937358557325,3.2943018431753983,-0.12702240379730237,-0.5135050909756091,-0.6521696063068434,-0.5127638961254961,-0.5294241044959244,-0.4982070180210185,0.24468562615941547,-0.290859807277303,-0.6880366872589234,-0.5567641336322082,-0.5069820794240248,0.29571574762567565,-0.5561112559412438,-0.6227665292843806,-0.24664415384625937,-0.6188671545034117,1.204900023016426,-0.6446047621308558,0.35175907029397957,1.1037005310503114,1.1269371740970038,0.5118391508241111,-0.22837369503089014,0.22817477014324117,0.09132285807771763,-0.33817400902308314,-0.6125280592414348,-0.3604582542050244,-0.44384895022615184,0.5030953668527325,-0.2450650137359861,-0.5777484195368778,0.9477212924318135,-0.0904090622247993,-0.6294046370740131,-0.6100067584286331,0.47629563393646296,-0.4940972644652711,3.2768273911972057,0.15110123277523163,-0.6245454290750823,-0.5585296345061772,-0.6271141843324067,-0.2136295140028182,-0.687418768327707,3.554207660008369,-0.22533413906904276,-0.5822566938616388,2.143779322864855,-0.1411258659584501,-0.17752064319965494,2.1205817344538906,-0.4980858337165705,1.4467718818313267,0.1388683745846131,3.5581967379898694,-0.47787116508755667,-0.5964893936446695,-0.4685982211525814,-0.5422689140058377,-0.5438734102936914,-0.5884898706001607,-0.6092379817114071
INSYN1,-0.09017309452833872,0.2951113347495509,-0.5396910814815689,-0.538528234380347,-0.6853853075549662,0.5777827868957289,-0.5368387314043005,-0.22618940310032906,-0.26013381893206594,-0.4018666028691766,-0.22998976373083344,-0.5722595361573933,-0.6025745299150788,-0.5938227490642639,-0.20719491136840265,3.6832670853911904,0.43172705589336413,-0.2731663982636153,-0.21649267935949057,-0.3639464873128452,0.6394939893727309,-0.29702211892887853,0.4095951206759404,0.022882729102645723,-0.1494605872235978,-0.3396160337907576,-0.48768524991047163,0.7530205980418105,-0.6495735474596065,-0.5353622699615713,-0.5010511374683246,-0.6112755034281722,-0.29492970826256387,-0.5934915964768193,-0.35432227727443416,-0.5375776105813919,-0.6901426139414846,0.49593113107311626,-0.667586436187977,-0.4395933936017079,-0.4972616685418096,-0.14218487387378773,-0.6017965996449558,-0.592608947619604,-0.5056753435937751,-0.22059236503240742,0.14182380084799978,-0.7199231672771538,-0.4218406561800006,-0.3182280660405055,-0.5191301635379204,-0.6143014143868454,-0.380897619083395,0.20045911400080976,3.9390532878007,0.20439411347319772,0.11384790779432202,-0.6753352030069255,0.3754981837887191,0.29745572533919973,1.2776742400877799,2.9841247117156517,-0.6147503153554038,-0.7125028300511721,2.3640955067422462,0.48226740585892514,-0.41291360841459296,0.05477549794411347,-0.16909643085364923,0.7359753331112595,-0.3781961414310031,4.197006277446037,-0.36109740790694805,0.22325178408258098,-0.7223655959923844,-0.44096186868927884,-0.1410277279072962,-0.706211574182015,-0.5446717187060105
BAALC,0.24131760206426836,0.6759668164739133,-0.5827719750797145,-0.6508432516792222,-0.9143207169341645,0.5802483992539123,-0.21178593454408562,0.1488352558752199,0.5767881320121183,-0.5009297838488944,-0.5231949121254014,-1.0775040110412757,-0.38666014356063444,-0.9573538878658618,0.2410125233468547,1.577991754312444,-0.34036401538916927,-0.33119943867798163,-0.791777785794005,-0.1780465665193079,0.24445154935686472,-0.2524782211335651,-0.6125105916506781,-0.7768439436285112,0.9598291487895356,-0.07907682710112818,-0.5087416204602556,-0.3834682737970487,-0.008220484535754396,-0.37662437191643466,-0.448207220518924,-0.10058734504184838,0.763527892713451,-0.6186039704726155,-0.2715399439981087,-0.4043519658897891,-0.530055062343327,-0.3537881610208412,0.3274865066826759,-0.45520647822782956,-0.749281705265685,-0.7265575924235728,-0.9707939203809473,0.1106789739479827,-1.0662947163906265,0.0675481523533346,-0.26061451222556914,-0.7378717135303293,0.4155733295849125,0.14228472726697666,0.13749205307332737,-0.971008339502243,0.6733767457621627,0.5824150160992901,2.9115953473322276,-0.892196289553372,0.2279603615822032,1.6668519171471763,0.033709368409375454,0.4072776115798431,0.31388796729954715,3.7982256315553538,-0.34797034344101324,-0.48081369306923327,-0.694134532612662,-0.1518842276387358,-0.5586397142405494,-0.9698294566327367,-0.1310959158044505,3.324164498486158,-0.48245373898617677,1.7843195953357713,-0.39957396351884267,-0.8602196707951759,-0.8610099009111027,-0.9299333895465898,0.4728054885999776,3.654074920499947,-0.19246304553082
CCL21,0.49359254302006705,1.566798190523992,0.1620716774466096,-1.0808728965812335,-0.5249015655879679,-0.5578769918107368,-0.5781308357378955,1.3181790717739694,0.724616644955982,1.19700110892638,-0.6962268427608356,-0.903318354867202,-0.9653342413581228,-0.9523475331599094,-0.4103816118580731,-0.5256222496386244,-0.3500202091825952,0.21740896948584595,-0.7372331938509058,-0.5338527816106878,-0.7533726492194228,-0.7478152116700353,-0.8229087369370021,0.24431299842041418,-1.018037020498626,-0.6733260268092058,0.5387264015179252,1.5507867199379404,-0.5475309361883867,0.4701625140942262,1.4598961538907211,-1.0539594662564082,0.9185756029851891,0.3451594060689599,0.6969622539772292,-0.9391995027991925,2.3384719535496292,3.0582850425079484,-0.7398765430501493,1.279333209164087,1.448601204038095,1.9705337926451405,-0.9081368699152325,-0.7558633041277509,0.5781902051197224,1.99340490829139,2.187486574758765,0.5719365757377838,-0.11283416460052828,-0.7717003008571475,0.3477554522741805,-0.5212029798115642,0.5435924344396761,-0.5506474818748447,1.6372663206205644,0.9604426025126699,-0.946477367348336,-0.8248024945947336,-1.0994911134321388,-1.0189518994529312,-1.039714141751844,0.3724809633887548,-1.011170547028801,-1.0369797536574772,0.21440796833619746,0.34552325320189964,0.4563416559480597,-0.9442352328068304,-0.36318981550610274,-1.0694477501926674,0.7000933012887397,-0.3528254966940053,0.7180287726659338,-0.7841896300885413,-1.0121752723215756,-0.6396982343242686,0.17623955391567792,-1.0404525162913512,-0.8863342333184728
SST,0.5987135768446816,1.128259566550671,2.3015296109631787,-0.11995543664760917,0.10154379975618806,0.8276141355960669,3.52827025020787,0.002413616386817989,0.9715363447874894,-0.5280914785162335,0.09282960868107132,-0.5105892861266446,-0.5566978949917668,-0.689247174933693,0.7932261413493301,0.03842192864955437,-0.7377673330906026,0.675500865354736,-0.8921626327788483,0.1947505549441888,-0.6768648750665438,2.20724454192075,-0.9622697767400625,3.3663734463156976,0.9200033523571869,0.7958579239277079,1.6945044411362484,0.7183676962446361,0.9221709105788342,-0.008294001627086123,-0.32406767135693587,-0.8989901157006192,-0.8817579462739162,0.14752464380048552,0.3913071845777549,0.6545401989325788,-0.42918074891485714,-0.8697406081344844,0.7218095253794811,-0.3454511445208156,-0.1607664959373411,1.8128264456675356,-0.9622697767400625,-0.8122882869710536,-0.7064362729860777,0.12365387650163974,-0.6666465703545881,-0.9622697767400625,-0.7003375108451354,-0.8501310779747705,-0.9149718873694006,-0.8064735218003924,-0.9219482533737888,-0.06209942714736659,-0.6222868489533446,1.8456780049354038,-0.8506977214152168,-0.11353186257333711,-0.5070137263022777,-0.4048785413393624,-0.8081629989121772,-0.7708153117779486,-0.9622697767400625,-0.6015469353626948,-0.19521546211755686,-0.6720908802682494,-0.021913834063369782,-0.4308340398279499,1.2762342754600604,-0.8449285723779317,1.5771532377511432,0.053232098299802695,-0.21453132403491917,-0.9622697767400625,-0.7279975409091136,-0.8712791235796382,-0.6265212533009169,-0.9199599139822674,-0.3965793756196419
HGF,0.6642869493496567,0.5599452789218274,-0.2320140014570208,-0.5126200022743694,-0.5803550458488231,0.1306007403540476,-0.6663234954350081,1.1802125766308318,1.1023679389358256,1.2089287623519522,-0.8833870417699988,-0.7794634031822348,-0.00709947301039675,0.001239018187799197,0.7947380948315302,-0.3676365305715201,0.9776768257123988,-0.7614059408556981,-0.6216577667227758,0.5745740807809006,-0.3683276739419416,-0.07605818772715446,0.29085646805098425,-0.0016578469977497174,-0.1746929629922913,-0.65055930199922,0.1410840037641115,0.7058814316141486,-0.6164510455032542,-0.30140845337711814,1.769539770673317,-0.25166010897229163,1.3662672875967161,-0.966152736866112,3.3211926024123692,1.3513297034198517,-1.666403865688673,2.1083580985446084,3.153393588861339,-0.2991662481469507,-0.32320772238714074,-0.1592784732490534,-1.2995090053466272,-1.3976006501528642,2.1160318953851105,1.8059006102797706,-0.20854682450572984,-0.8504214398340145,0.011952719860030084,1.0800108792074825,-0.10892789344221077,-1.3927652563196125,-0.7979189714405157,0.30590762664874094,-1.5451879078168864,0.3025987192760462,-0.25905791541904744,-0.39553633835782565,-0.995557554383838,-0.8768312920643437,-0.2909610949383464,-0.6352012908235611,0.58672370764184,0.30199724330805267,-1.2731142806460392,0.03926484274542719,-0.16762623518449593,-1.1954785144185605,0.6520318963938646,1.0366905195670642,0.21025479299831584,-0.5467581763870224,-0.6640618836849549,-1.2594759565409133,-1.358912145380973,-0.12782685354320705,0.08294990980335178,-0.6243048779345323,-0.396218896566372
TUBA3E,-0.4396743350343987,-0.19320398836787675,-0.37873450594757696,-0.3675122421246432,0.26047724189591037,-0.401039370518488,0.2801772419604908,-0.3111479281559638,-0.30391231426293236,-0.26198587477827784,-0.4772953395653298,-0.4772953395653298,-0.40310094193879564,-0.4491316742674024,-0.44650057406554555,-0.45488857768359253,-0.4046275369251752,-0.40642661649898537,2.9316853860323464,-0.2648600537336375,1.0492028133014684,-0.4516755925886033,-0.4772953395653298,-0.4285566064454986,-0.41947957276221876,-0.4151090157039707,-0.4772953395653298,-0.2679768972142944,-0.3321001572174465,-0.3162205981359808,-0.4508268773176922,-0.2806246033740529,-0.33201677317452155,-0.4772953395653298,-0.3613906693184869,-0.41638172587701416,4.453420972229855,-0.4772953395653298,0.2863623305388473,0.5148732518974664,0.3531467876490482,-0.3974644458299159,1.1586903182764487,-0.4365113359681777,-0.4772953395653298,-0.1908947760274564,-0.010022116873386949,1.3643628219218116,5.511795406715482,-0.39123989822779753,0.5948249309463961,1.2823116853364154,-0.14762065243666064,-0.442100086766188,-0.4353974445636335,-0.4772953395653298,1.6810639095160558,-0.4192970719858532,0.3300607711618696,-0.4340995213478225,-0.4772953395653298,-0.4499789049771333,-0.12662011517330482,-0.4772953395653298,-0.4273598105189723,0.2095428575815198,0.04490275908039548,-0.4772953395653298,-0.38145081523588253,-0.44621909386072245,-0.4406998733909875,-0.4346555612280561,-0.4164726977621431,-0.43086230115538093,0.890090934925065,-0.2545680706989451,-0.43040072297059445,-0.08976079609305156,-0.35394194922311945
CRYBB3,0.43923696772712134,-0.5617083999800525,-0.10870243330535644,-0.3469291635963481,-0.2895256321528984,-0.7847060376733097,-0.3080832855917789,-0.23782979383556907,-0.42976099346907964,-0.7789478067756971,1.008299007636013,-0.46393292936128955,1.0848898786051782,0.3675869338522498,0.1760463823925774,-0.6164496754509229,-0.4341120230428261,0.7868118478601797,-0.0695246344046426,-0.16392893588023966,0.018307912254630104,-0.6819121244117626,-1.0834381507582607,-0.46214483950981594,1.6640075826332605,1.0204625866552477,-0.6329723196810164,0.13877906941881785,-1.073830876958206,-0.5611355547957909,-0.2131024668518277,0.18458612973198124,-0.5471891861225062,1.500378479090057,-0.6703304704459019,1.59664913450521,4.757636390148717,0.887494292524572,-0.8729981733939606,0.4468235440255398,3.0084361435725837,0.5811485315741642,0.6787530214701888,-0.1824481787547316,-0.44234709182302007,2.8134555696803076,0.29926022436779065,-0.4544979944230003,-0.3151838800927928,-0.7075104016575564,-0.16713718222502313,0.8810188147425739,2.1295193736306732,-0.24620624808838334,-1.2363396433675724,-0.5374982689922229,-0.34664393596431614,-0.7090072467738598,-0.8289447996056504,-0.7896547212244525,-0.4066957572317693,-1.253143641250481,-0.40040314522211523,-0.9018174002814907,0.02600129184028483,-0.394144753023932,-0.7130519450581727,-0.2067712364515735,0.45901949798758956,-1.2996272508464572,-0.5136220925541028,-0.7140980498468661,0.13690706453049933,0.5574516311411504,-0.7981377397511558,0.007911197102841083,0.02204027679908344,-0.3863447205774893,-0.3344455449638178
CDON,1.2282583046182118,1.247404949465114,-0.40409240277265784,-0.9287985501139033,1.0171285556005056,1.0336619958793847,1.0263380214940556,0.09959464219925256,0.6456953178138127,0.14784984388552447,-0.7551214033344398,-0.113367248509023,1.0637463936767557,1.5477815483559425,1.5197993921986808,0.3307264399725896,1.5751384706414269,0.48025592234781184,1.7823903239463146,0.6778327964826247,0.9508221766807089,1.0656693569920146,0.17601541711050703,1.5053990142220823,1.1032411059583256,0.9219978723669378,0.20911790532088503,0.8905631006819641,0.1638523176669644,0.8562255791136102,0.6690977272710117,-0.137502407268737,-0.016159549105543847,0.7864918925053404,-1.0683982281588662,-0.21194017814541743,-1.932640555991906,0.5257360004235014,-0.8025187447094014,-1.813007587700786,0.2233747537131277,0.6575992654081989,-0.6373278399858979,-1.8259488862316322,-0.5326590611411012,-0.6024957827806332,0.48275153252841035,1.1347295445867394,1.5468030783530233,-0.3334545004464618,-0.6118240609711033,-1.4804976190117374,-1.641372421316353,-0.22448175685409488,-1.70643030714754,-0.9484444000550323,0.28269896099696207,-1.1574568107789056,-1.4763143976463229,-0.026263230716520675,-0.6246049630335031,-1.0512311114496415,1.1367922596486744,1.6694982008796269,-0.19925386006326776,0.24891598156253247,0.48148076947145846,-1.7857674650434858,-0.19789242016096834,-0.7750894286395648,-0.2576492653230271,-0.048293030915597474,-0.7876725383085145,-1.1973720354456083,-1.89852906559292,-0.05168782594847895,-1.4048051420314789,-0.9592586750878715,-0.4848519741026676
