feature,group_a,group_b,n_a,n_b,missing_n_a,missing_n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
mutation::LYST,SUBTYPE01,SUBTYPE04,10,16,0,0,0.0,0.0625,-0.0625,0.49206349206349204,0.018237192852021807,13.276521347685142,1.0,1.0
mutation::LYST,SUBTYPE01,SUBTYPE05,10,27,0,0,0.0,0.07407407407407407,-0.07407407407407407,0.4857142857142857,0.021441040200288156,11.00312135713305,1.0,1.0
mutation::LYST,SUBTYPE02,SUBTYPE03,15,11,0,0,0.06666666666666667,0.0,0.06666666666666667,2.3793103448275863,0.0883808994863744,64.05363319340664,1.0,1.0
mutation::LYST,SUBTYPE02,SUBTYPE04,15,16,0,0,0.06666666666666667,0.0625,0.004166666666666666,1.0714285714285714,0.060994985098100515,18.82055027683281,1.0,1.0
mutation::LYST,SUBTYPE02,SUBTYPE05,15,27,0,0,0.06666666666666667,0.07407407407407407,-0.007407407407407404,0.8928571428571429,0.07417018765598056,10.748171236246565,1.0,1.0
mutation::LYST,SUBTYPE03,SUBTYPE04,11,16,0,0,0.0,0.0625,-0.0625,0.4492753623188406,0.016731987654237866,12.063620614470246,1.0,1.0
mutation::LYST,SUBTYPE03,SUBTYPE05,11,27,0,0,0.0,0.07407407407407407,-0.07407407407407407,0.4434782608695652,0.019676739631689213,9.995201011205841,1.0,1.0
mutation::LYST,SUBTYPE04,SUBTYPE05,16,27,0,0,0.0625,0.07407407407407407,-0.01157407407407407,0.8333333333333334,0.06948065386656939,9.994788560540254,1.0,1.0
mutation::MTOR,SUBTYPE01,SUBTYPE02,10,15,0,0,0.0,0.06666666666666667,-0.06666666666666667,0.4603174603174603,0.01701642557638452,12.45221349936038,1.0,1.0
mutation::MTOR,SUBTYPE01,SUBTYPE03,10,11,0,0,0.0,0.0,0.0,1.0952380952380953,0.01989454899922396,60.295233900882245,1.0,1.0
mutation::MTOR,SUBTYPE01,SUBTYPE04,10,16,0,0,0.0,0.125,-0.125,0.2761904761904762,0.011971359661816642,6.371972883048975,0.5076923076923077,1.0
mutation::MTOR,SUBTYPE01,SUBTYPE05,10,27,0,0,0.0,0.07407407407407407,-0.07407407407407407,0.4857142857142857,0.021441040200288156,11.00312135713305,1.0,1.0
