subtype_id,feature,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE02,wavelet-HLL_glcm_Contrast,15,88,0.4240386637347522,-0.3071898975352408,0.5818181818181818,0.37575757575757573,0.7681818181818182,0.00033640501906028353,0.018929979286729324
SUBTYPE02,wavelet-HLL_glcm_JointEnergy,15,88,-0.8652574856042524,-0.01023217273778398,-0.5727272727272728,-0.7560984848484849,-0.360568181818182,0.00041646390728495767,0.018949107781465573
SUBTYPE02,wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,15,88,-0.6789279664327676,-0.2244930500316244,-0.49242424242424243,-0.7090909090909091,-0.2590909090909091,0.002414120510330509,0.03095026584951153
SUBTYPE02,wavelet-HLL_glrlm_RunEntropy,15,88,0.3498786888295162,0.048968705490126156,0.45454545454545453,0.15151515151515152,0.7015530303030301,0.00510762962185452,0.03368074605715662
SUBTYPE02,wavelet-HLL_glrlm_RunVariance,15,88,-0.7387737223566468,-0.10467517629515145,-0.48484848484848486,-0.7030681818181818,-0.24393939393939393,0.0028158633318761373,0.03095026584951153
SUBTYPE02,wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,15,88,-0.9297664433257385,0.0065487184290021205,-0.5984848484848485,-0.7954924242424242,-0.3787878787878788,0.0002256989475951883,0.017610406904569373
SUBTYPE02,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,15,88,-0.33472198232413775,-0.27666342245233344,-0.44242424242424244,-0.67125,-0.1938257575757582,0.006422937186981065,0.03845311079047875
SUBTYPE02,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,15,88,0.2852327929140732,-0.36987061832381174,0.4909090909090909,0.25602272727272724,0.7045454545454546,0.0024900041768441865,0.03095026584951153
SUBTYPE02,wavelet-HLL_gldm_DependenceEntropy,15,88,0.6471496858043746,0.07741778649295368,0.5242424242424243,0.2803030303030303,0.7409469696969695,0.00123685543325516,0.022162624100343316
SUBTYPE02,wavelet-HLL_gldm_LargeDependenceEmphasis,15,88,-0.6452386978660541,0.029148182101309872,-0.5242424242424243,-0.7318560606060606,-0.29848484848484846,0.00123685543325516,0.022162624100343316
