subtype_id,gene,reference_population,direction,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
SUBTYPE05,NCOR2,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NDC80,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NDE1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NDST1,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NDST4,core_rest,depleted,0,27,0.0,3,52,0.057692307692307696,0.0,0.012806438348649312,5.163219247962549,0.54726286371856,False,1.0,
SUBTYPE05,NDUFA10,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NDUFAF2,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NDUFAF3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NDUFC1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NEB,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NEBL,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NECTIN2,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NEDD1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NEDD9,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NEFH,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NEIL1,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NEK11,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NEK3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NELFCD,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
