subtype_id,gene,reference_population,direction,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
SUBTYPE05,RAD23A,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,RAD51AP1,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,RAET1L,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,RAI1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,RAI14,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,RAI2,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,RALGAPA1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,RALGAPB,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,RALGPS1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,RALGPS2,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,RALY,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,RAMP1,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,RAN,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
