feature,group_a,group_b,n_a,n_b,median_a,median_b,cliffs_delta,ci_low,ci_high,p_value,p_adjusted_holm
wavelet-HLH_firstorder_Skewness,SUBTYPE02,SUBTYPE03,15,11,-0.278270268908023,0.060038235371994396,-0.3090909090909091,-0.7212121212121212,0.15181818181818016,0.19445981020349767,0.9722990510174884
wavelet-HLH_firstorder_Skewness,SUBTYPE02,SUBTYPE04,15,16,-0.278270268908023,-0.370798294774332,0.14166666666666666,-0.3002083333333333,0.55,0.5142594096664315,1.0
wavelet-HLH_firstorder_Skewness,SUBTYPE02,SUBTYPE05,15,27,-0.278270268908023,-0.06183326508812203,-0.3037037037037037,-0.6346913580246913,0.07160493827160494,0.10932190470679778,0.712341690548085
wavelet-HLH_firstorder_Skewness,SUBTYPE03,SUBTYPE04,11,16,0.060038235371994396,-0.370798294774332,0.5227272727272727,0.07926136363636366,0.8863636363636364,0.024751436094503518,0.19801148875602814
wavelet-HLH_firstorder_Skewness,SUBTYPE03,SUBTYPE05,11,27,0.060038235371994396,-0.06183326508812203,0.016835016835016835,-0.41414141414141414,0.43434343434343436,0.9486724798885204,1.0
wavelet-HLH_firstorder_Skewness,SUBTYPE04,SUBTYPE05,16,27,-0.370798294774332,-0.06183326508812203,-0.5555555555555556,-0.8194444444444444,-0.2777777777777778,0.0026772757336340157,0.02677275733634016
wavelet-HLH_firstorder_Uniformity,SUBTYPE01,SUBTYPE02,10,15,0.1912056108136142,0.1888242504905718,0.4,-0.06666666666666667,0.7866666666666666,0.10176309864972644,0.4336543241377134
wavelet-HLH_firstorder_Uniformity,SUBTYPE01,SUBTYPE03,10,11,0.1912056108136142,0.19144327518241672,-0.21818181818181817,-0.6731818181818181,0.2909090909090909,0.4180519085356006,0.8361038170712012
wavelet-HLH_firstorder_Uniformity,SUBTYPE01,SUBTYPE04,10,16,0.1912056108136142,0.18679736236256905,0.4125,-0.0375,0.825,0.08673086482754268,0.4336543241377134
wavelet-HLH_firstorder_Uniformity,SUBTYPE01,SUBTYPE05,10,27,0.1912056108136142,0.1925511889381052,-0.5481481481481482,-0.8222222222222222,-0.1925925925925926,0.011948998135861557,0.09559198508689246
wavelet-HLH_firstorder_Uniformity,SUBTYPE02,SUBTYPE03,15,11,0.1888242504905718,0.19144327518241672,-0.44242424242424244,-0.8184848484848485,-0.01787878787878953,0.06170669002831265,0.37024014016987594
wavelet-HLH_firstorder_Uniformity,SUBTYPE02,SUBTYPE04,15,16,0.1888242504905718,0.18679736236256905,0.016666666666666666,-0.38333333333333336,0.4166666666666667,0.9527189705620791,0.9527189705620791
wavelet-HLH_firstorder_Uniformity,SUBTYPE02,SUBTYPE05,15,27,0.1888242504905718,0.1925511889381052,-0.7530864197530864,-0.9507407407407408,-0.48641975308641977,6.607438070912151e-05,0.0005946694263820936
wavelet-HLH_firstorder_Uniformity,SUBTYPE03,SUBTYPE04,11,16,0.19144327518241672,0.18679736236256905,0.5340909090909091,0.10227272727272728,0.8636363636363636,0.02175568335746726,0.15228978350227082
wavelet-HLH_firstorder_Uniformity,SUBTYPE03,SUBTYPE05,11,27,0.19144327518241672,0.1925511889381052,-0.25925925925925924,-0.6902356902356902,0.18518518518518517,0.22129009364163188,0.6638702809248956
wavelet-HLH_firstorder_Uniformity,SUBTYPE04,SUBTYPE05,16,27,0.18679736236256905,0.1925511889381052,-0.8240740740740741,-0.9722222222222222,-0.6109953703703711,8.20150041311695e-06,8.20150041311695e-05
wavelet-HLH_glcm_ClusterProminence,SUBTYPE01,SUBTYPE02,10,15,-0.1410946483073729,-0.14830536628563623,0.18666666666666668,-0.29333333333333333,0.6533333333333333,0.4539504737647142,1.0
wavelet-HLH_glcm_ClusterProminence,SUBTYPE01,SUBTYPE03,10,11,-0.1410946483073729,-0.14883686607034133,0.2909090909090909,-0.2186363636363636,0.7454545454545455,0.2750629920777592,1.0
wavelet-HLH_glcm_ClusterProminence,SUBTYPE01,SUBTYPE04,10,16,-0.1410946483073729,-0.15455742541577921,0.4,-0.06281249999999998,0.85,0.0968750750262746,0.8718756752364714
wavelet-HLH_glcm_ClusterProminence,SUBTYPE01,SUBTYPE05,10,27,-0.1410946483073729,-0.1504673301498936,0.34814814814814815,-0.1259259259259259,0.7851851851851852,0.11177475865019662,0.894198069201573
wavelet-HLH_glcm_ClusterProminence,SUBTYPE02,SUBTYPE03,15,11,-0.14830536628563623,-0.14883686607034133,0.06666666666666667,-0.3939393939393939,0.4909090909090909,0.7952497535349383,1.0
wavelet-HLH_glcm_ClusterProminence,SUBTYPE02,SUBTYPE04,15,16,-0.14830536628563623,-0.15455742541577921,0.39166666666666666,0.008333333333333333,0.75,0.06605151802178529,0.6605151802178528
wavelet-HLH_glcm_ClusterProminence,SUBTYPE02,SUBTYPE05,15,27,-0.14830536628563623,-0.1504673301498936,0.1654320987654321,-0.23950617283950618,0.5209876543209877,0.38635354304504455,1.0
wavelet-HLH_glcm_ClusterProminence,SUBTYPE03,SUBTYPE04,11,16,-0.14883686607034133,-0.15455742541577921,0.3181818181818182,-0.1590909090909091,0.7954545454545454,0.17477314927118348,1.0
wavelet-HLH_glcm_ClusterProminence,SUBTYPE03,SUBTYPE05,11,27,-0.14883686607034133,-0.1504673301498936,0.1111111111111111,-0.33350168350168347,0.5220538720538711,0.6065589460724163,1.0
wavelet-HLH_glcm_ClusterProminence,SUBTYPE04,SUBTYPE05,16,27,-0.15455742541577921,-0.1504673301498936,-0.26851851851851855,-0.6157407407407407,0.08807870370370308,0.1485304074159186,1.0
wavelet-HLH_glcm_ClusterShade,SUBTYPE01,SUBTYPE02,10,15,-0.03294811392810816,0.0384223625930705,0.02666666666666667,-0.4533333333333333,0.4669999999999982,0.9336885136995062,1.0
wavelet-HLH_glcm_ClusterShade,SUBTYPE01,SUBTYPE03,10,11,-0.03294811392810816,-0.06632777877390279,0.18181818181818182,-0.3277272727272727,0.6545454545454545,0.5035147104262714,1.0
wavelet-HLH_glcm_ClusterShade,SUBTYPE01,SUBTYPE04,10,16,-0.03294811392810816,0.06632806675524569,-0.0125,-0.5125,0.475,0.9789763289732477,1.0
wavelet-HLH_glcm_ClusterShade,SUBTYPE01,SUBTYPE05,10,27,-0.03294811392810816,-0.23325741260011523,0.45925925925925926,0.0962962962962963,0.7777777777777778,0.03544343048534936,0.2835474438827949
wavelet-HLH_glcm_ClusterShade,SUBTYPE02,SUBTYPE03,15,11,0.0384223625930705,-0.06632777877390279,0.22424242424242424,-0.24848484848484848,0.6484848484848484,0.35020138917929555,1.0
wavelet-HLH_glcm_ClusterShade,SUBTYPE02,SUBTYPE04,15,16,0.0384223625930705,0.06632806675524569,0.0,-0.43333333333333335,0.43333333333333335,1.0,1.0
wavelet-HLH_glcm_ClusterShade,SUBTYPE02,SUBTYPE05,15,27,0.0384223625930705,-0.23325741260011523,0.43209876543209874,0.0962962962962963,0.7432098765432099,0.02238635885069714,0.20147722965627426
wavelet-HLH_glcm_ClusterShade,SUBTYPE03,SUBTYPE04,11,16,-0.06632777877390279,0.06632806675524569,-0.2159090909090909,-0.6818181818181818,0.2730113636363621,0.3612909419049163,1.0
wavelet-HLH_glcm_ClusterShade,SUBTYPE03,SUBTYPE05,11,27,-0.06632777877390279,-0.23325741260011523,0.18518518518518517,-0.24579124579124578,0.5892255892255892,0.3848207735230651,1.0
wavelet-HLH_glcm_ClusterShade,SUBTYPE04,SUBTYPE05,16,27,0.06632806675524569,-0.23325741260011523,0.5,0.18981481481481483,0.7638888888888888,0.006912320582145051,0.06912320582145051
wavelet-HLH_glcm_Imc1,SUBTYPE01,SUBTYPE02,10,15,-0.5725799576763916,1.011699378506688,-0.49333333333333335,-0.88,-0.04,0.04290272881658135,0.2574163728994881
wavelet-HLH_glcm_Imc1,SUBTYPE01,SUBTYPE03,10,11,-0.5725799576763916,-0.5077476814033655,0.07272727272727272,-0.4909090909090909,0.5818181818181818,0.8053241706182483,1.0
wavelet-HLH_glcm_Imc1,SUBTYPE01,SUBTYPE04,10,16,-0.5725799576763916,1.180382110440027,-0.5375,-0.9,-0.0875,0.025094384904137543,0.1756606943289628
wavelet-HLH_glcm_Imc1,SUBTYPE01,SUBTYPE05,10,27,-0.5725799576763916,-0.6998974395249516,0.3111111111111111,-0.0962962962962963,0.6742592592592582,0.15582029919814158,0.6232811967925663
wavelet-HLH_glcm_Imc1,SUBTYPE02,SUBTYPE03,15,11,1.011699378506688,-0.5077476814033655,0.47878787878787876,0.030303030303030304,0.8424242424242424,0.042960146028425,0.2574163728994881
wavelet-HLH_glcm_Imc1,SUBTYPE02,SUBTYPE04,15,16,1.011699378506688,1.180382110440027,-0.2,-0.6083333333333333,0.25,0.35293103307621654,1.0
wavelet-HLH_glcm_Imc1,SUBTYPE02,SUBTYPE05,15,27,1.011699378506688,-0.6998974395249516,0.6641975308641975,0.36790123456790125,0.891358024691358,0.00043563798895621515,0.003920741900605936
wavelet-HLH_glcm_Imc1,SUBTYPE03,SUBTYPE04,11,16,-0.5077476814033655,1.180382110440027,-0.5681818181818182,-0.8863636363636364,-0.13636363636363635,0.014580044334267411,0.11664035467413929
wavelet-HLH_glcm_Imc1,SUBTYPE03,SUBTYPE05,11,27,-0.5077476814033655,-0.6998974395249516,0.05723905723905724,-0.3939393939393939,0.5289562289562272,0.7967960881878201,1.0
wavelet-HLH_glcm_Imc1,SUBTYPE04,SUBTYPE05,16,27,1.180382110440027,-0.6998974395249516,0.7129629629629629,0.4027777777777778,0.9398148148148148,0.00011486576084985193,0.0011486576084985193
wavelet-HLH_glcm_Imc2,SUBTYPE01,SUBTYPE02,10,15,-0.14693694886128242,-0.6226182277700847,0.29333333333333333,-0.17333333333333334,0.72,0.233023941435602,0.9722990510174884
wavelet-HLH_glcm_Imc2,SUBTYPE01,SUBTYPE03,10,11,-0.14693694886128242,0.41190301095341514,-0.23636363636363636,-0.7272727272727273,0.2909090909090909,0.3787382518865303,1.0
wavelet-HLH_glcm_Imc2,SUBTYPE01,SUBTYPE04,10,16,-0.14693694886128242,-0.8801180615038813,0.45,0.012187500000000018,0.8125,0.06134310142106449,0.42940170994745147
wavelet-HLH_glcm_Imc2,SUBTYPE01,SUBTYPE05,10,27,-0.14693694886128242,0.4562066615884294,-0.4888888888888889,-0.837037037037037,-0.07388888888888989,0.025087499464826,0.200699995718608
wavelet-HLH_glcm_Imc2,SUBTYPE02,SUBTYPE03,15,11,-0.6226182277700847,0.41190301095341514,-0.3090909090909091,-0.7699999999999999,0.16363636363636364,0.19445981020349767,0.9722990510174884
wavelet-HLH_glcm_Imc2,SUBTYPE02,SUBTYPE04,15,16,-0.6226182277700847,-0.8801180615038813,0.18333333333333332,-0.24166666666666667,0.5833333333333334,0.395401747198846,1.0
wavelet-HLH_glcm_Imc2,SUBTYPE02,SUBTYPE05,15,27,-0.6226182277700847,0.4562066615884294,-0.5703703703703704,-0.8419753086419753,-0.24938271604938272,0.0025382235725089314,0.022844012152580383
wavelet-HLH_glcm_Imc2,SUBTYPE03,SUBTYPE04,11,16,0.41190301095341514,-0.8801180615038813,0.3977272727272727,-0.09090909090909091,0.8181818181818182,0.08867104186098089,0.5320262511658853
wavelet-HLH_glcm_Imc2,SUBTYPE03,SUBTYPE05,11,27,0.41190301095341514,0.4562066615884294,-0.10437710437710437,-0.5151515151515151,0.3267676767676759,0.6292345201226461,1.0
wavelet-HLH_glcm_Imc2,SUBTYPE04,SUBTYPE05,16,27,-0.8801180615038813,0.4562066615884294,-0.6805555555555556,-0.9166666666666666,-0.3748842592592599,0.0002323656627146251,0.002323656627146251
wavelet-HLH_glcm_InverseVariance,SUBTYPE01,SUBTYPE02,10,15,-0.8281776794702711,0.11612084540710797,-0.28,-0.7466666666666667,0.24,0.255481686327905,1.0
wavelet-HLH_glcm_InverseVariance,SUBTYPE01,SUBTYPE03,10,11,-0.8281776794702711,-0.23759195014554418,-0.2727272727272727,-0.7272727272727273,0.2545454545454545,0.3072263700681952,1.0
wavelet-HLH_glcm_InverseVariance,SUBTYPE01,SUBTYPE04,10,16,-0.8281776794702711,0.8358342361310435,-0.5125,-0.9,-0.025,0.03279881386554563,0.29518932478991067
wavelet-HLH_glcm_InverseVariance,SUBTYPE01,SUBTYPE05,10,27,-0.8281776794702711,-0.2043482504693955,-0.14074074074074075,-0.6222222222222222,0.37037037037037035,0.5269382891864538,1.0
wavelet-HLH_glcm_InverseVariance,SUBTYPE02,SUBTYPE03,15,11,0.11612084540710797,-0.23759195014554418,0.17575757575757575,-0.296969696969697,0.6242424242424243,0.467471632096374,1.0
wavelet-HLH_glcm_InverseVariance,SUBTYPE02,SUBTYPE04,15,16,0.11612084540710797,0.8358342361310435,-0.39166666666666666,-0.7416666666666667,0.008333333333333333,0.06605151802178529,0.5284121441742823
wavelet-HLH_glcm_InverseVariance,SUBTYPE02,SUBTYPE05,15,27,0.11612084540710797,-0.2043482504693955,0.2691358024691358,-0.11604938271604938,0.6395061728395062,0.1563371987888462,0.9380231927330771
wavelet-HLH_glcm_InverseVariance,SUBTYPE03,SUBTYPE04,11,16,-0.23759195014554418,0.8358342361310435,-0.3977272727272727,-0.7957386363636363,0.07954545454545454,0.08867104186098089,0.6206972930268663
wavelet-HLH_glcm_InverseVariance,SUBTYPE03,SUBTYPE05,11,27,-0.23759195014554418,-0.2043482504693955,0.06397306397306397,-0.3602693602693603,0.4612794612794613,0.7720589697507347,1.0
wavelet-HLH_glcm_InverseVariance,SUBTYPE04,SUBTYPE05,16,27,0.8358342361310435,-0.2043482504693955,0.6064814814814815,0.2916666666666667,0.8611111111111112,0.0010419931139197612,0.010419931139197612
wavelet-HLH_glcm_MCC,SUBTYPE01,SUBTYPE02,10,15,-0.06980605149400923,-0.8048683664756773,0.41333333333333333,-0.04,0.7733333333333333,0.09067732403710935,0.4524065182581211
wavelet-HLH_glcm_MCC,SUBTYPE01,SUBTYPE03,10,11,-0.06980605149400923,0.5265691717260477,-0.2909090909090909,-0.7818181818181819,0.23636363636363636,0.2750629920777592,0.7797838799338032
wavelet-HLH_glcm_MCC,SUBTYPE01,SUBTYPE04,10,16,-0.06980605149400923,-1.0815429920354105,0.5875,0.2,0.8875,0.014255291355700065,0.11404233084560052
wavelet-HLH_glcm_MCC,SUBTYPE01,SUBTYPE05,10,27,-0.06980605149400923,0.4396051329360436,-0.37037037037037035,-0.7333333333333333,0.05925925925925926,0.09048130365162423,0.4524065182581211
wavelet-HLH_glcm_MCC,SUBTYPE02,SUBTYPE03,15,11,-0.8048683664756773,0.5265691717260477,-0.4666666666666667,-0.8545454545454545,-0.01818181818181818,0.04858708490925875,0.29152250945555247
wavelet-HLH_glcm_MCC,SUBTYPE02,SUBTYPE04,15,16,-0.8048683664756773,-1.0815429920354105,0.24166666666666667,-0.19166666666666668,0.6166666666666667,0.2599279599779344,0.7797838799338032
wavelet-HLH_glcm_MCC,SUBTYPE02,SUBTYPE05,15,27,-0.8048683664756773,0.4396051329360436,-0.5753086419753086,-0.8469135802469135,-0.24938271604938272,0.0023268261047757065,0.020941434942981358
wavelet-HLH_glcm_MCC,SUBTYPE03,SUBTYPE04,11,16,0.5265691717260477,-1.0815429920354105,0.5454545454545454,0.14744318181818183,0.8863636363636364,0.019080580096218658,0.1335640606735306
wavelet-HLH_glcm_MCC,SUBTYPE03,SUBTYPE05,11,27,0.5265691717260477,0.4396051329360436,-0.010101010101010102,-0.4208754208754209,0.4074074074074074,0.9743229472521093,0.9743229472521093
wavelet-HLH_glcm_MCC,SUBTYPE04,SUBTYPE05,16,27,-1.0815429920354105,0.4396051329360436,-0.6759259259259259,-0.9027777777777778,-0.3888888888888889,0.0002563561457868488,0.002563561457868488
wavelet-HLH_glcm_MaximumProbability,SUBTYPE01,SUBTYPE02,10,15,0.1482719503512423,-0.226019862557423,0.36,-0.09333333333333334,0.7866666666666666,0.14157380116882784,0.5662952046753114
wavelet-HLH_glcm_MaximumProbability,SUBTYPE01,SUBTYPE03,10,11,0.1482719503512423,0.31567679593119374,-0.2727272727272727,-0.7454545454545455,0.2727272727272727,0.3072263700681952,0.9216791102045856
wavelet-HLH_glcm_MaximumProbability,SUBTYPE01,SUBTYPE04,10,16,0.1482719503512423,-0.2638936719810252,0.4625,0.0125,0.875,0.05438982644190743,0.3263389586514446
wavelet-HLH_glcm_MaximumProbability,SUBTYPE01,SUBTYPE05,10,27,0.1482719503512423,0.39947749762585016,-0.5925925925925926,-0.9259259259259259,-0.17037037037037037,0.006551076724151545,0.05240861379321236
wavelet-HLH_glcm_MaximumProbability,SUBTYPE02,SUBTYPE03,15,11,-0.226019862557423,0.31567679593119374,-0.41818181818181815,-0.8063636363636363,0.04242424242424243,0.07763141799316169,0.38815708996580844
wavelet-HLH_glcm_MaximumProbability,SUBTYPE02,SUBTYPE04,15,16,-0.226019862557423,-0.2638936719810252,0.06666666666666667,-0.36666666666666664,0.4668749999999989,0.766876114108925,0.9577497529641812
wavelet-HLH_glcm_MaximumProbability,SUBTYPE02,SUBTYPE05,15,27,-0.226019862557423,0.39947749762585016,-0.6938271604938272,-0.9161728395061729,-0.4074074074074074,0.00023785275806993363,0.0021406748226294025
wavelet-HLH_glcm_MaximumProbability,SUBTYPE03,SUBTYPE04,11,16,0.31567679593119374,-0.2638936719810252,0.4772727272727273,0.045454545454545456,0.8409090909090909,0.04057228330796049,0.28400598315572345
wavelet-HLH_glcm_MaximumProbability,SUBTYPE03,SUBTYPE05,11,27,0.31567679593119374,0.39947749762585016,-0.15151515151515152,-0.6026936026936027,0.3333333333333333,0.4788748764820906,0.9577497529641812
wavelet-HLH_glcm_MaximumProbability,SUBTYPE04,SUBTYPE05,16,27,-0.2638936719810252,0.39947749762585016,-0.6990740740740741,-0.9305555555555556,-0.43043981481481547,0.00015591454645236166,0.0015591454645236167
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE01,SUBTYPE02,10,15,0.7891100544064577,-0.6658485804638397,0.4,-0.05333333333333334,0.7869999999999981,0.10176309864972644,0.7436610794788695
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE01,SUBTYPE03,10,11,0.7891100544064577,0.11830165323857823,0.36363636363636365,-0.18181818181818182,0.8,0.16970614227251246,0.8485307113625623
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE01,SUBTYPE04,10,16,0.7891100544064577,-0.7796102312059627,0.5875,0.15,0.9375,0.014255291355700065,0.1282976222013006
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE01,SUBTYPE05,10,27,0.7891100544064577,0.5254995540559616,0.2074074074074074,-0.26666666666666666,0.6370370370370371,0.34697132375827244,1.0
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE02,SUBTYPE03,15,11,-0.6658485804638397,0.11830165323857823,-0.2,-0.6727272727272727,0.2727272727272727,0.40631330215979156,1.0
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE02,SUBTYPE04,15,16,-0.6658485804638397,-0.7796102312059627,0.08333333333333333,-0.3416666666666667,0.49187499999999884,0.7072734240075108,1.0
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE02,SUBTYPE05,15,27,-0.6658485804638397,0.5254995540559616,-0.31851851851851853,-0.674074074074074,0.0914814814814808,0.09295763493485869,0.7436610794788695
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE03,SUBTYPE04,11,16,0.11830165323857823,-0.7796102312059627,0.375,-0.09090909090909091,0.8068181818181818,0.10876756967904058,0.7436610794788695
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE03,SUBTYPE05,11,27,0.11830165323857823,0.5254995540559616,-0.23905723905723905,-0.6296296296296297,0.15151515151515152,0.25993534892035075,1.0
wavelet-HLH_glrlm_LongRunEmphasis,SUBTYPE04,SUBTYPE05,16,27,-0.7796102312059627,0.5254995540559616,-0.5462962962962963,-0.8287037037037037,-0.23148148148148148,0.003154177722109755,0.03154177722109755
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE02,10,15,-0.2831729811434876,-0.2030578451354206,-0.10666666666666667,-0.5733333333333334,0.3466666666666667,0.6773916019262776,1.0
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE03,10,11,-0.2831729811434876,-0.38067784295572377,0.36363636363636365,-0.12727272727272726,0.8181818181818182,0.16970614227251246,1.0
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE04,10,16,-0.2831729811434876,0.35585735713721345,-0.3,-0.7378125,0.15,0.21550895222294442,1.0
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE05,10,27,-0.2831729811434876,-0.3888679449329049,0.5481481481481482,0.15555555555555556,0.8666666666666667,0.011948998135861557,0.09559198508689246
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE03,15,11,-0.2030578451354206,-0.38067784295572377,0.2727272727272727,-0.17575757575757575,0.7090909090909091,0.25353780619794264,1.0
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE04,15,16,-0.2030578451354206,0.35585735713721345,-0.23333333333333334,-0.625,0.19166666666666668,0.27702224986256496,1.0
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE05,15,27,-0.2030578451354206,-0.3888679449329049,0.5160493827160494,0.145679012345679,0.8419753086419753,0.0063334837732354765,0.05700135395911929
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE03,SUBTYPE04,11,16,-0.38067784295572377,0.35585735713721345,-0.4659090909090909,-0.8522727272727273,-0.011363636363636364,0.04565941783391847,0.3196159248374293
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE03,SUBTYPE05,11,27,-0.38067784295572377,-0.3888679449329049,0.06397306397306397,-0.36717171717171715,0.4816498316498307,0.7720589697507347,1.0
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,SUBTYPE04,SUBTYPE05,16,27,0.35585735713721345,-0.3888679449329049,0.6666666666666666,0.3424768518518519,0.9166666666666666,0.00031146472306034506,0.0031146472306034507
wavelet-HLH_glrlm_RunEntropy,SUBTYPE01,SUBTYPE02,10,15,0.513291366717668,-0.21962542294793452,0.41333333333333333,-0.04033333333333332,0.8133333333333334,0.09067732403710935,0.6347412682597654
wavelet-HLH_glrlm_RunEntropy,SUBTYPE01,SUBTYPE03,10,11,0.513291366717668,-0.014342293995450442,0.5272727272727272,0.03636363636363636,0.9090909090909091,0.044759294575572275,0.40283365118015046
wavelet-HLH_glrlm_RunEntropy,SUBTYPE01,SUBTYPE04,10,16,0.513291366717668,-0.1761156741991553,0.5875,0.1375,0.95,0.014255291355700065,0.14255291355700064
wavelet-HLH_glrlm_RunEntropy,SUBTYPE01,SUBTYPE05,10,27,0.513291366717668,0.11058035312430835,0.4148148148148148,0.007407407407407408,0.7631481481481471,0.05768818502540781,0.4615054802032625
wavelet-HLH_glrlm_RunEntropy,SUBTYPE02,SUBTYPE03,15,11,-0.21962542294793452,-0.014342293995450442,-0.030303030303030304,-0.4909090909090909,0.41818181818181815,0.9173281781919101,1.0
wavelet-HLH_glrlm_RunEntropy,SUBTYPE02,SUBTYPE04,15,16,-0.21962542294793452,-0.1761156741991553,0.075,-0.35,0.48333333333333334,0.7368768981757916,1.0
wavelet-HLH_glrlm_RunEntropy,SUBTYPE02,SUBTYPE05,15,27,-0.21962542294793452,0.11058035312430835,-0.04691358024691358,-0.4174074074074074,0.3530864197530864,0.8132388620141389,1.0
wavelet-HLH_glrlm_RunEntropy,SUBTYPE03,SUBTYPE04,11,16,-0.014342293995450442,-0.1761156741991553,0.17045454545454544,-0.2840909090909091,0.6022727272727273,0.47428626244014527,1.0
wavelet-HLH_glrlm_RunEntropy,SUBTYPE03,SUBTYPE05,11,27,-0.014342293995450442,0.11058035312430835,-0.10437710437710437,-0.494949494949495,0.2996632996632997,0.6292345201226461,1.0
wavelet-HLH_glrlm_RunEntropy,SUBTYPE04,SUBTYPE05,16,27,-0.1761156741991553,0.11058035312430835,-0.20833333333333334,-0.5462962962962963,0.14351851851851852,0.26352233507960243,1.0
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE01,SUBTYPE02,10,15,-0.5072063953093414,-0.09401340493118245,-0.4,-0.8136666666666666,0.05366666666666485,0.10176309864972644,0.9158678878475379
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE01,SUBTYPE03,10,11,-0.5072063953093414,-0.11411106639401199,-0.38181818181818183,-0.8181818181818182,0.10909090909090909,0.14886094830032745,1.0
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE01,SUBTYPE04,10,16,-0.5072063953093414,-0.05668477214260239,-0.5125,-0.925,0.0125,0.03279881386554563,0.3279881386554563
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE01,SUBTYPE05,10,27,-0.5072063953093414,-0.19234292256926105,-0.35555555555555557,-0.7557407407407407,0.08907407407407307,0.10427644990864605,0.9158678878475379
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE02,SUBTYPE03,15,11,-0.09401340493118245,-0.11411106639401199,0.10303030303030303,-0.3333333333333333,0.5636363636363636,0.6779959110129601,1.0
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE02,SUBTYPE04,15,16,-0.09401340493118245,-0.05668477214260239,-0.05,-0.48333333333333334,0.38333333333333336,0.8278914966146259,1.0
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE02,SUBTYPE05,15,27,-0.09401340493118245,-0.19234292256926105,0.17037037037037037,-0.18518518518518517,0.5458024691358019,0.37212545971795563,1.0
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE03,SUBTYPE04,11,16,-0.11411106639401199,-0.05668477214260239,-0.2159090909090909,-0.6477272727272727,0.2727272727272727,0.3612909419049163,1.0
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE03,SUBTYPE05,11,27,-0.11411106639401199,-0.19234292256926105,0.09764309764309764,-0.29983164983164984,0.47474747474747475,0.6522651942725488,1.0
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE04,SUBTYPE05,16,27,-0.05668477214260239,-0.19234292256926105,0.24537037037037038,-0.08796296296296297,0.5694444444444444,0.18713162766365343,1.0
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE01,SUBTYPE02,10,15,0.2570705849585009,-0.5912966714059089,0.25333333333333335,-0.21333333333333335,0.6533333333333333,0.30461343222585835,1.0
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE01,SUBTYPE03,10,11,0.2570705849585009,0.09719502092920927,0.2545454545454545,-0.2727272727272727,0.7272727272727273,0.34131577629662313,1.0
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE01,SUBTYPE04,10,16,0.2570705849585009,-0.6288325894516207,0.55,0.1375,0.8875,0.021845511605777614,0.19660960445199852
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE01,SUBTYPE05,10,27,0.2570705849585009,0.21764046096813597,-0.16296296296296298,-0.5630555555555555,0.24444444444444444,0.4618209641139328,1.0
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE02,SUBTYPE03,15,11,-0.5912966714059089,0.09719502092920927,-0.11515151515151516,-0.5515151515151515,0.3575757575757576,0.6400855558359351,1.0
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE02,SUBTYPE04,15,16,-0.5912966714059089,-0.6288325894516207,0.10833333333333334,-0.35427083333333337,0.5333333333333333,0.6211258333727745,1.0
