pathway,SUBTYPE01,SUBTYPE02,SUBTYPE03,SUBTYPE04,SUBTYPE05
KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY,0.9233696754371009,2.1533340043134825,1.2181525172684107,-1.1772806812228178,-0.8305784544797244
KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY,-1.2488410195176392,-1.8304984181086403,-1.0211343904326717,2.1534454086798265,-2.0318645951727334
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING,-1.096001192203282,-1.9994711505693896,1.3639279852222386,1.125545864634161,0.5370993176990763
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION,-1.2030168922562423,-1.7165960865662673,-1.119386140966985,1.4407953134081821,0.7008180222431812
KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY,-1.5801999959647228,-1.3507941724513999,-1.088264506399107,1.7015806496033543,1.1277079477764071
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,-1.9329609523498585,-1.6213066137187184,-1.987971710393184,1.7760458909311982,1.8729330538576585
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,-1.7640328838366177,-1.477871361590645,-1.9415095856947537,1.9403901317914445,1.444508169373685
KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY,-0.7145719959689888,-1.6465714031695868,-0.8860855714641726,2.4479107072905477,-2.060409723394643
KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY,-0.6118231261640835,-1.7266044561431548,-0.6277333500301334,2.012473062247496,-2.2176259208261135
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION,-1.7370294897248295,-1.4623849832688343,-1.6473369237462694,1.6696407910408146,0.910787171166866
KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT,-1.676205202068087,-1.463008359129766,-1.6048980151636991,1.3921676357029016,-1.0219980845760182
KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY,-0.9041566563793536,-1.2872547920283772,-0.8078357350379901,1.7228142669725675,0.45102221396360537
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION,-1.8188941535780496,-1.542007641482423,-1.698142907024937,1.4827381328716107,1.076879867961822
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS,-1.8042009690590348,-1.4529501569609986,-1.5411247598172888,1.340782969108275,-1.0149653499238145
KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY,-1.8538875976666864,-0.9635682382703669,-1.348863792747651,1.1201785738750465,-1.0824898634617235
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,-2.094556549582659,-1.6805708898992702,-2.1239006830397833,1.7863471345664004,2.1521979423117696
KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS,-1.696529999957659,-1.166185878769581,1.0949331674825244,1.0178260898683449,1.6267699996758518
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE,-1.1099219115927437,-1.667913958133242,-1.1949746425863292,1.0890104012474804,0.472681948485723
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE,-1.232142748952665,-1.8325782676022102,-1.3707934523941125,1.8078430098956442,-1.2627926923043644
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION,0.8249842131798927,-1.7672624302796207,2.0275430066503546,0.478531673463212,-0.6131253749274179
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,-0.7332827522244678,-1.6903987043927187,1.6536918680695107,0.9458715288222265,-0.68842422698546
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH,-1.6745309416837464,-1.1484527549685617,-1.3347629419680542,0.7492765711093516,0.9637029747606531
KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY,-0.975856348467851,-1.3043727822348647,-0.9282102008594122,1.714425670814875,0.4507766099067994
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY,-1.168618102404995,-1.8272712418679355,-0.6977727454849249,2.0503098789136063,-1.187489675639963
KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY,0.5547027271987834,-1.2693624427655794,0.7826663990990552,1.8363598419341498,-1.0507087776600599
KEGG_MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY,-0.7848678613138541,-1.4953277423519598,-0.5983478729833193,2.0209697625622587,-0.7996575909147456
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,1.3743718584004738,-1.9329399361346027,-1.041455341568405,2.1943165913983695,-1.1043228571812072
KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY,0.9226183777506417,-1.6992241204842702,-0.6701151623167633,2.082427238391745,-0.9275958562272064
KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY,0.7049844352090819,-1.50061095740974,-0.7396018633281156,2.1017575684211,-1.6900327209473562
