subtype_id,feature,reference_population,target_n,rest_n,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE05,wavelet-HLH_glcm_InverseVariance,candidate_rest,27,76,27,76,-0.2043482504693955,0.05641039564434228,-0.23684210526315788,-0.46786062378167637,-0.004873294346978557,0.06899816133931191,0.10938732895256767
SUBTYPE05,wavelet-HLH_glcm_MCC,candidate_rest,27,76,27,76,0.4396051329360436,-0.20414255189030497,0.3791423001949318,0.1588206627680312,0.5799220272904484,0.003576993096907933,0.00861127967774132
SUBTYPE05,wavelet-HLH_glcm_MaximumProbability,candidate_rest,27,76,27,76,0.39947749762585016,0.07890464868026353,0.4844054580896686,0.28165204678362576,0.6793615984405457,0.00019679268984137805,0.0010175076577025796
SUBTYPE05,wavelet-HLH_glrlm_LongRunEmphasis,candidate_rest,27,76,27,76,0.5254995540559616,-0.21809160094536942,0.18908382066276802,-0.05460526315789473,0.411330409356725,0.14678094678010103,0.21067927692411978
SUBTYPE05,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.3888679449329049,-0.27209177971099047,-0.47855750487329435,-0.6598440545808967,-0.2865253411306044,0.00023497195510646332,0.0010909412201371511
SUBTYPE05,wavelet-HLH_glrlm_RunEntropy,candidate_rest,27,76,27,76,0.11058035312430835,0.1386115146342189,-0.0341130604288499,-0.2797514619883041,0.22809454191033124,0.7958630692811133,0.8343725726334251
SUBTYPE05,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,candidate_rest,27,76,27,76,-0.19234292256926105,-0.190209353529126,-0.04580896686159844,-0.2982699805068226,0.20957602339181272,0.7273228147557229,0.7786632487384798
SUBTYPE05,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,candidate_rest,27,76,27,76,0.21764046096813597,0.05491247491159707,0.38742690058479534,0.16999269005847953,0.5838206627680312,0.0029035164559555173,0.0072992845511914
SUBTYPE05,wavelet-HLH_glszm_GrayLevelVariance,candidate_rest,27,76,27,76,-0.4940908460280873,-0.4848825229271401,-0.38742690058479534,-0.5823708576998051,-0.1724658869395714,0.0029036714368475677,0.0072992845511914
SUBTYPE05,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.39284441376582685,-0.394709736774418,-0.09454191033138401,-0.3557504873294347,0.17256335282651045,0.46929698560617394,0.5560680428406488
SUBTYPE05,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,candidate_rest,27,76,27,76,0.5895435836699763,-0.11936115728584185,0.4415204678362573,0.23585526315789473,0.6345151072124756,0.0006897478415743694,0.0024518380305963913
SUBTYPE05,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,candidate_rest,27,76,27,76,-0.6502166568405915,0.0008059254524971766,-0.5614035087719298,-0.7339424951267056,-0.35960038986354803,1.5912620371065783e-05,0.00024134140896116436
SUBTYPE05,wavelet-HLH_glszm_SmallAreaEmphasis,candidate_rest,27,76,27,76,-0.49399743557721004,0.21067905438531845,-0.5409356725146199,-0.7115009746588694,-0.34498050682261233,3.210145388700981e-05,0.00033195821633157866
SUBTYPE05,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.5078768609382925,-0.3331522430586593,-0.6042884990253411,-0.7524610136452241,-0.4298245614035088,3.393571298203192e-06,0.00011877499543711173
SUBTYPE05,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.10749431585132838,0.041214561214180705,-0.038011695906432746,-0.2826510721247563,0.21642300194931746,0.7728113591258299,0.8177422520982619
SUBTYPE05,wavelet-HLH_glszm_ZoneEntropy,candidate_rest,27,76,27,76,0.5154975960463988,-0.25233964266245745,0.37280701754385964,0.12475633528265107,0.5940667641325535,0.004176386786617169,0.009795133958303153
SUBTYPE05,wavelet-HLH_glszm_ZonePercentage,candidate_rest,27,76,27,76,-0.2550610874815795,-0.2623407113317131,-0.018518518518518517,-0.25925925925925924,0.24661306042884976,0.8896668889453554,0.9117081857435512
SUBTYPE05,wavelet-HLH_gldm_DependenceEntropy,candidate_rest,27,76,27,76,0.4372746542019816,-0.019919578090824498,0.2982456140350877,0.06820175438596492,0.5165692007797271,0.02197214061717237,0.041311256119063756
SUBTYPE05,wavelet-HLH_gldm_DependenceVariance,candidate_rest,27,76,27,76,0.4153202804707683,-0.17404272822059,0.31871345029239767,0.0925682261208577,0.5428849902534113,0.014352349318721114,0.02814792646559529
SUBTYPE05,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,candidate_rest,27,76,27,76,0.6209094148297923,0.4947022194750804,0.246588693957115,0.03996101364522417,0.4522417153996101,0.058302213099615786,0.09518691786309631
SUBTYPE05,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,candidate_rest,27,76,27,76,0.21518688550548684,0.06419587089250939,0.4727095516569201,0.2573099415204678,0.6627680311890838,0.00028002094233508466,0.0012491130270829757
SUBTYPE05,wavelet-HLH_ngtdm_Complexity,candidate_rest,27,76,27,76,-0.36521719121285545,-0.36266439386783256,-0.36744639376218324,-0.5643518518518519,-0.15204678362573099,0.004753859989338808,0.010869378367583707
SUBTYPE05,wavelet-HLH_ngtdm_Contrast,candidate_rest,27,76,27,76,0.6539858681898102,0.5363608082608622,0.42007797270955166,0.21927387914230018,0.6042884990253411,0.00124578327560414,0.003909182002757819
SUBTYPE05,wavelet-HLH_ngtdm_Strength,candidate_rest,27,76,27,76,-0.19814113349786716,-0.18904115164276136,-0.195906432748538,-0.4298245614035088,0.042884990253411304,0.13271352924290128,0.19669268992026084
SUBTYPE05,wavelet-HHL_firstorder_Energy,candidate_rest,27,76,27,76,-0.29146844682577416,-0.2603474245787697,-0.27387914230019494,-0.49415204678362573,-0.02424463937621899,0.03543239582901147,0.062006692700770076
SUBTYPE05,wavelet-HHL_firstorder_Kurtosis,candidate_rest,27,76,27,76,-0.4001360381800596,-0.27503445009764727,-0.15107212475633527,-0.4113304093567251,0.10723684210526302,0.24664077226062198,0.3262254400540204
SUBTYPE05,wavelet-HHL_firstorder_Mean,candidate_rest,27,76,27,76,-0.07857803227481226,-0.04722681509528037,0.056530214424951264,-0.2067007797270955,0.31094054580896674,0.6663414567254939,0.7376772817763984
SUBTYPE05,wavelet-HHL_firstorder_Median,candidate_rest,27,76,27,76,-0.22473934701423265,-0.0976256287571026,-0.16666666666666666,-0.4269005847953216,0.08384502923976594,0.2010639255184109,0.2755544762375812
