feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
loss_burden,CORE01,CORE06,17,5,0.03775997,0.10464011,0.0542222,0.09074471,-0.67058824,-1.0,-0.2,0.02460697,0.34449758
loss_burden,CORE02,CORE03,14,14,0.12831548,0.08464386,0.1554897,0.10857419,0.13265306,-0.30612245,0.57142857,0.56573369,1.0
loss_burden,CORE02,CORE04,14,10,0.12831548,0.18079706,0.1554897,0.15541628,-0.14285714,-0.58571429,0.34285714,0.57803105,1.0
loss_burden,CORE02,CORE05,14,9,0.12831548,0.07640845,0.1554897,0.06836285,0.31746032,-0.14325397,0.74603175,0.21930265,1.0
loss_burden,CORE02,CORE06,14,5,0.12831548,0.10464011,0.1554897,0.09074471,0.22857143,-0.28571429,0.71428571,0.499828,1.0
loss_burden,CORE03,CORE04,14,10,0.08464386,0.18079706,0.10857419,0.15541628,-0.32857143,-0.75714286,0.15714286,0.18768277,1.0
loss_burden,CORE03,CORE05,14,9,0.08464386,0.07640845,0.10857419,0.06836285,0.23809524,-0.25396825,0.66666667,0.36102477,1.0
loss_burden,CORE03,CORE06,14,5,0.08464386,0.10464011,0.10857419,0.09074471,0.02857143,-0.51428571,0.54285714,0.96439628,1.0
loss_burden,CORE04,CORE05,10,9,0.18079706,0.07640845,0.15541628,0.06836285,0.57777778,0.13333333,0.93333333,0.03733642,0.44803704
loss_burden,CORE04,CORE06,10,5,0.18079706,0.10464011,0.15541628,0.09074471,0.44,-0.161,0.88,0.20646021,1.0
loss_burden,CORE05,CORE06,9,5,0.07640845,0.10464011,0.06836285,0.09074471,-0.33333333,-1.0,0.33333333,0.36363636,1.0
