group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
CORE05,chr20p,9,60,0.0326,0.03535,-0.0037037,,,0.99289191,descriptive_secondary
CORE05,chr20q,9,60,0.0326,0.04076473,-0.07037037,,,0.74168317,descriptive_secondary
CORE05,chr21p,9,60,0.0,0.0,0.0,,,1.0,descriptive_secondary
CORE05,chr21q,9,60,0.021,0.0219,-0.17777778,,,0.39736589,descriptive_secondary
CORE05,chr22p,9,60,0.0,0.0,0.0,,,1.0,descriptive_secondary
CORE05,chr22q,9,60,0.0207,0.03112204,-0.24444444,,,0.2431853,descriptive_secondary
CORE05,locus::VHL,9,60,-0.3082,-0.3582,-0.05925926,,,0.78241754,descriptive_secondary
CORE05,locus::SETD2,9,60,-0.3082,-0.36995,-0.01111111,,,0.96447115,descriptive_secondary
CORE05,locus::PBRM1,9,60,-0.3082,-0.36995,-0.01851852,,,0.93609539,descriptive_secondary
CORE05,locus::BAP1,9,60,-0.3082,-0.36995,-0.01851852,,,0.93609539,descriptive_secondary
CORE05,locus::JAK2,9,60,-0.0182,0.0065,-0.18518519,,,0.37778859,descriptive_secondary
CORE05,locus::CDKN2A,9,60,-0.0832,0.00295,-0.20925926,,,0.31838391,descriptive_secondary
CORE05,locus::PTEN,9,60,-0.1648,0.00175,-0.55185185,,,0.00814656,descriptive_secondary
CORE05,fga,9,60,0.11079157,0.13704427,-0.04814815,,,0.82375522,descriptive_secondary
CORE05,gain_burden,9,60,0.08760785,0.04798735,0.04444444,,,0.83764418,descriptive_secondary
CORE05,loss_burden,9,60,0.07640845,0.07210389,-0.14074074,,,0.50403587,descriptive_secondary
CORE06,chr1p,5,64,-0.0065,0.00894306,-0.26875,,,0.32526656,descriptive_secondary
CORE06,chr1q,5,64,-0.0037,0.0287,-0.2,,,0.46594662,descriptive_secondary
CORE06,chr2p,5,64,-0.0031,0.0312,-0.38125,,,0.16141498,descriptive_secondary
CORE06,chr2q,5,64,-0.0031,0.02368313,-0.375,,,0.16845581,descriptive_secondary
CORE06,chr3p,5,64,-0.38926443,-0.33124057,-0.26875,,,0.33578303,descriptive_secondary
CORE06,chr3q,5,64,-0.00020797,0.01659164,-0.2,,,0.47742775,descriptive_secondary
CORE06,chr4p,5,64,-0.0054,0.01644665,-0.06875,,,0.81371263,descriptive_secondary
CORE06,chr4q,5,64,-0.00572793,0.01526915,-0.06875,,,0.81371263,descriptive_secondary
CORE06,chr5p,5,64,0.04457894,0.04910099,-0.275,,,0.32432547,descriptive_secondary
