Name,Term,ES,NES
TCGA-B0-5706,HALLMARK_APICAL_SURFACE,20067.038062903077,0.833126799707208
TCGA-BP-4999,HALLMARK_ESTROGEN_RESPONSE_LATE,20066.796134999004,0.8331167555432487
TCGA-CJ-4904,HALLMARK_COAGULATION,20055.78542853576,0.8326596220784354
TCGA-B0-5117,HALLMARK_HEME_METABOLISM,20053.79280458801,0.8325768939544639
TCGA-B8-A54E,HALLMARK_COMPLEMENT,20045.980688598247,0.8322525569410446
TCGA-BP-4986,HALLMARK_HEDGEHOG_SIGNALING,20043.233943949996,0.8321385198533968
TCGA-BP-4986,HALLMARK_COAGULATION,20038.924460731043,0.8319596022696785
TCGA-BP-5010,HALLMARK_HEDGEHOG_SIGNALING,20033.851985873112,0.8317490074259484
TCGA-BP-4995,HALLMARK_HEDGEHOG_SIGNALING,20027.291637931638,0.8314766402899358
TCGA-B0-5085,HALLMARK_G2M_CHECKPOINT,20027.15074150434,0.8314707906678245
TCGA-CJ-6033,HALLMARK_APICAL_SURFACE,20027.119865212742,0.8314695087713171
TCGA-BP-4994,HALLMARK_APICAL_JUNCTION,20025.21818284713,0.8313905562852373
TCGA-BP-4992,HALLMARK_WNT_BETA_CATENIN_SIGNALING,20017.679403770242,0.8310775674491999
TCGA-B8-A54D,HALLMARK_XENOBIOTIC_METABOLISM,20015.34282123856,0.8309805591353286
TCGA-CZ-5988,HALLMARK_XENOBIOTIC_METABOLISM,20014.348010796,0.8309392574126864
TCGA-CJ-4902,HALLMARK_HEDGEHOG_SIGNALING,20013.563726350865,0.8309066961354422
TCGA-G6-A8L7,HALLMARK_WNT_BETA_CATENIN_SIGNALING,20013.01255765869,0.8308838131665073
TCGA-BP-5190,HALLMARK_HEDGEHOG_SIGNALING,20007.292187406838,0.8306463195341074
TCGA-CJ-6028,HALLMARK_COAGULATION,20007.047347345222,0.8306361544655838
TCGA-BP-5006,HALLMARK_ESTROGEN_RESPONSE_LATE,20006.13723780997,0.830598369285623
TCGA-CJ-4918,HALLMARK_XENOBIOTIC_METABOLISM,20003.51349916656,0.8304894390602255
TCGA-B8-4153,HALLMARK_APICAL_JUNCTION,20002.48978756895,0.8304469374431723
TCGA-BP-5174,HALLMARK_ESTROGEN_RESPONSE_LATE,19995.642155350008,0.8301626430745537
TCGA-B8-5159,HALLMARK_ESTROGEN_RESPONSE_LATE,19994.81324611142,0.8301282291017975
TCGA-BP-4167,HALLMARK_HEDGEHOG_SIGNALING,19990.588240173915,0.829952818776446
TCGA-CJ-4916,HALLMARK_APICAL_JUNCTION,19984.6305575989,0.829705472605983
TCGA-CZ-5984,HALLMARK_APICAL_SURFACE,19979.150698252713,0.8294779643077667
TCGA-BP-5186,HALLMARK_HEDGEHOG_SIGNALING,19974.334994672517,0.8292780298829886
TCGA-CZ-5468,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19971.33051881,0.8291532925225324
TCGA-CZ-5462,HALLMARK_BILE_ACID_METABOLISM,19961.790177763458,0.8287572044810734
TCGA-BP-4977,HALLMARK_XENOBIOTIC_METABOLISM,19958.886141786403,0.8286366371012631
TCGA-CJ-4636,HALLMARK_HEDGEHOG_SIGNALING,19954.195192672367,0.8284418821299158
TCGA-BP-4994,HALLMARK_HEDGEHOG_SIGNALING,19952.831450637135,0.8283852634085141
TCGA-BP-5194,HALLMARK_XENOBIOTIC_METABOLISM,19951.61101745957,0.8283345944665261
TCGA-BP-5184,HALLMARK_APICAL_SURFACE,19951.092937338683,0.8283130852417091
TCGA-BP-4976,HALLMARK_INFLAMMATORY_RESPONSE,19946.985850093864,0.8281425705677613
TCGA-BP-5007,HALLMARK_KRAS_SIGNALING_UP,19942.03405942678,0.8279369861911156
TCGA-B8-5546,HALLMARK_BILE_ACID_METABOLISM,19940.490572424187,0.8278729049658331
TCGA-CZ-5451,HALLMARK_XENOBIOTIC_METABOLISM,19940.0000337066,0.827852539182371
TCGA-BP-4992,HALLMARK_HEME_METABOLISM,19939.069117194453,0.8278138901554379
TCGA-BP-4977,HALLMARK_KRAS_SIGNALING_UP,19937.853464685773,0.827763419693333
TCGA-B8-4153,HALLMARK_HEDGEHOG_SIGNALING,19934.72772306984,0.8276336477209556
TCGA-BP-5175,HALLMARK_KRAS_SIGNALING_UP,19933.78713639715,0.827594597216242
TCGA-CJ-4641,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19932.190894015333,0.8275283257364674
TCGA-BP-5004,HALLMARK_HEDGEHOG_SIGNALING,19930.827634091074,0.8274717270309531
TCGA-BP-5004,HALLMARK_INFLAMMATORY_RESPONSE,19921.784193590018,0.8270962688981001
TCGA-CZ-5988,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19920.60615489498,0.8270473600554074
TCGA-B8-5158,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19920.30867976358,0.8270350097273003
TCGA-BP-5194,HALLMARK_ESTROGEN_RESPONSE_LATE,19918.83111790406,0.8269736655279454
TCGA-BP-5190,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19915.546959109197,0.8268373165212849
TCGA-BP-4960,HALLMARK_ESTROGEN_RESPONSE_LATE,19915.312191118348,0.8268275696167205
TCGA-BP-5007,HALLMARK_XENOBIOTIC_METABOLISM,19910.64289027564,0.8266337134205165
TCGA-BP-5180,HALLMARK_ESTROGEN_RESPONSE_LATE,19910.2194523918,0.8266161334743415
TCGA-BP-4770,HALLMARK_APICAL_SURFACE,19908.599263687473,0.8265488678108226
TCGA-BP-4999,HALLMARK_INFLAMMATORY_RESPONSE,19906.89933607403,0.8264782916127869
TCGA-B0-5709,HALLMARK_COAGULATION,19899.062844383916,0.8261529425890668
TCGA-B0-5115,HALLMARK_KRAS_SIGNALING_UP,19891.380800645762,0.8258340058085256
TCGA-B8-5158,HALLMARK_COAGULATION,19886.56704486099,0.8256341522507177
TCGA-BP-5186,HALLMARK_INFLAMMATORY_RESPONSE,19885.86010511688,0.8256048021072262
TCGA-BP-4988,HALLMARK_INFLAMMATORY_RESPONSE,19885.589256633793,0.8255935572424279
TCGA-B8-5158,HALLMARK_HEDGEHOG_SIGNALING,19885.4828637419,0.825589140109752
TCGA-B8-5553,HALLMARK_APICAL_SURFACE,19882.405001626008,0.8254613559591207
TCGA-B8-5546,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19880.24083462859,0.8253715058517487
TCGA-B0-5703,HALLMARK_XENOBIOTIC_METABOLISM,19878.133027972483,0.825283995666723
TCGA-BP-4977,HALLMARK_INFLAMMATORY_RESPONSE,19874.88735364899,0.8251492444267269
TCGA-B0-5702,HALLMARK_MITOTIC_SPINDLE,19873.26091239539,0.8250817191750044
TCGA-BP-4994,HALLMARK_INFLAMMATORY_RESPONSE,19873.195760111743,0.8250790142360195
TCGA-BP-5004,HALLMARK_KRAS_SIGNALING_UP,19872.67485979309,0.8250573879245485
TCGA-BP-4971,HALLMARK_HEDGEHOG_SIGNALING,19871.446467523518,0.8250063885435176
TCGA-BP-4999,HALLMARK_ALLOGRAFT_REJECTION,19866.133520622174,0.824785809979055
TCGA-G6-A8L7,HALLMARK_ALLOGRAFT_REJECTION,19860.12590873415,0.8245363908843952
TCGA-BP-4977,HALLMARK_ESTROGEN_RESPONSE_LATE,19858.48898009168,0.8244684302258777
TCGA-BP-4994,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19848.607114549868,0.8240581630510122
TCGA-BP-5174,HALLMARK_ALLOGRAFT_REJECTION,19847.892556174924,0.824028496603465
TCGA-B8-4153,HALLMARK_KRAS_SIGNALING_UP,19846.50423142389,0.8239708572770652
TCGA-B8-A54D,HALLMARK_HEME_METABOLISM,19846.190233182228,0.8239578209560412
TCGA-CZ-5468,HALLMARK_KRAS_SIGNALING_UP,19845.436966534522,0.8239265474502273
TCGA-BP-5189,HALLMARK_BILE_ACID_METABOLISM,19844.848028904784,0.8239020964215725
TCGA-B0-5707,HALLMARK_ALLOGRAFT_REJECTION,19844.22447585488,0.8238762082583426
TCGA-CJ-4912,HALLMARK_XENOBIOTIC_METABOLISM,19839.856321227824,0.8236948548033056
TCGA-B0-5703,HALLMARK_KRAS_SIGNALING_UP,19827.700391967486,0.8231901749192896
TCGA-BP-5174,HALLMARK_BILE_ACID_METABOLISM,19820.679903033873,0.8228987040276061
TCGA-BP-5004,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19818.378716678137,0.8228031652630872
TCGA-BP-5181,HALLMARK_INFLAMMATORY_RESPONSE,19814.572750175997,0.8226451522727405
TCGA-BP-5196,HALLMARK_XENOBIOTIC_METABOLISM,19813.427300545125,0.8225975964360394
TCGA-BP-4999,HALLMARK_XENOBIOTIC_METABOLISM,19809.844132089063,0.8224488333919242
TCGA-BP-5181,HALLMARK_BILE_ACID_METABOLISM,19807.370759486093,0.8223461459402567
TCGA-B8-A54D,HALLMARK_APICAL_JUNCTION,19807.121501400725,0.8223357974478527
TCGA-B8-5164,HALLMARK_APICAL_JUNCTION,19805.36619693992,0.8222629221593644
TCGA-BP-5189,HALLMARK_COAGULATION,19799.09306224004,0.822002479306749
TCGA-BP-4782,HALLMARK_BILE_ACID_METABOLISM,19798.45335781955,0.8219759205841846
TCGA-CZ-5462,HALLMARK_APICAL_JUNCTION,19797.38291933687,0.8219314789987068
TCGA-B8-5550,HALLMARK_APICAL_SURFACE,19795.14561197623,0.8218385923098248
TCGA-B0-5085,HALLMARK_ALLOGRAFT_REJECTION,19795.025013943752,0.8218335854197928
TCGA-BP-4770,HALLMARK_ESTROGEN_RESPONSE_LATE,19788.744816772596,0.8215728493532973
TCGA-G6-A8L7,HALLMARK_ESTROGEN_RESPONSE_LATE,19786.664879937405,0.8214864962445992
TCGA-CJ-6028,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19784.31694224478,0.821389016496485
TCGA-BP-4977,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19783.08246523781,0.8213377644943258
TCGA-BP-5190,HALLMARK_APICAL_JUNCTION,19780.472266197117,0.8212293963950301
TCGA-CZ-4865,HALLMARK_BILE_ACID_METABOLISM,19776.246918932724,0.8210539718987492
TCGA-B0-5085,HALLMARK_APICAL_JUNCTION,19770.233943895822,0.8208043301412805
TCGA-B8-5550,HALLMARK_BILE_ACID_METABOLISM,19770.05601629825,0.8207969430894656
TCGA-B8-5164,HALLMARK_XENOBIOTIC_METABOLISM,19768.937014770843,0.820750485303395
TCGA-BP-4965,HALLMARK_BILE_ACID_METABOLISM,19762.12245611897,0.8204675640559614
TCGA-B0-5707,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19761.481259059627,0.8204409433632435
TCGA-BP-4782,HALLMARK_COAGULATION,19759.768847807565,0.8203698488797556
TCGA-BP-5180,HALLMARK_COAGULATION,19759.335246883915,0.8203518469928435
TCGA-B0-5707,HALLMARK_INFLAMMATORY_RESPONSE,19758.569973491143,0.8203200750008524
TCGA-B8-5553,HALLMARK_COAGULATION,19745.944819933437,0.8197959142479613
TCGA-B0-4712,HALLMARK_COAGULATION,19742.59580106783,0.8196568724341711
TCGA-B0-5703,HALLMARK_APICAL_SURFACE,19741.05124697402,0.8195927469062723
TCGA-CJ-4918,HALLMARK_COAGULATION,19738.664273421644,0.8194936464994039
TCGA-CZ-4865,HALLMARK_APICAL_SURFACE,19737.10318496386,0.8194288345113657
TCGA-CJ-4903,HALLMARK_ESTROGEN_RESPONSE_LATE,19737.077077163674,0.8194277505891672
TCGA-B8-A54E,HALLMARK_IL6_JAK_STAT3_SIGNALING,19731.761225816528,0.81920705144031
TCGA-BP-5184,HALLMARK_BILE_ACID_METABOLISM,19729.3309471199,0.819106153126041
TCGA-BP-4960,HALLMARK_COAGULATION,19727.77424414275,0.8190415232107849
TCGA-CZ-5462,HALLMARK_ESTROGEN_RESPONSE_LATE,19725.3072046355,0.8189390986913823
TCGA-BP-5195,HALLMARK_APICAL_SURFACE,19720.332419515747,0.8187325596499423
TCGA-B0-5709,HALLMARK_BILE_ACID_METABOLISM,19717.184107384186,0.8186018506134406
TCGA-B8-4619,HALLMARK_IL6_JAK_STAT3_SIGNALING,19712.855625144446,0.8184221442439863
TCGA-CJ-4643,HALLMARK_XENOBIOTIC_METABOLISM,19704.532930803092,0.8180766094580444
TCGA-CZ-5451,HALLMARK_KRAS_SIGNALING_UP,19703.85840528411,0.8180486050617211
TCGA-BP-5200,HALLMARK_BILE_ACID_METABOLISM,19702.135699486655,0.8179770831777553
TCGA-BP-4976,HALLMARK_ALLOGRAFT_REJECTION,19696.667935216854,0.8177500770329833
TCGA-BP-5190,HALLMARK_ALLOGRAFT_REJECTION,19695.42646702685,0.8176985347766306
TCGA-B8-5553,HALLMARK_HEDGEHOG_SIGNALING,19693.928169892773,0.8176363297071824
TCGA-B0-5703,HALLMARK_INFLAMMATORY_RESPONSE,19693.802237544583,0.8176311013514131
TCGA-CJ-6027,HALLMARK_COAGULATION,19692.95739567793,0.817596025900895
TCGA-B8-5550,HALLMARK_MYOGENESIS,19692.93606642493,0.8175951403704924
TCGA-BP-5190,HALLMARK_ESTROGEN_RESPONSE_LATE,19689.74188432056,0.8174625269421452
TCGA-CJ-4636,HALLMARK_COAGULATION,19688.092446191098,0.8173940469250243
TCGA-G6-A8L7,HALLMARK_APICAL_JUNCTION,19687.65474955623,0.8173758749957387
TCGA-BP-5186,HALLMARK_XENOBIOTIC_METABOLISM,19685.892287957777,0.8173027025630896
TCGA-B0-5115,HALLMARK_XENOBIOTIC_METABOLISM,19676.814672661836,0.8169258255891797
TCGA-BP-5180,HALLMARK_KRAS_SIGNALING_UP,19675.06153176386,0.8168530401257152
TCGA-CZ-4863,HALLMARK_ESTROGEN_RESPONSE_LATE,19660.98084754817,0.8162684498467945
TCGA-BP-5174,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19660.886297578792,0.8162645243988459
TCGA-CJ-6027,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19656.05620103666,0.8160639924188989
TCGA-BP-4782,HALLMARK_HEDGEHOG_SIGNALING,19649.481616123638,0.8157910342039985
TCGA-BP-4960,HALLMARK_HEDGEHOG_SIGNALING,19647.425539363834,0.8157056716983074
TCGA-B8-A54G,HALLMARK_XENOBIOTIC_METABOLISM,19644.429400587876,0.8155812804701617
TCGA-B8-5159,HALLMARK_INFLAMMATORY_RESPONSE,19641.754228081903,0.8154702148559151
TCGA-B0-5117,HALLMARK_APICAL_JUNCTION,19633.460321919076,0.8151258752739176
TCGA-CZ-5451,HALLMARK_INFLAMMATORY_RESPONSE,19627.18069965196,0.8148651630758157
TCGA-BP-4972,HALLMARK_APICAL_SURFACE,19624.99703063399,0.8147745032995768
TCGA-CZ-5985,HALLMARK_BILE_ACID_METABOLISM,19621.21695702299,0.8146175653090114
TCGA-B8-5165,HALLMARK_MYOGENESIS,19620.74948590957,0.8145981572273874
TCGA-BP-5009,HALLMARK_HEDGEHOG_SIGNALING,19614.632079150142,0.8143441797594614
TCGA-BP-4972,HALLMARK_COAGULATION,19613.12587794955,0.8142816465354734
TCGA-BP-5194,HALLMARK_COAGULATION,19613.023325485625,0.8142773888465307
TCGA-BP-4164,HALLMARK_APICAL_JUNCTION,19607.30531049716,0.814039992998021
TCGA-B0-5707,HALLMARK_COAGULATION,19605.820993215784,0.8139783683326117
TCGA-B8-A54G,HALLMARK_ESTROGEN_RESPONSE_LATE,19599.472336475003,0.8137147900179493
TCGA-CJ-4912,HALLMARK_ESTROGEN_RESPONSE_LATE,19589.859740728312,0.8133157021652121
TCGA-BP-5190,HALLMARK_COAGULATION,19589.81765711536,0.8133139549723445
TCGA-BP-5192,HALLMARK_KRAS_SIGNALING_UP,19586.64938339493,0.813182417186996
TCGA-BP-5009,HALLMARK_ESTROGEN_RESPONSE_LATE,19580.81787334444,0.812940309343746
TCGA-CJ-4643,HALLMARK_ESTROGEN_RESPONSE_LATE,19580.137462094204,0.812912060588468
TCGA-CZ-4863,HALLMARK_HEDGEHOG_SIGNALING,19578.36461628977,0.8128384570328863
TCGA-B8-A54G,HALLMARK_ANGIOGENESIS,19573.166382391864,0.812622641028655
TCGA-BP-5192,HALLMARK_ESTROGEN_RESPONSE_LATE,19572.376351843515,0.8125898411894185
TCGA-CJ-6027,HALLMARK_HEDGEHOG_SIGNALING,19568.35315184186,0.8124228092771126
TCGA-BP-4965,HALLMARK_COAGULATION,19560.25767835271,0.8120867080598334
TCGA-B0-5702,HALLMARK_HEME_METABOLISM,19555.594595696675,0.8118931100251949
TCGA-B8-5553,HALLMARK_BILE_ACID_METABOLISM,19552.982674012757,0.8117846704066132
TCGA-CJ-4903,HALLMARK_COAGULATION,19547.06815225042,0.811539116151311
TCGA-BP-5186,HALLMARK_BILE_ACID_METABOLISM,19543.47259453326,0.8113898387400325
TCGA-B0-4712,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19537.186731463993,0.8111288674414342
TCGA-BP-5196,HALLMARK_COAGULATION,19535.64229798329,0.8110647469210511
TCGA-BP-4992,HALLMARK_APICAL_JUNCTION,19534.673369335982,0.8110245197375203
TCGA-B8-5164,HALLMARK_HEDGEHOG_SIGNALING,19532.880743662412,0.8109500949775825
TCGA-CJ-6033,HALLMARK_HEDGEHOG_SIGNALING,19531.961600960352,0.8109119347660236
TCGA-B0-5706,HALLMARK_XENOBIOTIC_METABOLISM,19531.115690641804,0.8108768149563974
TCGA-BP-4965,HALLMARK_APICAL_SURFACE,19530.65673185432,0.810857760282528
TCGA-BP-5190,HALLMARK_KRAS_SIGNALING_UP,19523.902334302842,0.8105773367542338
TCGA-BP-5004,HALLMARK_ESTROGEN_RESPONSE_LATE,19522.8786444275,0.8105348360390279
TCGA-CJ-4637,HALLMARK_HEDGEHOG_SIGNALING,19512.00066861596,0.8100832131763638
TCGA-BP-5187,HALLMARK_HEDGEHOG_SIGNALING,19508.641742437358,0.8099437600388922
TCGA-B8-4153,HALLMARK_ALLOGRAFT_REJECTION,19507.406050078585,0.8098924575787554
TCGA-BP-4994,HALLMARK_ALLOGRAFT_REJECTION,19504.198837393415,0.80975930315746
TCGA-BP-4982,HALLMARK_ESTROGEN_RESPONSE_LATE,19502.46028785034,0.8096871234858805
TCGA-CJ-4908,HALLMARK_APICAL_SURFACE,19501.912516011802,0.8096643815447241
TCGA-CJ-4908,HALLMARK_COAGULATION,19492.68854489019,0.8092814282898864
TCGA-BP-5191,HALLMARK_APICAL_SURFACE,19488.425828541986,0.8091044523346853
TCGA-G6-A5PC,HALLMARK_APICAL_JUNCTION,19483.24975630359,0.8088895564200261
TCGA-B8-A54G,HALLMARK_APICAL_JUNCTION,19480.027927915366,0.8087557951959794
TCGA-BP-5007,HALLMARK_ESTROGEN_RESPONSE_LATE,19479.610907273298,0.8087384816755759
TCGA-BP-5175,HALLMARK_INFLAMMATORY_RESPONSE,19475.63999752307,0.8085736207069685
TCGA-BP-4962,HALLMARK_MYOGENESIS,19470.44339928668,0.8083578726107882
TCGA-CJ-4912,HALLMARK_ALLOGRAFT_REJECTION,19466.321629847265,0.8081867483735478
TCGA-B0-5117,HALLMARK_XENOBIOTIC_METABOLISM,19466.089731045606,0.8081771205896228
TCGA-CJ-4641,HALLMARK_BILE_ACID_METABOLISM,19462.37690701628,0.8080229746119388
TCGA-B8-5546,HALLMARK_KRAS_SIGNALING_UP,19461.92067770602,0.8080040332582623
TCGA-B0-5707,HALLMARK_BILE_ACID_METABOLISM,19460.090603978137,0.8079280537607719
TCGA-CJ-4637,HALLMARK_APICAL_SURFACE,19454.88034913607,0.8077117386808571
TCGA-BP-4976,HALLMARK_BILE_ACID_METABOLISM,19450.82750971263,0.8075434762233887
TCGA-BP-4971,HALLMARK_XENOBIOTIC_METABOLISM,19450.796625142128,0.8075421939831645
TCGA-B8-5158,HALLMARK_APICAL_SURFACE,19446.45109676591,0.8073617799062208
TCGA-BP-5175,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19446.295521775057,0.8073553208715671
TCGA-CJ-4900,HALLMARK_HEDGEHOG_SIGNALING,19445.44789782878,0.8073201299169528
TCGA-BP-5190,HALLMARK_APICAL_SURFACE,19444.469856960546,0.8072795244197198
TCGA-CZ-5984,HALLMARK_BILE_ACID_METABOLISM,19444.095165725124,0.8072639682968448
TCGA-CJ-4916,HALLMARK_COAGULATION,19443.764908134464,0.8072502569335274
TCGA-BP-4971,HALLMARK_ESTROGEN_RESPONSE_LATE,19442.276329498836,0.8071884553487132
TCGA-B8-5159,HALLMARK_BILE_ACID_METABOLISM,19438.573770462655,0.8070347355445812
TCGA-BP-5190,HALLMARK_BILE_ACID_METABOLISM,19434.633445044423,0.806871144351142
TCGA-BP-5000,HALLMARK_MYOGENESIS,19432.38427276572,0.80677776506434
TCGA-CJ-6028,HALLMARK_BILE_ACID_METABOLISM,19430.97608803687,0.8067193012076977
TCGA-BP-4167,HALLMARK_COAGULATION,19430.2851288998,0.8066906145339199
TCGA-BP-5180,HALLMARK_BILE_ACID_METABOLISM,19428.220125435735,0.8066048814166553
TCGA-B8-4619,HALLMARK_KRAS_SIGNALING_UP,19427.69685755265,0.8065831568105896
TCGA-BP-5191,HALLMARK_HEDGEHOG_SIGNALING,19427.665847728495,0.8065818693701872
TCGA-CJ-4903,HALLMARK_APICAL_SURFACE,19425.206681055188,0.806479771708636
TCGA-CJ-4904,HALLMARK_BILE_ACID_METABOLISM,19421.01071614532,0.8063055670848105
TCGA-B8-5162,HALLMARK_APICAL_SURFACE,19417.995698870767,0.8061803920746702
TCGA-BP-4992,HALLMARK_INFLAMMATORY_RESPONSE,19416.28917272782,0.8061095419243074
TCGA-BP-5174,HALLMARK_COAGULATION,19415.767498877012,0.8060878834979641
TCGA-BP-5186,HALLMARK_APICAL_SURFACE,19412.006442669,0.8059317350563119
TCGA-BP-5189,HALLMARK_APICAL_SURFACE,19411.999224186893,0.8059314353653022
TCGA-B8-5164,HALLMARK_ESTROGEN_RESPONSE_LATE,19411.877209306163,0.8059263696517286
TCGA-BP-5192,HALLMARK_BILE_ACID_METABOLISM,19410.550512116082,0.8058712889277728
TCGA-BP-4164,HALLMARK_ALLOGRAFT_REJECTION,19410.095213750275,0.8058523862242832
TCGA-BP-4164,HALLMARK_HEDGEHOG_SIGNALING,19407.35633426405,0.8057386756759706
TCGA-CJ-6028,HALLMARK_APICAL_SURFACE,19406.058141752073,0.8056847783858216
TCGA-B0-5702,HALLMARK_E2F_TARGETS,19404.41188332001,0.8056164303807649
TCGA-BP-5195,HALLMARK_COAGULATION,19396.914825534994,0.8053051736950463
TCGA-B0-5706,HALLMARK_COAGULATION,19387.655767512013,0.804920763731064
TCGA-CJ-4903,HALLMARK_HEDGEHOG_SIGNALING,19385.57608963287,0.8048344213734903
TCGA-B8-4153,HALLMARK_XENOBIOTIC_METABOLISM,19382.863866015385,0.8047218175016363
TCGA-CJ-4636,HALLMARK_APICAL_SURFACE,19375.406691671134,0.804412216663844
TCGA-B8-4153,HALLMARK_ESTROGEN_RESPONSE_LATE,19373.79141074132,0.8043451547572754
TCGA-G6-A5PC,HALLMARK_ESTROGEN_RESPONSE_LATE,19368.35639380205,0.8041195081892679
TCGA-BP-5007,HALLMARK_INFLAMMATORY_RESPONSE,19366.735924596644,0.8040522308801358
TCGA-BP-5187,HALLMARK_APICAL_SURFACE,19362.172666085422,0.8038627772623287
TCGA-B8-A54D,HALLMARK_ESTROGEN_RESPONSE_LATE,19356.483762960142,0.8036265900562372
TCGA-BP-4976,HALLMARK_COAGULATION,19340.774628368177,0.8029743911124892
TCGA-B8-A54G,HALLMARK_KRAS_SIGNALING_UP,19339.135840619692,0.8029063532691357
TCGA-CJ-4918,HALLMARK_APICAL_SURFACE,19338.950787334685,0.802898670378884
TCGA-BP-4164,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19331.864392069125,0.8026044632422578
TCGA-BP-4972,HALLMARK_BILE_ACID_METABOLISM,19330.9130249976,0.8025649651658022
TCGA-CJ-6030,HALLMARK_COAGULATION,19329.052664567032,0.8024877282498726
TCGA-BP-4971,HALLMARK_MYOGENESIS,19314.058285537656,0.8018652039403465
TCGA-BP-5191,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19310.76751287564,0.8017285803445833
TCGA-G6-A5PC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19302.958826375318,0.8014043857138892
TCGA-BP-5191,HALLMARK_BILE_ACID_METABOLISM,19302.211093030633,0.801373341935204
TCGA-CJ-4916,HALLMARK_ESTROGEN_RESPONSE_LATE,19300.525361590826,0.8013033551222418
TCGA-BP-5180,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19297.106496735858,0.8011614135000492
TCGA-CZ-5985,HALLMARK_HEDGEHOG_SIGNALING,19294.62000007122,0.8010581811743717
TCGA-CJ-4904,HALLMARK_APICAL_SURFACE,19292.877055387667,0.8009858190289607
TCGA-BP-5000,HALLMARK_BILE_ACID_METABOLISM,19291.087955010582,0.8009115406293861
TCGA-BP-5006,HALLMARK_COAGULATION,19285.120826175596,0.8006638022768624
TCGA-BP-5007,HALLMARK_HEDGEHOG_SIGNALING,19281.900747155963,0.8005301136816636
TCGA-B8-4153,HALLMARK_INFLAMMATORY_RESPONSE,19272.985988842298,0.8001599980701446
TCGA-CZ-4863,HALLMARK_APICAL_SURFACE,19272.79811191071,0.800152197950054
TCGA-BP-4972,HALLMARK_MYOGENESIS,19272.780453459232,0.8001514648209733
TCGA-BP-4995,HALLMARK_BILE_ACID_METABOLISM,19261.233901727977,0.79967208457256
TCGA-B8-A54D,HALLMARK_INFLAMMATORY_RESPONSE,19260.773411314705,0.7996529663099095
TCGA-BP-4999,HALLMARK_APICAL_SURFACE,19247.29632970806,0.7990934359082058
TCGA-BP-4988,HALLMARK_XENOBIOTIC_METABOLISM,19239.853492524304,0.7987844303088639
TCGA-B8-A54E,HALLMARK_ANGIOGENESIS,19239.74873857245,0.798780081220354
TCGA-BP-5192,HALLMARK_INFLAMMATORY_RESPONSE,19238.326029685937,0.7987210143616668
TCGA-BP-4164,HALLMARK_XENOBIOTIC_METABOLISM,19238.317188044904,0.7987206472816785
TCGA-BP-5174,HALLMARK_KRAS_SIGNALING_UP,19238.26682012635,0.7987185561478171
TCGA-B8-5162,HALLMARK_XENOBIOTIC_METABOLISM,19237.9715011499,0.7987062953371795
TCGA-BP-4982,HALLMARK_APICAL_SURFACE,19228.85556334342,0.7983278273207619
TCGA-BP-5194,HALLMARK_APICAL_SURFACE,19223.67893652797,0.7981129083816283
TCGA-BP-5004,HALLMARK_COAGULATION,19219.251677626904,0.7979291010839017
TCGA-CZ-4863,HALLMARK_COAGULATION,19218.983043021144,0.7979179481330434
TCGA-B8-5164,HALLMARK_BILE_ACID_METABOLISM,19212.245660508936,0.7976382310211704
TCGA-B8-A54G,HALLMARK_WNT_BETA_CATENIN_SIGNALING,19193.176282484532,0.7968465242512884
TCGA-BP-4962,HALLMARK_APICAL_SURFACE,19186.331915529725,0.7965623654472236
TCGA-B0-5709,HALLMARK_MYOGENESIS,19177.065036858243,0.7961776307919821
TCGA-B0-5085,HALLMARK_COAGULATION,19170.909869490693,0.7959220856101514
TCGA-CJ-4916,HALLMARK_BILE_ACID_METABOLISM,19165.131261460912,0.7956821741095342
TCGA-BP-5194,HALLMARK_BILE_ACID_METABOLISM,19161.522805713124,0.7955323612084166
TCGA-B8-4619,HALLMARK_APICAL_SURFACE,19160.29827259573,0.7954815220484952
TCGA-CJ-4912,HALLMARK_KRAS_SIGNALING_UP,19155.693350380785,0.7952903386712667
TCGA-B8-4619,HALLMARK_XENOBIOTIC_METABOLISM,19147.84264128278,0.7949643993808866
TCGA-CJ-4900,HALLMARK_APICAL_SURFACE,19145.7808811532,0.7948788009177186
TCGA-BP-5184,HALLMARK_COAGULATION,19139.09049883701,0.7946010351213696
