feature,group_a,group_b,n_a,n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
chr16q::loss,CORE03,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
chr16q::loss,CORE04,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
chr16q::gain,CORE01,CORE02,18,14,0.05555555555555555,0.21428571428571427,-0.15873015873015872,0.28163265,0.03616998,2.19289425,0.29513348,1.0
chr16q::gain,CORE01,CORE03,18,11,0.05555555555555555,0.36363636363636365,-0.30808080808080807,0.14285714,0.01864452,1.09459319,0.05390931,1.0
chr16q::gain,CORE01,CORE04,18,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,1.0,1.0
chr16q::gain,CORE01,CORE05,18,5,0.05555555555555555,0.0,0.05555555555555555,0.94285714,0.0333787,26.63313897,1.0,1.0
chr16q::gain,CORE02,CORE03,14,11,0.21428571428571427,0.36363636363636365,-0.14935064935064937,0.50724638,0.09524073,2.70156352,0.65640732,1.0
chr16q::gain,CORE02,CORE04,14,11,0.21428571428571427,0.0,0.21428571428571427,7.0,0.32368098,151.38362317,0.23,1.0
chr16q::gain,CORE02,CORE05,14,5,0.21428571428571427,0.0,0.21428571428571427,3.34782609,0.14597623,76.77920945,0.53044376,1.0
chr16q::gain,CORE03,CORE04,11,11,0.36363636363636365,0.0,0.36363636363636365,13.8,0.64498714,295.26170201,0.09022556,1.0
chr16q::gain,CORE03,CORE05,11,5,0.36363636363636365,0.0,0.36363636363636365,6.6,0.29082284,149.78191037,0.24450549,1.0
chr16q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr17p::loss,CORE01,CORE02,18,14,0.0,0.07142857142857142,-0.07142857142857142,0.24324324,0.00918346,6.44280536,0.4375,1.0
chr17p::loss,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr17p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr17p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr17p::loss,CORE02,CORE03,14,11,0.07142857142857142,0.18181818181818182,-0.1103896103896104,0.42222222,0.04735587,3.76450947,0.56478261,1.0
chr17p::loss,CORE02,CORE04,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
chr17p::loss,CORE02,CORE05,14,5,0.07142857142857142,0.0,0.07142857142857142,1.22222222,0.04285016,34.8616506,1.0,1.0
chr17p::loss,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr17p::loss,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr17p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr17p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr17p::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr17p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr17p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr17p::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr17p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr17p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr17p::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr17p::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr17p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr17q::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr17q::loss,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr17q::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr17q::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr17q::loss,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
chr17q::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr17q::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr17q::loss,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr17q::loss,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr17q::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr17q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr17q::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr17q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr17q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr17q::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr17q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr17q::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr17q::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr17q::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr17q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr18p::loss,CORE01,CORE02,18,14,0.05555555555555555,0.14285714285714285,-0.0873015873015873,0.42857143,0.04989794,3.68098329,0.56814516,1.0
chr18p::loss,CORE01,CORE03,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr18p::loss,CORE01,CORE04,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr18p::loss,CORE01,CORE05,18,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,0.39525692,1.0
chr18p::loss,CORE02,CORE03,14,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,1.0,1.0
chr18p::loss,CORE02,CORE04,14,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,1.0,1.0
chr18p::loss,CORE02,CORE05,14,5,0.14285714285714285,0.2,-0.05714285714285716,0.6,0.06056632,5.94389754,1.0,1.0
chr18p::loss,CORE03,CORE04,11,11,0.09090909090909091,0.09090909090909091,0.0,1.0,0.08896818,11.23997396,1.0,1.0
chr18p::loss,CORE03,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr18p::loss,CORE04,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr18p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr18p::gain,CORE01,CORE03,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr18p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr18p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr18p::gain,CORE02,CORE03,14,11,0.0,0.09090909090909091,-0.09090909090909091,0.24137931,0.008923,6.52963871,0.44,1.0
chr18p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr18p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr18p::gain,CORE03,CORE04,11,11,0.09090909090909091,0.0,0.09090909090909091,3.28571429,0.12019791,89.81785668,1.0,1.0
chr18p::gain,CORE03,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr18p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr18q::loss,CORE01,CORE02,18,14,0.05555555555555555,0.14285714285714285,-0.0873015873015873,0.42857143,0.04989794,3.68098329,0.56814516,1.0
chr18q::loss,CORE01,CORE03,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr18q::loss,CORE01,CORE04,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr18q::loss,CORE01,CORE05,18,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,0.39525692,1.0
chr18q::loss,CORE02,CORE03,14,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,1.0,1.0
chr18q::loss,CORE02,CORE04,14,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,1.0,1.0
chr18q::loss,CORE02,CORE05,14,5,0.14285714285714285,0.2,-0.05714285714285716,0.6,0.06056632,5.94389754,1.0,1.0
chr18q::loss,CORE03,CORE04,11,11,0.09090909090909091,0.09090909090909091,0.0,1.0,0.08896818,11.23997396,1.0,1.0
chr18q::loss,CORE03,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr18q::loss,CORE04,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr18q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr18q::gain,CORE01,CORE03,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr18q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr18q::gain,CORE01,CORE05,18,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,0.2173913,1.0
chr18q::gain,CORE02,CORE03,14,11,0.0,0.09090909090909091,-0.09090909090909091,0.24137931,0.008923,6.52963871,0.44,1.0
chr18q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr18q::gain,CORE02,CORE05,14,5,0.0,0.2,-0.2,0.10344828,0.00355439,3.01079927,0.26315789,1.0
chr18q::gain,CORE03,CORE04,11,11,0.09090909090909091,0.0,0.09090909090909091,3.28571429,0.12019791,89.81785668,1.0,1.0
chr18q::gain,CORE03,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr18q::gain,CORE04,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
chr19p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr19p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr19p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr19p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr19p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr19p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr19p::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr19p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr19p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr19p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr19p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr19p::gain,CORE01,CORE03,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr19p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr19p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr19p::gain,CORE02,CORE03,14,11,0.0,0.09090909090909091,-0.09090909090909091,0.24137931,0.008923,6.52963871,0.44,1.0
chr19p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr19p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr19p::gain,CORE03,CORE04,11,11,0.09090909090909091,0.0,0.09090909090909091,3.28571429,0.12019791,89.81785668,1.0,1.0
chr19p::gain,CORE03,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr19p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr19q::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr19q::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr19q::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr19q::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr19q::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr19q::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr19q::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr19q::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr19q::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr19q::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr19q::gain,CORE01,CORE02,18,14,0.0,0.07142857142857142,-0.07142857142857142,0.24324324,0.00918346,6.44280536,0.4375,1.0
chr19q::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr19q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr19q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr19q::gain,CORE02,CORE03,14,11,0.07142857142857142,0.18181818181818182,-0.1103896103896104,0.42222222,0.04735587,3.76450947,0.56478261,1.0
chr19q::gain,CORE02,CORE04,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
chr19q::gain,CORE02,CORE05,14,5,0.07142857142857142,0.0,0.07142857142857142,1.22222222,0.04285016,34.8616506,1.0,1.0
chr19q::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr19q::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr19q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr20p::loss,CORE01,CORE02,18,14,0.05555555555555555,0.07142857142857142,-0.015873015873015872,0.77142857,0.07197216,8.26850281,1.0,1.0
chr20p::loss,CORE01,CORE03,18,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,1.0,1.0
chr20p::loss,CORE01,CORE04,18,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,1.0,1.0
chr20p::loss,CORE01,CORE05,18,5,0.05555555555555555,0.0,0.05555555555555555,0.94285714,0.0333787,26.63313897,1.0,1.0
chr20p::loss,CORE02,CORE03,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
chr20p::loss,CORE02,CORE04,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
chr20p::loss,CORE02,CORE05,14,5,0.07142857142857142,0.0,0.07142857142857142,1.22222222,0.04285016,34.8616506,1.0,1.0
chr20p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr20p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr20p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr20p::gain,CORE01,CORE02,18,14,0.0,0.42857142857142855,-0.42857142857142855,0.03534304,0.00177918,0.70208284,0.00331387,0.0331387
chr20p::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr20p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr20p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr20p::gain,CORE02,CORE03,14,11,0.42857142857142855,0.18181818181818182,0.24675324675324672,2.90588235,0.51649738,16.34887728,0.23368421,1.0
chr20p::gain,CORE02,CORE04,14,11,0.42857142857142855,0.0,0.42857142857142855,17.58823529,0.86693629,356.82670574,0.01956522,1.0
chr20p::gain,CORE02,CORE05,14,5,0.42857142857142855,0.0,0.42857142857142855,8.41176471,0.3905003,181.19777461,0.12796698,1.0
chr20p::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr20p::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr20p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr20q::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr20q::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr20q::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr20q::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr20q::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr20q::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr20q::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr20q::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr20q::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr20q::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr20q::gain,CORE01,CORE02,18,14,0.0,0.5,-0.5,0.02702703,0.00136478,0.53522333,0.00101965,0.0101965
chr20q::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr20q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr20q::gain,CORE01,CORE05,18,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,0.2173913,1.0
chr20q::gain,CORE02,CORE03,14,11,0.5,0.18181818181818182,0.3181818181818182,3.8,0.67905995,21.26469089,0.20771571,1.0
chr20q::gain,CORE02,CORE04,14,11,0.5,0.0,0.5,23.0,1.13718484,465.18383227,0.00782609,1.0
chr20q::gain,CORE02,CORE05,14,5,0.5,0.2,0.3,3.0,0.36482978,24.66903911,0.3378053,1.0
chr20q::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr20q::gain,CORE03,CORE05,11,5,0.18181818181818182,0.2,-0.018181818181818188,0.78947368,0.07803144,7.98740443,1.0,1.0
chr20q::gain,CORE04,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
chr21p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr21p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr21p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr21p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr21p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr21p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr21p::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr21p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr21p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr21p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr21p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr21p::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr21p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr21p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr21p::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr21p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr21p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr21p::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr21p::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr21p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr21q::loss,CORE01,CORE02,18,14,0.05555555555555555,0.0,0.05555555555555555,2.48571429,0.09395746,65.76141341,1.0,1.0
chr21q::loss,CORE01,CORE03,18,11,0.05555555555555555,0.2727272727272727,-0.21717171717171715,0.20816327,0.02598252,1.66773459,0.13894152,1.0
chr21q::loss,CORE01,CORE04,18,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,1.0,1.0
chr21q::loss,CORE01,CORE05,18,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,0.39525692,1.0
chr21q::loss,CORE02,CORE03,14,11,0.0,0.2727272727272727,-0.2727272727272727,0.08374384,0.00384176,1.82547414,0.07173913,1.0
chr21q::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr21q::loss,CORE02,CORE05,14,5,0.0,0.2,-0.2,0.10344828,0.00355439,3.01079927,0.26315789,1.0
chr21q::loss,CORE03,CORE04,11,11,0.2727272727272727,0.0,0.2727272727272727,9.47058824,0.42962858,208.76646976,0.21428571,1.0
chr21q::loss,CORE03,CORE05,11,5,0.2727272727272727,0.2,0.0727272727272727,1.23529412,0.13308547,11.46595162,1.0,1.0
chr21q::loss,CORE04,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
chr21q::gain,CORE01,CORE02,18,14,0.0,0.21428571428571427,-0.21428571428571427,0.08880309,0.00419186,1.8812644,0.0733871,0.733871
chr21q::gain,CORE01,CORE03,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr21q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr21q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr21q::gain,CORE02,CORE03,14,11,0.21428571428571427,0.09090909090909091,0.12337662337662336,2.13043478,0.26410818,17.18520169,0.60434783,1.0
chr21q::gain,CORE02,CORE04,14,11,0.21428571428571427,0.0,0.21428571428571427,7.0,0.32368098,151.38362317,0.23,1.0
chr21q::gain,CORE02,CORE05,14,5,0.21428571428571427,0.0,0.21428571428571427,3.34782609,0.14597623,76.77920945,0.53044376,1.0
chr21q::gain,CORE03,CORE04,11,11,0.09090909090909091,0.0,0.09090909090909091,3.28571429,0.12019791,89.81785668,1.0,1.0
chr21q::gain,CORE03,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr21q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr22p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
