group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
STATE_A,log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,17,52,-0.27496629,0.0,-0.45701357,-0.69909502,-0.18320136,0.00501578,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,17,52,-0.26955108,-0.05541745,-0.41402715,-0.66742081,-0.12664027,0.01103997,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,17,52,-0.31617225,0.08402863,-0.3800905,-0.65837104,-0.06334842,0.01967197,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glszm_ZoneEntropy,17,52,-0.12731184,0.09551554,-0.19909502,-0.50910633,0.13585973,0.22303617,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_gldm_DependenceVariance,17,52,0.58015157,-0.19440124,0.41628959,0.12658371,0.66973982,0.0106079,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_firstorder_Kurtosis,17,52,-0.20874222,0.0,-0.28959276,-0.54530543,-0.02488688,0.07581201,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_firstorder_Maximum,17,52,0.12999632,0.0452975,0.0158371,-0.29411765,0.32358597,0.9278766,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_firstorder_Mean,17,52,-0.03940424,0.18249782,-0.21266968,-0.52488688,0.12449095,0.19289989,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_firstorder_Minimum,17,52,0.11163275,0.13703297,-0.0158371,-0.3438914,0.30542986,0.9278766,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_firstorder_Range,17,52,-0.06124063,-0.00125153,-0.02714932,-0.33710407,0.28744344,0.87276687,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_firstorder_Skewness,17,52,-0.03314814,-0.07513384,0.18552036,-0.10186652,0.45480769,0.25640027,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_firstorder_Uniformity,17,52,-0.2382002,0.24617245,-0.27149321,-0.54751131,0.01589367,0.09608942,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_firstorder_Variance,17,52,0.21896136,-0.37588786,0.31221719,0.00452489,0.58829186,0.05552097,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glcm_Correlation,17,52,0.01841697,-0.00730035,0.14253394,-0.14479638,0.43438914,0.38410746,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glcm_Idmn,17,52,-0.05490482,0.11860041,-0.17647059,-0.48421946,0.16968326,0.28048171,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glcm_Imc1,17,52,0.413394,-0.11068885,0.21493213,-0.16069005,0.57245475,0.1881828,descriptive_secondary
STATE_A,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,17,52,-0.63572118,0.13253052,-0.52262443,-0.78059955,-0.21940045,0.00132799,descriptive_secondary
